date,FR FP Equity_2001-08-08,ALO FP Equity_2002-04-03,DSY FP Equity_2002-08-06,SW FP Equity_2005-01-03,CO FP Equity_2005-09-01,TFI FP Equity_2005-12-19,HO FP Equity_2006-07-28,PUB FP Equity_2006-12-18,VANTI FP Equity_2007-06-18,AF FP Equity_2009-09-21,DEXB BB Equity_2010-09-20,MMB FP Equity_2010-09-20,SEV FP Equity_2011-09-16,SEV FP Equity_2011-12-16,UG FP Equity_2012-09-21,ALU FP Equity_2012-12-21,STMPA FP Equity_2013-12-20,VK FP Equity_2014-06-18,GTO NA Equity_2015-03-18,EDF FP Equity_2015-12-18,ALO FP Equity_2016-03-18,LI FP Equity_2017-03-20,SOLB BB Equity_2018-09-24,WLN FP Equity_2019-06-24,FR FP Equity_2019-06-24,SW FP Equity_2020-06-22,AC FP Equity_2020-09-21,ATO FP Equity_2021-09-17,VIV FP Equity_2023-06-16,WLN FP Equity_2023-12-15
2008-04-03,0.2740872459293599,3.858069830495073,-0.0003035970225009142,-0.0032698319514098437,2.137136813879954,0.9756074126603391,-0.5883624090704805,-0.3161534167513472,1.7269850282063868,,,,,,,,,,,,,,,,,,,,,
2008-04-04,-0.014207355959182365,2.477798789479611,0.731185948875842,0.11552858164754126,2.266319445537553,0.07512121088760865,-0.866558026209678,-0.5273838837655742,1.84971050999501,,,,,,,,,,,,,,,,,,,,,
2008-04-07,0.040847587561794955,6.840731172991624,-0.6061813038116328,-0.18264524819051706,-0.2911509599033624,-0.3593921462723663,-1.041321910537041,-0.5724792290945427,2.6426238401597657,,,,,,,,,,,,,,,,,,,,,
2008-04-08,0.29692001606393614,2.720029875530719,-0.21309823453417187,-0.42259405419910345,-0.6526047663270212,-0.06395115425433688,-0.44734957508913165,0.2163729493364211,0.6305662456878535,,,,,,,,,,,,,,,,,,,,,
2008-04-09,-0.06806243211605521,1.7474435177089178,-1.162322739514171,-0.191520265008406,1.5772964438292916,-0.36076044255100675,-0.3309232693711034,0.8176559376051125,0.43057706927752337,,,,,,,,,,,,,,,,,,,,,
2008-04-10,0.3824701179968774,2.922002211238808,0.18149468582984643,0.26794836976604225,1.6249601439488832,0.21470328904725963,-0.42859295879991643,-0.024459422928827815,5.869130115287792,,,,,,,,,,,,,,,,,,,,,
2008-04-11,-0.26677723046463625,8.180696664767998,1.0351378457384106,0.08905888463298268,0.8845471142197554,-0.903203832166719,-0.4155146812980526,-0.4131832119141516,0.8574483102814296,,,,,,,,,,,,,,,,,,,,,
2008-04-14,-0.05112533379076437,5.07403774722967,0.7843471395227515,-0.045023778364738656,0.8611657532097852,-0.0846817490322151,-1.144056859147081,-0.8257932482943531,-0.38239920921441617,,,,,,,,,,,,,,,,,,,,,
2008-04-15,-0.24451130943405788,3.2654905087503585,1.8742819944775346,-0.05850701173105717,1.8875511904162492,0.5099177419463089,-1.1194431834473269,-0.7579575992735222,-0.0993835764288263,,,,,,,,,,,,,,,,,,,,,
2008-04-16,1.130183787663751,4.195942260478391,-0.12811915260731208,0.15591505650965048,3.8191405104260894,-0.7370034075268943,-0.8450911908498465,-0.6647326184179075,4.124293917684325,,,,,,,,,,,,,,,,,,,,,
2008-04-17,0.19735087559009779,3.7642692431415625,0.8184409092787625,3.5999219644393063,2.967711309635591,0.3374603068402511,-1.0506764646747693,-0.08914689041462624,2.427267299073295,,,,,,,,,,,,,,,,,,,,,
2008-04-18,0.5615767897519129,5.14660333549205,1.3807660733284508,0.2085545822725821,1.3697385107422513,0.8909044360736419,-1.1108940032571273,-0.26456767125904246,0.32172490282152727,,,,,,,,,,,,,,,,,,,,,
2008-04-21,0.20741299859569445,4.35740235182309,0.294705762706083,0.05117251627931196,0.5744882324370698,-0.5502445578396165,-1.0800907120505232,-0.5220984820727708,0.20305469782244132,,,,,,,,,,,,,,,,,,,,,
2008-04-22,1.0180667695531658,2.922930389344169,-0.36496593996476545,0.40284573510141225,1.9925836917071102,0.5828837267786419,-1.1442763009249188,-0.30930587585112035,0.11960137020617764,,,,,,,,,,,,,,,,,,,,,
2008-04-23,1.2090860950463047,7.563910614031797,0.16117830723867085,0.5954424515827602,2.116717908034598,2.0102976539081308,-0.9729669278837255,0.6250220980952799,0.4041110523352812,,,,,,,,,,,,,,,,,,,,,
2008-04-24,0.6316852162876201,10.92366576132516,0.9560371913875221,0.7616670185578269,1.7072625347039783,3.1309504292441495,-1.172208750728675,0.1489127199090934,-0.1559440158618439,,,,,,,,,,,,,,,,,,,,,
2008-04-25,2.9992242387726016,3.6992577766862564,1.8594610297675787,0.03068031379974105,1.0259125367030726,2.9446673117067297,-1.1829455618381448,0.27476264768626135,-0.16939045995346694,,,,,,,,,,,,,,,,,,,,,
2008-04-28,0.17185369410287782,3.5722260732160294,1.9186616247607173,-0.200032188323263,0.0677321209642264,1.0810228608953962,-1.2201511234703284,0.6930784994613541,-0.5633926154000725,,,,,,,,,,,,,,,,,,,,,
2008-04-29,0.5899501238913245,5.395417466256809,2.334187076181381,0.14477838264800072,0.7920548570224093,0.5214576446671604,-1.2492260278906628,2.8777885327775836,-0.852811316800721,,,,,,,,,,,,,,,,,,,,,
2008-04-30,0.6408099429150101,4.61582195600593,1.4291312664062958,0.3674992148336263,0.6686355472305142,0.7912838585020984,-0.7354291213765116,0.14552269504041845,0.04895417982003115,,,,,,,,,,,,,,,,,,,,,
2008-05-02,0.8194909264324131,4.3037630171124555,1.0718016928954364,0.36094908029634454,1.034403275968264,3.0961313666568926,-0.9008113041297128,0.5913383835560939,1.0023710966022559,,,,,,,,,,,,,,,,,,,,,
2008-05-05,0.3474732513309847,1.9089699074897137,-0.6724981822347953,-0.3875889502102878,-0.10158320908870552,-0.48639450715504673,-1.732337282089422,-0.42427285361437533,-0.214638811499881,,,,,,,,,,,,,,,,,,,,,
2008-05-06,0.058510340965744576,7.37861818486416,0.657708379637757,0.12706628415433072,0.8525085288609626,0.5881938037275378,-0.9536945103022728,-0.25484331954118433,0.988070910028625,,,,,,,,,,,,,,,,,,,,,
2008-05-07,0.6031045521257345,9.518018018916496,0.9423874714542705,-0.5314751377898701,0.32152883771977947,0.46857435273242215,-0.7850365368860898,0.15224087787846446,-0.17152481615848647,,,,,,,,,,,,,,,,,,,,,
2008-05-08,0.20722110804297922,5.2894608656494775,-0.48278983394735914,-0.577123758792934,-0.03533683566380772,-0.8950393623186725,-1.3660097748550664,0.5129024037658975,-0.2411048284421232,,,,,,,,,,,,,,,,,,,,,
2008-05-09,-0.13940822187099505,6.248639339747623,0.8097870201466196,-0.4802897924744045,-0.5282697885751546,-0.6430349809739069,-1.3747829213958427,-0.05400086734643911,-0.3719408638098205,,,,,,,,,,,,,,,,,,,,,
2008-05-12,-0.3571532695164389,4.202158713839505,-0.7776604205981344,-0.6261865425857008,-0.21208033841875532,-1.1860832300372963,-1.5351541398406838,-1.040257666863102,-0.8020136391212561,,,,,,,,,,,,,,,,,,,,,
2008-05-13,-0.04821830219905538,3.3132955810844402,-0.25698383266035607,-0.31386832404744497,0.2918063536715032,0.45010235297077655,-0.92360157701568,-0.3064557802854612,-0.5527208343749748,,,,,,,,,,,,,,,,,,,,,
2008-05-14,-0.5138881495911222,5.8750476523399415,0.7730954183740321,-0.5247696498134802,1.0544647285458237,1.4699701396636935,-0.638793296818543,-0.5341414364486318,-0.12243462344303724,,,,,,,,,,,,,,,,,,,,,
2008-05-15,0.005683092367093565,3.96750904895151,0.7685603141912478,-0.7085437361017548,0.2639347920235974,13.97414568201913,-0.7025264284190462,-0.14799918444335247,-0.6598655158669553,,,,,,,,,,,,,,,,,,,,,
2008-05-16,-0.16003314783007758,4.881690384479691,-0.9850096025365969,-0.688597077094401,0.8540460675744979,9.209701793534167,-0.6770214118897238,0.23767484761946778,-0.3473957674520959,,,,,,,,,,,,,,,,,,,,,
2008-05-19,-0.27651733024383723,3.9842669536520767,-0.4281687505219035,-0.6860301324784392,0.2239734753320022,0.8836506534838958,-0.977213239399207,-0.16853196468278026,3.5343578626169263,,,,,,,,,,,,,,,,,,,,,
2008-05-20,-0.2781450914841113,3.6950224765920474,0.33269072956384654,-0.5411106638852538,-0.10778233014391438,1.0813083001853112,-0.5959772649900921,-0.5219100692430725,1.830928175390838,,,,,,,,,,,,,,,,,,,,,
2008-05-21,0.0015254637249300996,5.891528663572102,-0.4033783279021794,-0.5141514228939705,0.24661055008573882,13.387028778140522,-0.2113591724586303,-0.007938148682900511,0.1684781273011249,,,,,,,,,,,,,,,,,,,,,
2008-05-22,-0.10875425748437022,5.003944700642914,-0.29005623256369595,-0.5659130210824072,0.10437842584351793,0.8990802328776374,-0.6159283684823835,-0.08542222186335294,0.18854107562830852,,,,,,,,,,,,,,,,,,,,,
2008-05-23,0.006183772314982746,3.9050832215039946,0.21003198155040206,-0.09218257931076107,1.4928199537467772,-0.22242886032812645,-1.0922188292772128,-0.005992153486614265,-0.2957443472906232,,,,,,,,,,,,,,,,,,,,,
2008-05-26,-0.556269494078746,1.1707836204435407,-1.0334913649998012,-0.7903138381328071,-0.5462746607078584,-1.013870457179737,-1.7383074558184342,-1.0185255124167145,-0.7270977363250706,,,,,,,,,,,,,,,,,,,,,
2008-05-27,0.12902239935371476,1.9459722346479587,0.795487842209224,-0.7887368200823254,0.32928018734884396,0.26215643830004237,-0.8767496263041075,0.0319561589068608,0.7505170644099511,,,,,,,,,,,,,,,,,,,,,
2008-05-28,0.2472203629106898,3.4068504742335906,3.410533271357149,-0.6311994006499471,1.0619369708288005,1.0152472276994948,-0.11291804337783046,-0.19959617846280342,0.842294381225791,,,,,,,,,,,,,,,,,,,,,
2008-05-29,-0.08018241587663254,2.923854667541524,1.4022370439269938,-0.31506418424151017,0.851935624308467,0.7346558749306175,-1.1561216323554255,-0.2709385558214507,0.31489496296546476,,,,,,,,,,,,,,,,,,,,,
2008-05-30,0.28575727942839807,5.825920511191922,1.600249573190495,-0.2509375361612662,1.0283118805554046,1.1802084833584976,-1.2614378497130225,0.16825596840281443,13.188691284781774,,,,,,,,,,,,,,,,,,,,,
2008-06-02,0.12765269782226463,3.3274951461332565,1.3470608681903038,-0.5938730272512011,-0.22398402189838623,1.6458890925077687,-1.0001324626082335,-0.7427861482851346,-0.5149427295461291,,,,,,,,,,,,,,,,,,,,,
2008-06-03,0.044235448354560516,6.694796615417685,0.6283384454503499,-0.34146523671320705,0.5776367591657422,3.4540586438632306,-0.6608347529162181,-0.5989512316671448,0.8659857351015078,,,,,,,,,,,,,,,,,,,,,
2008-06-04,0.3022267823838541,6.398629801647507,-0.1320936135557497,-0.14903651871833645,0.06978380478897563,2.3159532948009773,-0.6357007513514875,-0.5384116585664941,1.0303311628880119,,,,,,,,,,,,,,,,,,,,,
2008-06-05,2.101730067338069,5.644508490489974,1.0839249089727936,-0.14484739516843123,0.7426528567649037,0.4453110506043453,-1.1672000487066845,-0.3260563388376507,-0.5490924288264416,,,,,,,,,,,,,,,,,,,,,
2008-06-06,1.4644262515541764,5.960822229017686,0.5742613524899038,0.31589297008429784,0.353156106989601,1.6672290775157037,-1.1123328173881055,-0.3833155602093016,0.06389467325516787,,,,,,,,,,,,,,,,,,,,,
2008-06-09,0.5015723933540047,3.3175152815466262,0.0701209645037954,-0.13323020950674924,0.44129526891200177,2.4872780343121343,-0.9669266232772601,0.22746259103664482,-0.2242434144224689,,,,,,,,,,,,,,,,,,,,,
2008-06-10,0.5022032059755743,7.187421294975867,0.3150221412972586,0.2150631687970791,0.07009718847581083,1.9994215108058913,-1.327831430084014,0.5221796265296956,0.6412380267129512,,,,,,,,,,,,,,,,,,,,,
2008-06-11,0.49569216101447805,6.742593887935755,0.27357339841739303,0.4796625914343877,0.2888879680878504,1.7794860071439629,-1.3269400892544456,1.9375578942112344,0.582756666695416,,,,,,,,,,,,,,,,,,,,,
2008-06-12,0.04760125276195651,6.062855522171266,0.8865451849440994,-0.06273045755239329,0.6143614099667425,2.1841528353782964,-1.359926486807581,1.5705803203312307,-0.05221430429789465,,,,,,,,,,,,,,,,,,,,,
2008-06-13,0.23143901917876428,5.170143180214559,-0.3514938495711089,-0.5941096702805403,-0.2966547609034057,0.4359255349049955,-0.933698161082592,0.5272372455477893,0.7278928886367442,,,,,,,,,,,,,,,,,,,,,
2008-06-16,-0.1297541419947354,3.8999899416485277,-1.0545293635955812,-0.15774173061440946,0.08343068502662734,-0.3609326122814317,-1.4270349496713226,-0.18283587301502013,0.07840829544930068,,,,,,,,,,,,,,,,,,,,,
2008-06-17,1.1238999234719613,4.656930886294195,-0.22074185565986826,-0.13456877809255335,-0.02852074047514206,0.5194074656403895,-1.216253204055744,0.6770535664757513,-0.20972979222833607,,,,,,,,,,,,,,,,,,,,,
2008-06-18,1.0402091748256745,4.554815695072496,0.39730902551463204,-0.41047287307798913,0.5854125918953407,0.5918252258047905,-0.8049537060828393,-0.049252582824864936,0.24979709871236908,,,,,,,,,,,,,,,,,,,,,
2008-06-19,0.02073878102036031,3.488420950081172,-0.4347798999487041,-0.42919657536120076,0.26415024330829656,0.7544418015823483,-0.816584120308247,-0.278349929144879,-0.08828492416272474,,,,,,,,,,,,,,,,,,,,,
2008-06-20,1.6815581316863464,6.496731987531324,0.702659755001511,-0.01624184411694217,-0.12785847258179456,2.9868579572256024,-0.988434179791742,0.5543813476173745,3.240030141944733,,,,,,,,,,,,,,,,,,,,,
2008-06-23,1.277359430319264,3.133026233428167,-1.16094611058231,-0.042489349584869295,-0.6171483401336821,0.4074518330403741,-1.3304669937044378,0.3099677255219659,0.20284126220193938,,,,,,,,,,,,,,,,,,,,,
2008-06-24,1.1823228770388716,8.90496028023376,0.644957909248705,0.4879306459785517,-0.044003853252843804,0.637060557082757,-0.842179628292348,1.3833612405763827,0.3379460099796757,,,,,,,,,,,,,,,,,,,,,
2008-06-25,0.4007328050828793,7.747955072637604,-0.4762452955979067,-0.2444018531066922,0.008698468956645075,3.348881061703103,-0.4829285528216715,0.3597171489576595,0.25769421667094133,,,,,,,,,,,,,,,,,,,,,
2008-06-26,1.4917519073885335,6.942752766421186,-0.012920845256856675,-0.09299728164840973,1.2561614073650242,5.467567783444727,0.9442053936310687,-0.038102480291230596,0.22269077490862102,,,,,,,,,,,,,,,,,,,,,
2008-06-27,0.5413510843680196,6.68370917695743,0.2803177699988898,0.09106764072935811,6.591264051488799,0.41735159253980886,-0.6327801396485112,0.732678939279422,1.2488892382820118,,,,,,,,,,,,,,,,,,,,,
2008-06-30,0.8396217893592173,3.9300465326485905,0.3845807588180294,0.5222818203748423,1.4146943799427825,2.5177226265118833,-0.9059353827565457,1.0524801903084169,0.9310835993546035,,,,,,,,,,,,,,,,,,,,,
2008-07-01,0.5329939199514905,6.238374781876575,-0.4023736108188453,0.43182637723644013,0.5653560359378876,4.9292496711856435,-0.5361895608179318,0.8484178472180824,1.4411947323542715,,,,,,,,,,,,,,,,,,,,,
2008-07-02,1.4864495523456893,5.650198456270315,-0.14009249376063604,1.2280362363252195,1.5078183011339057,2.242285038699806,0.39419154462818906,0.6895183406195935,3.8613412332259185,,,,,,,,,,,,,,,,,,,,,
2008-07-03,1.643482193622862,6.943727743422615,0.4607671785349378,0.298254935439505,0.8505156044774951,2.560953086586875,-0.45688284985004746,0.9929825120346795,5.047616411975774,,,,,,,,,,,,,,,,,,,,,
2008-07-04,-0.5393368070305291,2.4096283975396737,-0.17429728197889394,-0.41809603020632036,0.24666930952702043,0.5086355305328809,-1.1103329562375006,-0.6399043068745387,0.9611780218453789,,,,,,,,,,,,,,,,,,,,,
2008-07-07,-0.0808419017991826,5.333100836233453,-1.0210683990743774,-0.4543620260613861,1.1422072642395737,0.07107975300500186,-1.0791156666252848,-0.16741695442941684,0.37337632298299994,,,,,,,,,,,,,,,,,,,,,
2008-07-08,0.3539578286296376,11.007256389519705,-0.8053983833905127,-0.14005853508615493,2.7318802920518874,1.008997013406831,-0.26902711430260395,0.613926832131483,0.7050552772430352,,,,,,,,,,,,,,,,,,,,,
2008-07-09,0.5730902229148271,5.743800148315534,-0.32311197969769884,-0.3971576381981481,0.9041335946469555,0.5617136461099421,-0.49448657388325645,1.0826388976531738,0.6459336103639941,,,,,,,,,,,,,,,,,,,,,
2008-07-10,0.1100208233578324,13.075264507619382,1.03276760156944,0.20131800230668284,1.9199031594618772,0.8108069997758122,-0.44981772951821547,-0.22780186028180782,11.90978504673407,,,,,,,,,,,,,,,,,,,,,
2008-07-11,0.39006633711815647,13.639588995862676,-0.5924982783397073,0.6564024185146714,4.463153780112645,1.0922909166734713,-0.012434069705405783,0.006053613021033328,2.1816028998755472,,,,,,,,,,,,,,,,,,,,,
2008-07-14,0.6328542047122072,5.86527838278562,0.6952659254158701,-0.06857969517834979,0.6757454396255879,-0.9404038208944578,-0.9085076023586248,-0.7062410896531434,3.9383914922271237,,,,,,,,,,,,,,,,,,,,,
2008-07-15,0.8557736803653515,7.134183650789821,2.386082656358677,-0.40812812000865883,2.428167429927615,2.3332790066205833,-1.0244384673617408,0.2699328113428775,3.995592238521647,,,,,,,,,,,,,,,,,,,,,
2008-07-16,0.7450528314486599,14.648015508257018,1.4957700983699742,-0.4103373904276041,1.5329967217230716,3.106536308391653,-0.7051552051803618,0.8608713728347784,3.521551725386809,,,,,,,,,,,,,,,,,,,,,
2008-07-17,1.7070928090286945,6.640435797725992,0.39616553535348936,-0.27623485664115965,0.8327751498305584,3.169124536183503,-0.5259119938414628,0.8479046331670387,1.60383267517676,,,,,,,,,,,,,,,,,,,,,
2008-07-18,1.611707764859463,6.091913736721865,1.3629087536760431,-0.002964544379208902,3.3670845421663094,0.7384345474352073,-1.1384893723918332,0.44780155290747753,1.5504737700512716,,,,,,,,,,,,,,,,,,,,,
2008-07-21,0.18614843746089446,3.609466294762623,-0.7689399203886436,-0.3897530597457714,0.6947639121203992,0.7337587800194559,-1.3331364916204038,-0.13899614452874207,0.5772073405623652,,,,,,,,,,,,,,,,,,,,,
2008-07-22,0.9839521583020558,5.272437767204522,-0.22807462509127344,-0.5998216188207733,1.1693002632904983,0.057852133847747914,-1.331380957397701,-0.0026864925715355337,0.9870037319261152,,,,,,,,,,,,,,,,,,,,,
2008-07-23,0.7223656334575228,3.990335210508973,-0.4814465105541721,-0.28759733492011774,-0.19216088782429275,0.36599290887580743,-1.2770611993805319,-0.033844912766407796,1.3137736669146056,,,,,,,,,,,,,,,,,,,,,
2008-07-24,0.6248918495937933,6.423616512240137,-0.7594866983283233,-0.09569428960874113,0.1671775787132285,0.2722963292655962,-0.9274271032664414,0.5443996858410479,2.9348172046269396,,,,,,,,,,,,,,,,,,,,,
2008-07-25,0.664783028173193,5.729885276551135,-1.3083286701381305,-0.17466441686516937,1.0511448201134133,0.9795288048098865,-1.2664329780167962,0.5648171686772275,2.0674148429070023,,,,,,,,,,,,,,,,,,,,,
2008-07-28,0.1664785529883142,2.4093047051751992,-0.5486792912908712,-0.28025959457526434,0.3895771673439797,-0.7251825962985075,-1.2099866708123324,0.1052459375276876,0.3420012867692128,,,,,,,,,,,,,,,,,,,,,
2008-07-29,1.182344933424241,3.2399188119568705,0.47374523677159586,-0.5578021264126898,0.4532381253524871,-0.7568527651319396,-0.9186200224301231,0.5498524093751506,1.6621005995737932,,,,,,,,,,,,,,,,,,,,,
2008-07-30,0.15363070851054117,3.6591940217435237,1.2498697554162892,-0.5892196498193099,0.13010037126453858,-0.12312317213196544,1.8732178158236645,0.176339441223226,0.3466968704202558,,,,,,,,,,,,,,,,,,,,,
2008-07-31,0.5698898413977029,3.8798976156030727,2.73991514830876,-0.3887920361457069,0.38217347774249805,1.3848707196187808,-0.24523917312770366,0.8031551800478147,0.07883516669030459,,,,,,,,,,,,,,,,,,,,,
2008-08-01,0.24716742758580285,4.402528187357244,0.10506402549599493,-0.4951097879911887,1.4206927395736126,1.9873016679404505,-1.1348787633461708,-0.11893861456123968,0.51872598054483,,,,,,,,,,,,,,,,,,,,,
2008-08-04,0.32328180785764316,3.592135103585216,0.3946112768820333,-0.5569368438855641,0.5858532877049527,0.10648781730160731,-0.9294970952944998,0.17723088699955944,-0.5341519353913049,,,,,,,,,,,,,,,,,,,,,
2008-08-05,0.5833662928585087,5.267878774745839,0.6505310360534974,-0.3571794177225324,1.5858606323960849,2.196558117533652,-0.6729311981337351,0.9149711641442507,1.4217720908885938,,,,,,,,,,,,,,,,,,,,,
2008-08-06,1.2777939411110444,4.7150668149354225,0.06709571140756844,-0.3296963104830938,1.2193535140222085,2.8054975347436226,-1.0800183188867003,-0.508939111377653,0.7889354761003027,,,,,,,,,,,,,,,,,,,,,
2008-08-07,1.1754942201284535,4.536661623305882,-0.0427848116012623,-0.14973018988830783,0.7683160427446427,0.4719180701285699,-1.441748860218308,0.48648383169723974,0.3528865034148124,,,,,,,,,,,,,,,,,,,,,
2008-08-08,0.841776698209824,2.7050737283287933,-0.6783322024258679,0.05518280273070895,1.3397320227277807,1.1646112650167109,-0.9647774512262706,-0.4932347614157158,0.8435749949488027,,,,,,,,,,,,,,,,,,,,,
2008-08-11,1.1732885815914968,2.4465956255258674,-0.49640624834193664,0.13996965177700127,0.14319393343012188,0.893650090195682,-1.1573274309903492,-0.6605298874629223,0.5983374669920586,,,,,,,,,,,,,,,,,,,,,
2008-08-12,1.2466745869931215,4.742397370239488,-0.05456942136876661,1.2214933275292916,0.6711426167251958,0.6821259840214885,-1.2994080641380845,-0.20952019153750595,0.7439005601743907,,,,,,,,,,,,,,,,,,,,,
2008-08-13,0.23931756003277377,7.051154609348102,-0.7735305338025512,0.0394270737085988,1.09410286831037,1.3289903151399347,-1.3260487484248773,-0.04837379164157093,0.209030895196496,,,,,,,,,,,,,,,,,,,,,
2008-08-14,0.3383529359806686,3.7492233980555056,-1.2162777121661454,-0.3002116728886336,0.3891315749142609,1.9201917193337557,-1.2764187100516045,-0.10471625805080949,-0.35166447986213495,,,,,,,,,,,,,,,,,,,,,
2008-08-15,0.1571729640008937,1.9669147406386602,-0.6543910710423323,-0.45815734670750546,0.2791192109747843,2.740560096287948,-1.0942639361552071,-0.4259854418723787,-0.16512174754342787,,,,,,,,,,,,,,,,,,,,,
2008-08-18,-0.2115899486314415,1.415974736670988,-1.2249371522214008,-0.7708115622187162,-0.6297424470483719,0.8101364439836307,-1.3339011444132822,-0.5548415385293588,-0.6037319476749416,,,,,,,,,,,,,,,,,,,,,
2008-08-19,0.379174894022664,4.382069269959251,-0.011050184167997065,-0.20148636877072904,-0.22576639161726145,0.4727154878273802,-1.1946302709364196,-0.6629075448884426,-0.008460002094994252,,,,,,,,,,,,,,,,,,,,,
2008-08-20,-0.023140192033857185,3.626641489619802,-0.7901888540626928,-0.16778370466094814,0.9952596948345044,1.6945406336999567,-1.4390341165749527,-0.7678197454489208,0.40026921116624603,,,,,,,,,,,,,,,,,,,,,
2008-08-21,0.24726227004289197,4.334271997441181,-0.3200256664472361,-0.42206838151560955,0.9187451090456469,0.36412396114422074,-1.3112782807186554,-0.8412585670544344,-0.3544391429286603,,,,,,,,,,,,,,,,,,,,,
2008-08-22,0.9120284912504333,3.418093909014073,-0.7750126302735468,-0.14545616387749463,1.0559533010582909,0.056945977371827106,-1.301199794942699,-0.8510616584623156,-0.3723677350508244,,,,,,,,,,,,,,,,,,,,,
2008-08-25,-0.09459626371564486,1.5359515065588727,-1.7921193739943893,-0.8875994132859534,-0.7134256846735846,-1.545172652924003,-1.777700648369888,-1.1459136762811204,-1.2973977143062894,,,,,,,,,,,,,,,,,,,,,
2008-08-26,0.7589020358222113,3.5986479499547634,-1.0809684103796713,-0.5031899732601521,0.37410874442659836,-0.7303884652526724,-1.0736092616020125,-0.732810110772381,-0.8024405103622599,,,,,,,,,,,,,,,,,,,,,
2008-08-27,0.7870834794089075,5.325312719946036,-1.380746013061758,-0.3893140959585239,-0.19244978841059393,0.11229401492106987,-1.2604741157196315,1.0001126721794538,-0.7631683561899006,,,,,,,,,,,,,,,,,,,,,
2008-08-28,0.15509966377615436,7.377935700963159,-0.3380717174854634,-0.5356967771758677,1.1906740100566806,-0.7246071869362978,-1.1441631866064457,-0.09634875991995728,-0.008246566474492298,,,,,,,,,,,,,,,,,,,,,
2008-08-29,0.310899353111168,7.706518550076858,-0.6335307019861471,-0.19146607194825196,2.1109545861688943,0.9156991426460249,-1.512501866423254,-0.2208221491876135,-0.14890064038527942,,,,,,,,,,,,,,,,,,,,,
2008-09-01,0.6160648841688924,4.930150641358733,-1.3076403556721998,-0.7765451879830108,-0.017513138475055562,-0.7335260320505482,-1.4879809444646477,-0.6326771281831288,-0.61995305483309,,,,,,,,,,,,,,,,,,,,,
2008-09-02,0.920559901111382,6.921010779289312,-0.4585600545619817,-0.2682431867037811,0.39854777537963737,1.4331507366558414,-0.6510707249456171,0.6116574417797446,2.312865806484248,,,,,,,,,,,,,,,,,,,,,
2008-09-03,1.2158243207767077,4.546809183936758,-1.0599692682456776,-0.20380402530998235,-0.20233116778611643,-0.3781450545415474,-0.8388812147656713,0.268708127949839,0.9735572878344922,,,,,,,,,,,,,,,,,,,,,
2008-09-04,0.8926100495710662,7.671368679221329,-0.6418903921933358,-0.30688283859359267,-0.3192820424169287,1.9612179537810701,-0.4555277403147393,0.688896859494768,-0.08529682547569739,,,,,,,,,,,,,,,,,,,,,
2008-09-05,0.9333062862164551,5.828213657099283,0.4249970299989992,0.25477764971327854,0.5026058492692451,8.71214939573557,-0.7766253561644274,-0.01333462958127234,0.9078191167198907,,,,,,,,,,,,,,,,,,,,,
2008-09-08,0.9120329025275072,5.7838639032582675,0.4710419372158848,-0.2568102574466228,0.28463280521504114,1.9548522045377263,-1.14343020582274,-0.6233619416402123,0.3996289043047402,,,,,,,,,,,,,,,,,,,,,
2008-09-09,0.31705529026781426,9.11661218761204,0.9681826111573286,-0.17362571654555078,0.5116107336456504,2.9954256667054335,-0.3897291412589167,-0.11255648147168529,0.7159404938886348,,,,,,,,,,,,,,,,,,,,,
2008-09-10,0.2226892511026569,8.542912320523003,-0.45070549835801627,-0.3596903628430017,0.049639109669600244,3.002572975909259,-1.0519523941871463,-0.025342432309801634,0.5652549458142558,,,,,,,,,,,,,,,,,,,,,
2008-09-11,0.9534172983964266,5.62268460528998,-0.4276969220573543,-0.3634531676530287,0.5228142004500089,9.022646177601025,-0.7724876343946802,0.24511574832665478,1.1752539492088379,,,,,,,,,,,,,,,,,,,,,
2008-09-12,0.5969883164627535,6.497531468672496,0.10269378132702445,0.06506581046746251,0.23745387048602273,4.965455153181059,-0.9268411710967506,0.23970380070345698,0.4933271417050976,,,,,,,,,,,,,,,,,,,,,
2008-09-15,0.8224200144094916,7.032965438409437,-0.32541006186620886,-0.547086351984903,-0.11873117270271927,1.1426392358668211,-0.5770057314957778,0.4277201198197895,0.6566053913890918,,,,,,,,,,,,,,,,,,,,,
2008-09-16,2.907169708794175,6.004879489758274,1.5466332068483737,0.5721502743285654,2.803664742817576,3.413587430257418,-0.6277307164718705,1.1678633635760798,2.929054442873387,,,,,,,,,,,,,,,,,,,,,
2008-09-17,1.4852188060420675,6.6591709557854575,1.1554707569677833,-0.004270597128920623,0.5650377556309457,2.387641599002262,-0.16734639114073352,1.0522341287770944,2.100283928464303,,,,,,,,,,,,,,,,,,,,,
2008-09-18,2.079618541005078,9.518774601069605,0.9631368220482088,0.32532978829245,1.66816302315118,5.414100020583019,1.2325790371464789,0.44916965502162964,2.707294833171858,,,,,,,,,,,,,,,,,,,,,
2008-09-19,2.3913546692643965,41.27666926936234,3.067985806094459,0.06116571657171202,2.3666903644867405,4.556760459411258,-0.2783907175858101,1.6409314212351223,7.312595216742502,,,,,,,,,,,,,,,,,,,,,
2008-09-22,1.4597966162651042,8.497431593360329,-0.24142459517645848,-0.45380383754179976,1.2485520597190571,0.5576563304890066,-1.0480680484907787,-0.026697879830914307,1.785039516982918,,,,,,,,,,,,,,,,,,,,,
