date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1
10/9/2014,897014.0,,1515906,1248236,1278425,180742,366683,362624,353374.0,662219,32181.0,1318171.0,643753.0,2069.0,576503.0,1453881.0,1453881.0,7835189.0,72504993.0,2127412,79647,355022.0,1786892.0,1248236,228476,,305194,119829.0,1515906,180742,1387217,354163,6133705,119829.0
10/10/2014,1080704.0,,1617141,3030822,2411995,235569,352909,966049,269688.0,1031933,77500.0,2404871.0,734584.0,3747.0,915492.0,2165445.0,2165445.0,10989162.0,70060058.0,6103583,252858,457212.0,1696212.0,3030822,305804,,364875,51871.0,1617141,235569,1658846,493670,5635933,51871.0
10/13/2014,493524.0,,1261959,1645154,1416900,219408,377059,400649,177091.0,709536,26332.0,1257046.0,559708.0,4298.0,432219.0,1841531.0,1841531.0,6462824.0,30672187.0,5567863,108685,296217.0,1036738.0,1645154,215707,,333518,29455.0,1261959,219408,1061439,339450,4000709,29455.0
10/14/2014,662163.0,,1709163,1386237,1437135,174435,287624,395286,309129.0,972124,69020.0,1204838.0,739300.0,3005.0,413366.0,1401123.0,1401123.0,6567822.0,35307013.0,3174828,96996,264327.0,2236440.0,1386237,377719,,311933,200384.0,1709163,174435,1261565,316401,5905021,200384.0
10/15/2014,866737.0,,1703091,2990915,1712360,210227,483946,501880,495534.0,1069493,73031.0,2026127.0,693473.0,1890.0,416322.0,2523753.0,2523753.0,7624727.0,38859988.0,3647450,131783,702643.0,2373639.0,2990915,222781,,322741,14074.0,1703091,210227,2044689,372185,11847447,14074.0
10/16/2014,1409323.0,,2721450,4347984,2865800,407278,527820,547842,220503.0,1469456,95512.0,2424661.0,1201992.0,5515.0,714243.0,2286349.0,2286349.0,10986719.0,59140629.0,4481743,157494,871002.0,6856796.0,4347984,523018,,545850,32157.0,2721450,407278,2320591,589822,12123844,32157.0
10/17/2014,1053420.0,,2084049,2340233,1379340,217207,300724,377154,305882.0,1355639,88821.0,1177100.0,662548.0,2600.0,532465.0,2114436.0,2114436.0,10496483.0,36661833.0,3852100,132361,2460675.0,3279291.0,2340233,261079,,444290,47845.0,2084049,217207,2286465,462110,10381965,47845.0
10/20/2014,1067908.0,,1575909,1403124,1790950,239774,326240,293646,161212.0,1042281,62598.0,1285116.0,389504.0,580.0,422697.0,1139143.0,1139143.0,5449581.0,28532091.0,2620273,141053,2324138.0,2106433.0,1403124,184525,,215741,4311.0,1575909,239774,1171608,431870,4277992,4311.0
10/21/2014,754095.0,,1420335,1640083,2172735,159497,303449,404453,321698.0,1095495,60097.0,1247356.0,421317.0,647.0,614008.0,1992249.0,1992249.0,6464148.0,28176274.0,3066816,158302,1121553.0,2344836.0,1640083,235575,,250224,25124.0,1420335,159497,1185178,328982,6443104,25124.0
10/22/2014,588343.0,,2056251,1606122,1611640,212510,271571,192846,340739.0,984545,71115.0,910401.0,381285.0,2226.0,721575.0,1394940.0,1394940.0,8693052.0,37402139.0,2834588,110353,915841.0,2229612.0,1606122,310471,,207239,3458.0,2056251,212510,978014,330088,3802513,3458.0
10/23/2014,953986.0,,1298226,1963879,3708620,148143,227513,253409,207715.0,2364901,43801.0,660532.0,426578.0,1224.0,339769.0,1084966.0,1084966.0,6526143.0,48377816.0,2395429,102099,1638174.0,2379880.0,1963879,568996,,247373,13941.0,1298226,148143,983898,299489,5425976,13941.0
10/24/2014,582053.0,,941097,1520591,2147945,137568,224419,171173,224665.0,1119695,24366.0,992463.0,269924.0,417.0,232690.0,1025326.0,1025326.0,4083547.0,23796241.0,1421038,61087,834532.0,2313504.0,1520591,423690,,212694,53006.0,941097,137568,964265,148057,4300957,53006.0
10/27/2014,744332.0,,1059804,1087626,1547330,156737,381622,285589,193485.0,588472,33419.0,1392985.0,298776.0,1410.0,338155.0,1551038.0,1551038.0,5276584.0,24172506.0,2437419,102943,962995.0,1867130.0,1087626,202148,,189562,2994.0,1059804,156737,673644,270198,3833905,2994.0
10/28/2014,558148.0,,909429,1508118,1839240,96995,233490,251463,331124.0,705571,14872.0,673030.0,314076.0,426.0,264869.0,1074874.0,1074874.0,3838553.0,20488722.0,2412084,97134,799309.0,1898968.0,1508118,169463,,126967,83612.0,909429,96995,803739,165866,6224398,83612.0
10/29/2014,771971.0,,1126125,1366883,2055960,160897,251137,520975,453079.0,608364,17896.0,897322.0,381301.0,740.0,383947.0,1689347.0,1689347.0,3697207.0,32699059.0,8945002,81656,850182.0,1563389.0,1366883,165991,,136354,16580.0,1126125,160897,1163993,152176,3048656,16580.0
10/30/2014,836729.0,,1569570,2086790,1412735,107995,203119,1070600,203308.0,722604,22746.0,922652.0,394648.0,718.0,344655.0,2683154.0,2683154.0,7261515.0,124955051.0,3457103,184872,986643.0,1705436.0,2086790,225575,,240364,114750.0,1569570,107995,1429886,197416,4031160,114750.0
10/31/2014,701365.0,,1391307,1928348,1485165,198138,576844,649311,207222.0,1070591,27609.0,760969.0,522810.0,493.0,309283.0,1823723.0,1823723.0,11904387.0,49262472.0,5946307,130181,619193.0,1940500.0,1928348,198469,,341194,9373.0,1391307,198138,1396380,277877,6610487,9373.0
11/3/2014,772780.0,,891381,2110334,1234880,186033,336972,268446,220908.0,1774796,23253.0,774243.0,413676.0,763.0,301628.0,2295397.0,2295397.0,4812403.0,38295209.0,2101352,89722,530777.0,2030792.0,2110334,222717,,207507,3902.0,891381,186033,1225567,217531,4500130,3902.0
11/4/2014,754594.0,,960063,1895282,1250210,147131,206515,634581,215819.0,1085492,18946.0,1037977.0,291397.0,737.0,520676.0,1142721.0,1142721.0,4695878.0,33629427.0,2087439,103665,887749.0,2685457.0,1895282,405780,,200625,24722.0,960063,147131,1496463,217413,4667590,24722.0
11/5/2014,736451.0,,958758,3693532,1186570,179607,214939,257180,165565.0,645745,21460.0,635612.0,289094.0,1902.0,426540.0,1199739.0,1199739.0,3244815.0,28023996.0,1813697,82094,505497.0,1478344.0,3693532,435004,,172505,19659.0,958758,179607,710900,267382,5006971,19659.0
11/6/2014,1980407.0,,1545675,1646216,1739545,147933,358726,577042,262767.0,806813,125706.0,904934.0,386699.0,12646.0,503446.0,1926042.0,1926042.0,5596190.0,26991564.0,2757894,130604,590889.0,1569258.0,1646216,361558,,362594,83349.0,1545675,147933,907848,337937,6558714,83349.0
11/7/2014,1086733.0,,1093140,1394113,877530,135131,272037,302937,215268.0,750739,38064.0,705170.0,299916.0,1508.0,710151.0,1283014.0,1283014.0,5410510.0,38268170.0,2469081,178328,461862.0,1694333.0,1394113,134243,,229956,42080.0,1093140,135131,673394,411598,6200122,42080.0
