,date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1,MSCI FRANCE,,,
5343,1/10/2020,72.42,,32.54,39.9554,30.8,73.9031,37.8,7.085,95.92,41.92,5.7704,49.8699,47.11,,18.89,13.775,13.775,20.87,,24.73,37.0714,,9.4024,39.9554,32.83,3.6405,18.1083,65.15,32.54,73.9031,40.48,79.22,7.5299,65.15,173.21,,,
5344,1/13/2020,72.04,,31.66,40.382,30.9,73.2426,38.41,7.26,96.78,43.08,5.8283,49.991,47.5,,18.88,13.85,13.85,20.69,,24.95,36.9471,,9.4253,40.382,32.89,3.6605,17.9218,65.1,31.66,73.2426,40.34,78.22,7.4718,65.1,173.18,,,
5345,1/14/2020,72.82,,31.65,40.8363,30.8,74.1233,39.41,7.34,96.46,43.4,5.6631,49.2546,47.55,,19.05,14.2,14.2,20.5,,25.07,36.4775,,9.4655,40.8363,33.01,3.6225,17.6428,64.45,31.65,74.1233,41.01,77.7,7.3555,64.45,173.37,,,
5346,1/15/2020,72.56,,31.33,40.9754,31.21,73.2279,39,7.235,96.32,43.04,5.5474,48.6393,47.68,,18.93,14.325,14.325,19.96,,24.62,36.3394,,9.6089,40.9754,33.04,3.654,17.2873,65.2,31.33,73.2279,40.58,77.66,7.3322,65.2,173.27,,,
5347,1/16/2020,72.38,,30.79,41.4854,31.04,72.7289,38.76,7.305,97.3,42.94,5.568,48.9722,48,,19.21,14.35,14.35,19.92,,24.79,36.146,,9.695,41.4854,33.06,3.777,16.9995,65.8,30.79,72.7289,40.26,77.24,7.3584,65.8,173.52,,,
5348,1/17/2020,73.8,,30.31,42.153,31.51,73.4628,36.98,7.375,98.78,41.78,5.6176,49.9103,49.18,,19.52,14.505,14.505,19.795,,25.16,35.041,,10.6463,42.153,32.59,3.7295,16.9177,65.25,30.31,73.4628,40.2,78.16,7.3293,65.25,175.2,,,
5349,1/20/2020,73.26,,30.7,42.0974,31.57,73.4628,37.04,7.255,99.9,42.23,5.5557,47.6004,48.67,,19.33,14.71,14.71,19.76,,25.36,35.0825,,10.7754,42.0974,32.47,3.7785,16.8893,65.45,30.7,73.4628,39.38,78.24,7.2973,65.45,174.75,,,
5350,1/21/2020,72.18,,30.5,41.9119,31.68,73.2426,36.73,7.185,99.02,42.08,5.4978,46.3597,48.47,,19,14.76,14.76,19.52,,25.09,34.4609,,10.9379,41.9119,32.71,3.73,16.9355,65.6,30.5,73.2426,38.84,77.9,7.3264,65.6,173.88,,,
5351,1/22/2020,71.88,,30.25,42.6908,32.1,72.5821,36.21,7.205,98.32,41.52,5.473,46.4908,48.65,,18.67,14.775,14.775,19.425,,25.36,33.9775,,10.871,42.6908,32.31,3.71,16.8075,66,30.25,72.5821,38.59,77.86,7.2188,66,173.06,,,
5352,1/23/2020,71.94,,29.2,43.071,32.12,71.951,36.01,7.19,97.7,41.48,5.4565,45.3409,48.34,,18.75,14.92,14.92,19.12,,27,33.0107,,10.8758,43.071,32.4,3.659,16.7329,65.6,29.2,71.951,37.73,77.6,7.2624,65.6,171.98,,,
5353,1/24/2020,73.4,,28.56,43.6923,32.79,72.1418,36.54,7.22,98.7,41.3,5.3698,45.1089,48.48,,18.7,14.925,14.925,19.27,,27.74,32.5825,,10.9714,43.6923,32.63,3.664,16.8822,67.6,28.56,72.1418,38.18,78.18,7.2188,67.6,173.35,,,
5354,1/27/2020,72.28,,27.42,43.1637,32.13,71.9803,36.25,7.07,98.1,40.62,5.312,42.567,48.13,,17.65,14.8,14.8,18.735,,26.14,31.4775,,10.9809,43.1637,32.07,3.586,16.5907,66,27.42,71.9803,36.85,77.18,7.1229,66,169.05,,,
5355,1/28/2020,72.62,,27.53,43.173,31.98,72.7289,35.91,7.08,98.2,40.96,5.2459,42.8696,49.82,,17.84,14.835,14.835,19.13,,27.06,32.2648,,10.8997,43.173,31.35,3.679,16.9355,66.25,27.53,72.7289,37.27,77.3,7.2014,66.25,170.83,,,
5356,1/29/2020,74.4,,27.46,44.2857,32.32,71.7748,36.42,7.04,99.2,40.81,5.1385,42.8091,49.41,,17.5,14.795,14.795,19.395,,26.89,33.3698,,10.7993,44.2857,31.66,3.613,16.9923,65.45,27.46,71.7748,37.53,77.76,7.1839,65.45,171.64,,,
5357,1/30/2020,73.58,,27.21,44.3599,31.57,69.4998,36.76,6.915,98.92,40.26,4.9939,42.8595,49.09,,17.29,14.875,14.875,19.125,,26.52,32.0577,,10.6893,44.3599,31.42,3.5465,16.8537,64.8,27.21,69.4998,37.28,75.92,7.1694,64.8,169.43,,,
5358,1/31/2020,72.4,,26.92,44.4526,31.34,69.4264,36.66,6.815,99.22,40.03,5.1674,42.3249,48.79,,17.15,14.83,14.83,18.61,,25.29,31.6295,,10.6654,44.4526,30.73,3.52,16.6227,63.75,26.92,69.4264,37.03,75.14,7.1985,63.75,167.67,,,
5359,2/3/2020,73.24,,26.83,44.3135,31.67,70.1456,36.37,6.845,99.3,39.99,5.4772,42.7687,49.21,,17.03,14.855,14.855,18.9,,25.75,31.8505,,10.871,44.3135,30.68,3.5285,16.7613,64.05,26.83,70.1456,37.41,75.66,7.2392,64.05,168.59,,,
5360,2/4/2020,73.98,,27.3,43.7664,31.57,70.9088,36.51,6.89,98.18,40.08,5.6589,44.3524,49.1,,17.34,14.775,14.775,19.2,,26.67,32.5963,,10.8997,43.7664,31.1,3.63,17.0634,63.6,27.3,70.9088,37.74,78.92,7.3002,63.6,171.25,,,
5361,2/5/2020,73.96,,27.7,44.0168,31.95,70.7474,36.62,6.825,97.92,40.14,5.5557,46.1075,49.57,,17.9,14.855,14.855,19.58,,27.37,33.6598,,10.9953,44.0168,30.74,3.6255,17.3691,67.15,27.7,70.7474,38.48,79.04,7.3497,67.15,172.75,,,
5362,2/6/2020,73.16,,27.57,44.1281,31.89,70.6153,36.65,6.9,97,40.22,5.535,46.1781,49.84,,18.06,14.98,14.98,19.88,,27.2,33.6737,,11.0144,44.1281,29.83,3.718,17.4366,69.35,27.57,70.6153,38.67,81.02,7.434,69.35,174.17,,,
5363,2/7/2020,73.24,,27.28,43.7015,30.97,71.3785,36.92,6.865,97.42,40.55,5.3946,44.6348,49.72,,17.9,14.82,14.82,19.4,,27.24,31.3256,,10.9379,43.7015,29.32,3.945,17.3051,70.3,27.28,71.3785,38.03,81.04,7.4107,70.3,173.96,,,
5364,2/10/2020,73.42,,26.77,43.4883,31.11,72.1418,36.24,6.83,96.32,40.59,5.312,44.4028,49.98,,18.06,14.845,14.845,18.95,,27.57,30.9113,,10.9857,43.4883,29.94,3.857,17.0812,71.75,26.77,72.1418,37.78,80.7,7.4514,71.75,173.65,,,
5365,2/11/2020,73.7,,27.05,43.5161,31.16,72.3032,36.51,6.83,95.26,40.37,5.4689,46.5917,49.91,,18.25,14.93,14.93,19.17,,28.25,32.5825,,11.0909,43.5161,29.93,4.0605,17.3229,73,27.05,72.3032,38.15,80.24,7.4165,73,174.77,,,
5366,2/12/2020,73.3,,28.27,44.5082,31,72.5087,36.42,6.945,95.96,41.07,5.5804,48.1249,49.64,,18.6,14.87,14.87,20.12,,28.54,33.2869,,11.2152,44.5082,30.26,4.059,17.5326,73.2,28.27,72.5087,38.64,80.38,7.3845,73.2,176.08,,,
5367,2/13/2020,76.6,,27.96,45.5189,30.95,72.5674,36.48,6.955,96.1,40.77,5.6259,48.4174,49.52,,18.33,14.995,14.995,19.7,,29.37,33.0245,,11.2152,45.5189,30.79,4.015,17.4366,73.05,27.96,72.5674,38.69,80.94,7.3351,73.05,175.85,,,
5368,2/14/2020,76.1,,27.21,45.0646,31.06,73.2573,36.82,7.37,96,40.92,4.461,48.2258,49.45,,18.38,15,15,19.37,,28.95,32.7897,,12.3004,45.0646,31.23,3.959,17.33,73.95,27.21,73.2573,38.51,80.84,7.3555,73.95,175.35,,,
5369,2/17/2020,77.44,,27.7,46.6409,31.05,73.2867,36.5,7.725,95.2,41.07,3.701,48.9117,49.54,,18.56,15.135,15.135,19.56,,28.2,33.5493,,12.6159,46.6409,31.25,3.934,17.3549,75.05,27.7,73.2867,38.75,80.92,7.338,75.05,175.89,,,
5370,2/18/2020,76.3,,27,45.1573,31.27,73.7563,36.42,7.57,95.04,41.1,3.2004,49.4765,50.18,,18.38,15.29,15.29,19.34,,27.85,32.693,,12.9457,45.1573,31.02,3.878,16.8893,76.2,27,73.7563,38.76,81.06,7.3409,76.2,175.23,,,
5371,2/19/2020,77,,27.05,44.0817,31.5,73.793,36.38,7.455,95.62,41.29,2.6981,49.0731,50.3,,18.5,15.61,15.61,19.5,,29.13,32.8311,,12.874,44.0817,31.34,3.8975,16.8395,77.5,27.05,73.793,38.94,78.1,7.2886,77.5,176.68,,,
5372,2/20/2020,77.24,,27.55,43.2564,31.15,74.4535,35.81,7.475,96.98,41.75,2.5444,47.3583,49.77,,18.41,15.84,15.84,19.435,,28.71,30.0135,,12.8167,43.2564,31.09,3.799,16.9995,75.45,27.55,74.4535,38.99,74.72,7.245,75.45,175.24,,,
5373,2/21/2020,77.26,,26.24,43.8035,30.93,74.0499,36.12,7.31,96.44,41.12,2.2305,45.7948,49.51,,18.58,15.91,15.91,19.14,,28.3,29.903,,12.9553,43.8035,30.36,3.798,16.8431,74.85,26.24,74.0499,38.5,75.16,7.309,74.85,174.36,,,
5374,2/24/2020,75.4,,25.26,42.4034,30.12,71.5547,35.53,7.1,93.1,39.34,1.981,41.8205,49.14,,18,15.55,15.55,17.805,,26.31,28.2179,,12.7163,42.4034,29.82,3.686,16.3313,72.85,25.26,71.5547,36.36,72.56,7.2392,72.85,167.87,,,
5375,2/25/2020,74.4,,24.64,42.3292,29.43,69.7786,35.03,7.01,91.14,38.38,1.986,40.4487,48.38,,18.16,15.29,15.29,17.685,,26.08,26.4362,,12.6254,42.3292,29.16,3.6315,16.2175,72.25,24.64,69.7786,35.22,71.24,7.2188,72.25,164.74,,,
5376,2/26/2020,74.52,,24.6,42.9319,29.54,67.6944,35.13,6.92,96.68,37.8,2.3148,40.0957,49.26,,18.5,15.42,15.42,18.525,,26.69,26.2566,,12.6207,42.9319,29.3,3.6595,15.7946,73.3,24.6,67.6944,34.56,71.58,7.2392,73.3,164.9,,,
5377,2/27/2020,71.8,,23.48,42.459,28.93,65.39,35.06,6.735,94.28,35.22,2.1743,37.2209,47.52,,17.35,15.14,15.14,18.175,,24.81,24.6959,,12.4199,42.459,28.21,3.6505,15.1051,71.45,23.48,65.39,33.33,69.46,7.0153,71.45,159.53,,,
5378,2/28/2020,69.02,,22.78,41.2536,28.4,63.658,35.19,6.925,90.8,34.98,1.9629,34.8404,47.17,,15.66,14.28,14.28,17.505,,24.41,23.805,,12.0374,41.2536,27.02,3.4515,14.5862,68.85,22.78,63.658,32.67,67.3,6.6926,68.85,154.15,,,
5379,3/2/2020,68.66,,21.81,41.949,28.2,63.4818,35.35,6.99,92.52,33.96,1.9909,32.127,46.85,,14.83,14.545,14.545,16.755,,24.32,23.3561,,12.2812,41.949,26.73,3.4875,14.3232,70.6,21.81,63.4818,33.08,66.46,6.7915,70.6,154.71,,,
5380,3/3/2020,69.28,,21.5,42.6352,28.63,63.3791,35,6.89,91.52,34.4,1.9496,32.7423,47.35,,14.8,14.775,14.775,16.925,,24.94,23.805,,12.4246,42.6352,27.1,3.4,14.412,71.3,21.5,63.3791,33.13,67.24,6.8176,71.3,156.44,,,
5381,3/4/2020,69.02,,21.48,42.5888,28.74,61.3682,35.22,6.83,92.14,34.77,1.9216,31.3906,48.39,,14.98,15.45,15.45,17.105,,24.72,23.6738,,12.8406,42.5888,27.33,3.39,14.3907,71.45,21.48,61.3682,33.04,67.14,6.9688,71.45,158.54,,,
5382,3/5/2020,67.2,,20.17,42.3663,28.74,60.6196,35.25,6.435,92.26,33.02,1.8736,27.8602,47.33,,14.66,15.18,15.18,16.69,,24.42,22.2442,,12.6063,42.3663,26.25,3.3295,13.8967,69.2,20.17,60.6196,32,65.84,6.9484,69.2,155.5,,,
5383,3/6/2020,65.36,,20.23,41.0681,27.89,59.5482,34.42,6.325,88.88,32.85,1.8472,28.7882,45.9,,14.1,14.5,14.5,16.15,,23.29,19.1158,,11.8462,41.0681,25.37,3.196,13.6834,66.05,20.23,59.5482,30.76,63.24,6.6432,66.05,149.13,,,
5384,3/9/2020,62.76,,18.115,39.6123,26.34,56.8474,33.27,5.95,83.74,30.8,1.72,26.1151,43.38,,12.58,13.205,13.205,14.31,,21.03,14.9929,,10.8853,39.6123,22.17,2.9585,12.443,61.3,18.115,56.8474,27.47,58.54,6.1635,61.3,137.01,,,
5385,3/10/2020,62.26,,17.87,39.7051,26.19,55.7906,32.2,6.05,82.26,29.79,1.8191,25.6108,42.05,,12.48,12.555,12.555,13.895,,21.12,15.0551,,10.3595,39.7051,21.36,2.833,12.3435,60.1,17.87,55.7906,26.88,59.06,6.1228,60.1,134.93,,,
5386,3/11/2020,61.02,,16.87,38.5831,25.63,53.4862,31.79,5.905,80.3,29.57,1.8836,24.6324,41.61,,12.3,12.115,12.115,14.095,,20.69,14.1642,,10.2734,38.5831,20.87,2.7905,12.2796,58.7,16.87,53.4862,26.35,58.64,6.0414,58.7,133.96,,,
5387,3/12/2020,52.16,,13.425,35.3284,23.56,46.0298,29.08,4.938,74.06,25.13,1.6522,21.5054,34.71,,10.45,10.26,10.26,11.555,,17.645,13.1601,,8.6413,35.3284,16.875,2.385,10.4456,52.65,13.425,46.0298,22.79,51.24,5.2767,52.65,117.45,,,
5388,3/13/2020,51.34,,13.545,35.6622,24.2,46.0298,29.64,5.185,72.96,25.18,1.6638,24.2339,35.23,,10.1,9.954,9.954,11.89,,18.095,12.7181,,8.7274,35.6622,16.155,2.275,10.6198,52.3,13.545,46.0298,24.27,50.5,5.5064,52.3,119.44,,,
5389,3/16/2020,50.82,,12.11,33.3812,21.65,41.4503,30.75,4.726,65.82,22.91,1.4936,21.7828,31.81,,9,8.994,8.994,11.035,,16.445,10.5358,,7.8401,33.3812,14.5,2.196,10.0938,44.9,12.11,41.4503,24.16,47.63,5.1081,44.9,112.12,,,
5390,3/17/2020,53.58,,11.915,32.8897,22.05,38.2212,34.5,4.572,62.16,21.84,1.5985,22.0501,33.08,,8.47,8.86,8.86,11,,16.195,11.6684,,7.5055,32.8897,15.17,2.3265,10.1613,44.78,11.915,38.2212,24.06,45.95,5.3276,44.78,114.92,,,
5391,3/18/2020,51.78,,10.89,29.8112,23.26,38.5294,34.21,4.732,55.16,22.24,1.6002,21.4348,33.5,,8.765,9.082,9.082,9.56,,13.945,12.1407,,6.5015,29.8112,15.1,2.301,11.7926,39.88,10.89,38.5294,21.96,46.21,5.4555,39.88,108.38,,,
5392,3/19/2020,51.34,,11.715,33.307,22.5,37.0029,33.72,4.844,58.22,22.23,1.6184,22.9428,34.37,,8.985,9.68,9.68,10.035,,15.035,13.1104,,6.1191,33.307,16.895,2.3565,13.4311,39,11.715,37.0029,22.68,45.15,5.6736,39,111.46,,,
5393,3/20/2020,51.22,,14.8,33.0103,25.36,41.4503,34.01,5.075,64.66,22.55,1.6225,23.2807,37.78,,9.4,9.942,9.942,11.31,,16.36,13.1435,,6.6258,33.0103,21.6,2.532,12.93,47.5,14.8,41.4503,26.13,47.64,5.63,47.5,117.46,,,
5394,3/23/2020,50.16,,14.66,30.9703,23.4,41.0981,33.75,4.7,63.5,22.33,1.5779,22.3224,35.67,,8.915,9.274,9.274,10.82,,16.085,13.301,,6.3103,30.9703,20,2.463,11.7322,48.36,14.66,41.0981,24.2,49.71,5.2855,48.36,113.28,,,
5395,3/24/2020,58.52,,16.525,34.2435,26.63,45.795,34.87,4.984,66.78,25.13,1.5515,25.3889,37.58,,8.715,9.26,9.26,11.97,,18.325,14.0882,,6.8037,34.2435,21.85,2.727,12.2511,52.4,16.525,45.795,26.01,56.76,5.4774,52.4,122.79,,,
5396,3/25/2020,57.66,,16.79,36.4411,26,44.8116,34.43,5.05,68.52,25.93,1.5696,26.4783,37.83,,9.705,9.71,9.71,12.3,,19.455,14.2747,,7.1708,36.4411,21.5,2.87,12.475,56.45,16.79,44.8116,26.84,62.66,5.4454,56.45,127.8,,,
5397,3/26/2020,61.04,,17.065,35.6715,25.65,48.1875,35,4.98,73.98,24.36,1.6126,26.4984,39.78,,11.07,10.01,10.01,12.59,,19.32,14.4681,,7.4328,35.6715,19.775,2.887,12.4182,56.6,17.065,48.1875,29.13,65,5.6024,56.6,131.21,,,
5398,3/27/2020,57.12,,15.495,34.8277,26.02,44.3272,35.1,4.92,72.5,22.86,1.8571,24.8694,38,,11.25,9.75,9.75,12.065,,18.485,13.9294,,6.8744,34.8277,18.755,2.673,11.4443,53.75,15.495,44.3272,26.26,61.7,5.2855,53.75,125.68,,,
5399,3/30/2020,57.58,,14.5,34.5773,26.58,43.652,34.85,4.95,73,23.33,1.8918,24.2339,38.02,,10.6,9.496,9.496,11.77,,19.4,13.7789,,6.6507,34.5773,18.28,2.75,11.6149,54.05,14.5,43.652,24.96,60.02,5.2855,54.05,126.13,,,
5400,3/31/2020,58.48,,15.25,35.3655,27,45.2372,35.11,4.982,76.38,26.12,1.8142,25.7117,38.09,,11.5,9.276,9.276,12.165,,19.875,14.2471,,6.8706,35.3655,17.57,2.8555,11.7962,53.7,15.25,45.2372,25,61.74,5.6765,53.7,126.77,,,
5401,4/1/2020,56.76,,14.15,34.5032,26.49,43.2997,35.03,4.88,73.4,25.19,1.7481,24.2087,35.2,,12.1,8.95,8.95,11.375,,18.97,14.0399,,6.557,34.5032,15.975,2.75,11.7109,51.66,14.15,43.2997,23.97,60.38,5.7942,51.66,121.5,,,
5402,4/2/2020,56.88,,14.455,34.3919,25.14,43.6667,35,4.956,74.06,26.06,1.7894,24.7433,35.54,,12.25,9.208,9.208,11.86,,18.49,16.16,,6.7826,34.3919,15.855,2.8,11.8602,52.2,14.455,43.6667,23,59.62,5.7608,52.2,121.93,,,
5403,4/3/2020,56.9,,13.795,33.4183,23.75,43.197,35.43,4.876,72.34,27.16,1.7349,25.0762,35.82,,12.25,8.87,8.87,11.815,,17.935,15.1932,,6.9241,33.4183,14.945,2.76,11.6718,50.3,13.795,43.197,22.21,59.82,5.6402,50.3,119.91,,,
5404,4/6/2020,59.98,,15.025,34.6979,24.49,46.4995,35.9,4.952,74.64,29.47,1.7596,25.8125,36.1,,12.6,9.434,9.434,12.875,,19.56,15.8838,,7.0752,34.6979,16.105,2.878,12.0201,55,15.025,46.4995,25.08,61.54,5.832,55,125.56,,,
5405,4/7/2020,59.16,,16.02,36.7935,24.33,47.938,36.05,4.808,74.22,29.28,1.7993,26.8313,37.08,,13.15,9.7,9.7,13.64,,20.55,16.3258,,7.3582,36.7935,18.12,2.9395,12.4395,56.82,16.02,47.938,27.53,61.2,6.0704,56.82,128.33,,,
5406,4/8/2020,59.14,,16.5,36.302,25.64,46.5436,35.7,4.85,72.68,29.24,1.8389,26.6901,39,,13,9.572,9.572,13.33,,21.17,16.3189,,7.3219,36.302,17.68,2.9505,12.3009,59.46,16.5,46.5436,28.27,60.44,6.1518,59.46,128.54,,,
5407,4/9/2020,59.16,,16.96,36.1444,26.16,52.5468,35.9,4.838,74.46,30.08,1.8588,26.6094,40.5,,14.5,9.848,9.848,13.415,,22.2,15.8838,,7.6546,36.1444,19.28,2.9625,12.9086,62,16.96,52.5468,28.64,61.88,6.1344,62,130.67,,,
5408,4/14/2020,60.2,,16.225,35.8848,26.09,51.035,36,4.786,72.5,29.86,1.9183,25.3687,39.29,,14.6,9.798,9.798,12.63,,22.1,15.2554,,7.6068,35.8848,17.645,3.0845,12.5248,61.42,16.225,51.035,27.59,61.18,6.1431,61.42,130.95,,,
5409,4/15/2020,56.7,,15.37,33.7892,26.26,46.2647,35.2,4.502,68.18,27,1.9744,23.775,38.08,,15.2,9.292,9.292,11.75,,20.4,13.6739,,7.3028,33.7892,16.525,2.9135,11.9206,56.52,15.37,46.2647,25.66,58.5,5.989,56.52,125.97,,,
5410,4/16/2020,57.36,,14.765,34.7442,27.79,45.5014,35.38,4.566,68.68,25.33,1.8951,23.4421,36.45,,17.11,9.036,9.036,11.295,,20.62,13.7264,,6.8821,34.7442,16.02,3.124,11.6434,56.5,14.765,45.5014,24.57,60.34,5.6925,56.5,125.68,,,
5411,4/17/2020,59.36,,15.89,36.9882,27.49,47.9526,35.55,4.5,72.2,26.37,1.9001,23.9616,36.79,,17.45,9.578,9.578,11.7,,21.37,14.0882,,6.9337,36.9882,16.915,3.186,12.3577,60.34,15.89,47.9526,26.84,64.32,5.9978,60.34,130.09,,,
5412,4/20/2020,58.98,,15.49,37.2571,27.48,49.347,35.6,4.486,71.9,25.98,1.8984,24.0221,36.84,,18.2,9.51,9.51,11.665,,21.04,14.0054,,6.7406,37.2571,16.05,3.215,12.4288,60.14,15.49,49.347,26.07,65.34,6.2391,60.14,130.81,,,
5413,4/21/2020,55.98,,15.11,36.812,26.32,48.8773,35.55,4.292,71.22,24.43,1.8208,22.8369,34.52,,17.3,9.268,9.268,11.695,,19.7,13.4004,,6.4117,36.812,16.15,3.087,11.9312,57.88,15.11,48.8773,25.63,63.16,5.9454,57.88,126.07,,,
5414,4/22/2020,58.2,,15.2,36.2835,27.55,47.8059,35.8,4.284,70,24.65,1.7729,22.7007,33,,15.97,9.394,9.394,12.38,,21.4,14.0606,,6.3964,36.2835,16.69,3.1205,11.75,59.98,15.2,47.8059,25.75,61.84,5.9076,59.98,127.56,,,
5415,4/23/2020,60.18,,16.165,36.3391,27.35,48.8186,35.85,4.36,69.14,26.1,1.7712,22.9731,33.98,,15.36,9.664,9.664,12.4,,22.36,13.9156,,6.4518,36.3391,16.89,3.1565,12.1196,63.4,16.165,48.8186,25.63,61.84,5.8611,63.4,128.84,,,
5416,4/24/2020,58.4,,17.43,35.792,27.17,49.4057,35.68,4.396,68.18,26.9,1.7018,22.504,35.68,,14.84,9.612,9.612,12.385,,22.63,13.4142,,6.4098,35.792,16.155,3.07,11.8282,64.68,17.43,49.4057,24.6,60.9,5.7128,64.68,127.25,,,
5417,4/27/2020,59.52,,18.715,35.4304,28.2,51.0056,34.88,4.584,70,27.15,1.6754,22.6957,37.47,,15.44,10.095,10.095,12.59,,23.92,13.4308,,6.3008,35.4304,16.495,3.161,12.0308,63.98,18.715,51.0056,25.44,63.46,5.7957,63.98,130.51,,,
5418,4/28/2020,61.76,,19.005,35.3748,27.46,51.6368,34.66,4.554,70.54,27.35,1.7332,22.3931,37.28,,15.77,10.215,10.215,13,,24.3,14.1642,,6.4748,35.3748,17.81,3.1555,12.6172,62.78,19.005,51.6368,25.87,63.98,5.7027,62.78,132.33,,,
5419,4/29/2020,63.94,,20.74,35.857,27.24,54.7925,35,4.676,72.54,28.68,1.7679,23.1496,37.49,,15.1,10.585,10.585,13.68,,24.97,15.2623,,6.9892,35.857,18.335,3.234,13.2107,63,20.74,54.7925,26.87,67.96,5.832,63,135.28,,,
5420,4/30/2020,61.52,,21.17,34.6422,26.71,53.2073,34.23,4.472,69.14,27.13,1.7415,23.4371,36.77,,14.8,10.315,10.315,13.075,,23.71,14.9929,,6.9547,34.6422,18.455,3.333,12.6598,61.98,21.17,53.2073,25.32,65.06,5.7288,61.98,132.49,,,
5421,5/4/2020,58.1,,21.12,34.1786,26.38,49.5378,33.32,4.472,64.6,25.67,1.7068,21.6819,35.09,,15.2,9.662,9.662,12.57,,22.4,13.812,,6.6105,34.1786,16.8,3.2615,12.1943,59.88,21.12,49.5378,23.7,62.06,5.6663,59.88,126.98,,,
5422,5/5/2020,58.98,,21.51,34.9853,27.05,49.4645,33.52,4.534,66.36,25.82,1.7183,22.0703,36.96,,14.3,10.035,10.035,13.015,,22.78,14.0606,,6.645,34.9853,17.445,3.2,12.5283,62.22,21.51,49.4645,24.11,63.12,5.6925,62.22,130.06,,,
5423,5/6/2020,57.68,,20.91,33.0566,27.22,47.6738,34,4.282,68.14,24.85,1.7216,21.1977,37.46,,14.21,10.015,10.015,13.07,,22.9,14.1159,,6.7176,33.0566,16.81,3.234,12.9691,62.28,20.91,47.6738,23,63.92,5.6547,62.28,128.74,,,
5424,5/7/2020,57.66,,20.06,32.6672,27.88,46.749,34.9,4.284,70,25.42,1.7101,20.6631,37.81,,14,10.15,10.15,12.94,,23.13,14.0951,,6.8152,32.6672,16.96,3.3065,12.8838,65.5,20.06,46.749,23.05,64.44,5.6692,65.5,130.6,,,
5425,5/8/2020,59.9,,20.7,33.6779,28.07,48.0407,35.3,4.45,69.92,26.24,1.7481,21.2482,39.43,,14,10.305,10.305,13.425,,23.38,14.0951,,6.884,33.6779,17.185,3.282,13.1077,66.14,20.7,48.0407,22.97,66.14,5.803,66.14,132.23,,,
5426,5/11/2020,58.84,,20.14,33.5852,27.6,47.0426,35.31,4.384,69.5,26.23,1.7018,20.5421,38.87,,13.75,10.425,10.425,13.14,,22.81,14.2885,,6.7865,33.5852,16.62,3.304,13.0401,66.78,20.14,47.0426,22.58,63.02,5.8291,66.78,130.45,,,
5427,5/12/2020,59.7,,19.755,35.8848,27.65,46.1619,35.34,4.45,67.2,25.67,1.5608,20.4311,37.2,,13.5,10.35,10.35,12.815,,23.7,14.0951,,6.9184,35.8848,16.3,3.32,12.8411,66,19.755,46.1619,22,64.5,5.8379,66,130.07,,,
5428,5/13/2020,58.3,,18.185,36.4968,27.42,44.1364,33.69,4.222,63.66,23.69,1.4509,19.9066,36.07,,13,10.26,10.26,12.05,,22.79,13.812,,6.7846,36.4968,15.17,3.2165,12.7061,64.68,18.185,44.1364,21.28,63.04,5.6198,64.68,126.49,,,
5429,5/14/2020,57.1,,16.905,35.4211,26.78,42.786,32.52,4.18,61.96,24.14,1.4075,19.4477,35.05,,12.7,10.225,10.225,11.42,,22.27,13.4667,,6.9146,35.4211,15.475,3.1395,12.1694,62.84,16.905,42.786,20.72,61.64,5.5151,62.84,124.27,,,
5430,5/15/2020,57.78,,17.59,35.5139,27.46,42.7126,32.94,4.152,63.5,25.26,1.4319,19.7805,35.97,,12.6,10.625,10.625,11.515,,21.61,12.8452,,6.884,35.5139,15.47,3.1965,12.2476,63.62,17.59,42.7126,20.88,62.84,5.5951,63.62,124.67,,,
5431,5/18/2020,60.66,,19.415,37.7856,28.32,45.0317,33.48,4.272,67,25.87,1.4381,20.8649,36.89,,13.07,10.28,10.28,12.27,,22.22,13.1628,,7.3812,37.7856,16.415,3.3685,12.6563,66.72,19.415,45.0317,21.88,65.14,5.6678,66.72,130.96,,,
5432,5/19/2020,57.3,,18.5,35.5046,27.66,41.4063,32,4.282,63.5,24.96,1.2828,18.9937,35.13,,12.15,9.456,9.456,11.58,,22.2,12.2927,,7.037,35.5046,14.29,3.3915,11.9277,64.3,18.5,41.4063,21.62,63.26,5.691,64.3,129.31,,,
5433,5/20/2020,58.82,,18.665,35.6993,28.35,41.3623,31.46,4.292,63.06,25.51,1.1902,18.903,35.47,,11.95,9.618,9.618,11.615,,22.48,11.649,,7.1249,35.6993,13.885,3.4605,11.9739,64.48,18.665,41.3623,21.53,64.08,5.6809,64.48,130.46,,,
