date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1,MSCI FRANCE
4/8/2009,0.003971119,,0.033961128,0.03522432,-0.002671565,0.025473899,-0.016042006,0.139401458,0.037437747,0.013043478,0.03375168,0.040479626,,0.060250081,0.025198939,-0.01203819,-0.01203819,0.058347071,0.010703667,0.07617051,0.047559481,0.004115226,-0.017069741,0.03522432,0.043802423,,0.13213404,,0.033961128,0.025473899,0.04394511,0.037042535,0.008081897,,0.019979508
4/9/2009,-0.023372887,,0.105303251,0.036993437,-0.00133936,0.00634849,-0.027736771,0.020685901,-0.03095514,-0.018597997,0.12575492,0.063470202,,0.083988572,-0.002587322,-0.012605042,-0.012605042,0.040542767,0.042753481,0.00974026,0.031251931,0.029599271,-0.000797867,0.036993437,0.047321429,,-0.050328469,,0.105303251,0.00634849,0.015969382,-0.004111338,-0.042447544,,0.007910598
4/14/2009,0.001472754,,0.000689194,-0.023670873,0.00217938,-0.019336418,0.001743151,-0.000133333,-0.008882815,0.008503401,0.140709683,-0.001989771,,0.038575673,0.025291829,0.003829787,0.003829787,-0.055321262,0.009529183,-0.011789925,-0.01762187,0.041132242,-0.000316524,-0.023670873,0.017050298,,0.03268873,,0.000689194,-0.019336418,-0.000796423,-0.016737484,-0.007094114,,-0.004360284
4/15/2009,0.038970588,,0.018230802,0.043191543,-0.017062563,0.01524367,0.0,-0.0120016,0.023784902,-0.000722717,0.048963901,0.003543935,,0.156190445,0.011174362,0.03264095,0.03264095,0.011267284,0.028876607,0.057483731,0.055427946,0.021240442,0.018979463,0.043191543,-0.022073205,,-0.007205179,,0.018230802,0.01524367,0.016840911,0.052178235,-0.006637048,,0.017267267
4/16/2009,0.04670913,,0.010265184,0.050163808,-0.000850919,-0.013224276,-0.004348005,0.058172493,0.022222222,0.027000964,0.009874487,0.010373271,,0.139483809,0.028356964,-0.010673235,-0.010673235,0.051392153,0.049251569,0.056410256,0.007997931,0.037853577,0.025825633,0.050163808,0.070285714,,0.009780575,,0.010265184,-0.013224276,-0.046872746,0.003779184,0.02721846,,0.017097171
4/17/2009,-0.054090602,,-0.068585944,-0.070413528,-0.028104241,-0.0178674,-0.0216165,-0.067091837,-0.027503294,-0.005633803,-0.07733328,-0.054172865,,-0.117831308,-0.052919708,-0.007883817,-0.007883817,-0.102403164,-0.068223654,-0.089514563,-0.061260212,-0.038076152,-0.020752372,-0.070413528,-0.145755473,,-0.031256726,,-0.068585944,-0.0178674,-0.047215173,-0.041237342,-0.02399147,,-0.039787157
4/20/2009,0.024660472,,-0.009154334,-0.009967611,0.001051525,0.001564776,0.001896802,-0.020918786,0.028281118,-0.000472144,0.000963266,0.019399448,,0.010925966,0.018411475,0.028021748,0.028021748,0.009211808,0.027534263,0.053316272,0.013548883,-0.01,0.041758643,-0.009967611,0.0,,0.014925085,,-0.009154334,0.001564776,0.016347086,-0.01397511,-0.012035688,,0.00163728
4/21/2009,0.044994768,,0.025945761,0.054810451,0.028361345,0.000425387,0.014812556,-0.02108644,-0.001152833,0.025035427,0.047160791,0.003966418,,0.053769261,0.011561909,-0.008950366,-0.008950366,-0.011698358,0.068433069,0.018424782,0.022872365,0.009680135,-0.008975207,0.054810451,0.04375,,0.004292703,,0.025945761,0.000425387,0.025561669,0.000445108,0.018909305,,0.017854898
4/22/2009,-0.012016021,,0.002433292,-0.035418492,0.009703779,0.068508454,0.027874999,0.012553495,0.008738664,0.011520737,-0.06617673,0.001239363,,-0.016410263,0.014546966,-0.027093596,-0.027093596,-0.008091301,-0.044818085,-0.001590457,-0.005815052,-0.029178825,-0.011017595,-0.035418492,0.04491018,,0.012898884,,0.002433292,0.068508454,0.062890558,-0.005315506,-0.005589219,,-0.003582458
4/23/2009,0.037162162,,0.002759336,0.033641123,0.012645422,-0.014202973,0.008969215,0.025922795,0.013403073,0.002277904,-0.022638022,0.011833103,,0.016162651,0.003891848,0.012658228,0.012658228,0.033783021,0.021782645,-0.00776583,0.025687256,0.004723057,0.068824963,0.033641123,0.041833811,,0.010311208,,0.002759336,-0.014202973,0.015223719,0.033599548,0.022518917,,0.029010662
4/24/2009,0.000651466,,0.09517307,0.009252058,-0.000333,-0.015486523,-0.001058803,-0.025130459,0.005806452,-0.011363636,0.051359341,-0.065597301,,-0.004617751,-0.024688839,0.013333333,0.013333333,-0.017186341,0.004378889,0.026490066,-0.007936488,0.00982906,0.054111857,0.009252058,-0.034928493,,-0.013299252,,0.09517307,-0.015486523,-0.037175491,-0.002368724,0.009001316,,-0.00060241
4/27/2009,-0.020182292,,-0.033684091,-0.034986907,0.016822119,-0.019014071,0.00084794,-0.022397521,-0.008980115,-0.01954023,0.049808147,-0.018832654,,-0.033247407,-0.002719665,-0.009046053,-0.009046053,-0.05187297,0.023921524,-0.051808407,-0.047111212,-0.020313161,-0.025871763,-0.034986907,-0.028498148,,-0.009799136,,-0.033684091,-0.019014071,-0.047026435,-0.007117336,-0.016854725,,-0.016877637
4/28/2009,0.009966777,,0.010752688,0.037456659,0.014250614,0.04183164,0.015029263,0.020172911,0.015857605,0.071512309,-0.050181874,0.036564952,,0.023193812,0.018670023,-0.022406639,-0.022406639,0.045949862,0.021289708,0.031752577,0.005597101,0.028941685,0.009595327,0.037456659,0.003813435,,0.02390612,,0.010752688,0.04183164,0.042845781,0.024994395,0.022702819,,0.022072348
4/29/2009,0.003947368,,0.013210832,0.007051943,0.007590439,-0.023287366,-0.007925037,0.008474576,0.005097165,0.018161926,-0.009606445,-0.007147504,,-0.029181878,-0.015444811,-0.014431239,-0.014431239,0.020227904,0.013001262,0.001199041,0.031416339,0.005457599,-0.027406326,0.007051943,-0.010520164,,0.008581903,,0.013210832,-0.023287366,0.030216252,-0.004032371,0.009871997,,0.013197361
4/30/2009,0.042922674,,0.053147013,0.048082299,0.040070524,0.029735099,0.053604719,0.00140056,0.014104596,0.027294219,0.007760009,0.085102648,,0.009125067,-0.023844384,0.034883721,0.034883721,0.019826849,0.00514459,0.057884232,0.071951105,0.040083507,0.008637901,0.048082299,-0.027466037,,0.025600073,,0.053147013,0.029735099,0.05772868,0.027682051,0.01708541,,0.025340438
5/4/2009,0.005969211,,0.026283829,-0.044579342,-0.042379411,-0.036063838,-0.030325573,0.037762238,-0.002969214,0.007531381,0.014436631,0.022952807,,0.021276605,-0.005999571,0.002913025,0.002913025,-0.01749417,0.001023652,-0.005283019,0.003803334,0.017663589,-0.027237342,-0.044579342,0.041603401,,-0.022866809,,0.026283829,-0.036063838,0.006452545,0.000619165,0.007938269,,-0.00358009
5/5/2009,0.005933791,,0.003532508,-0.022129662,0.010621178,0.03064902,0.019237687,0.051212938,-0.007523511,0.02076412,0.048386925,0.086771989,,0.084114585,0.010993749,0.0406639,0.0406639,-0.007637714,0.039827772,0.016691958,0.006965552,0.000394477,0.00923674,-0.022129662,0.06122449,,0.016056201,,0.003532508,0.03064902,0.024343628,0.002069906,0.002134074,,0.015878535
5/6/2009,-0.000310463,,-0.03315909,-0.005762952,-0.022133758,0.010983235,0.022308453,-0.001282051,-0.006001263,-0.011187958,0.010859777,-0.021038173,,0.034350218,-0.010660981,0.0215311,0.0215311,0.018803135,-0.055486542,-0.033208955,0.000497963,-0.021293375,0.018733467,-0.005762952,0.043956044,,-0.00413767,,-0.03315909,0.010983235,0.010104328,-0.028924288,-0.010225122,,-0.00912721
5/7/2009,-0.02484472,,0.010012197,0.019218522,0.004559518,0.018016262,0.011253996,-0.008985879,-0.005243089,-0.009874511,0.00626741,0.065967103,,0.077566198,0.004956897,0.017174083,0.017174083,-0.018177169,0.007781675,-0.040524894,0.030033172,-0.000805802,0.023443017,0.019218522,0.029736842,,0.006119142,,0.010012197,0.018016262,-0.001409214,0.02042183,0.008896402,,0.017271157
5/8/2009,-0.052229299,,-0.0462484,-0.041820223,-0.015561679,-0.023556366,-0.018061857,0.005051813,-0.003992972,0.001038853,-0.042704788,-0.059071887,,-0.008620681,-0.008792623,-0.031465848,-0.031465848,-0.03844788,-0.055736813,-0.042236525,-0.018471655,0.00766129,-0.056233176,-0.041820223,-0.003833376,,-0.020279085,,-0.0462484,-0.023556366,-0.039500651,-0.045033668,-0.000964728,,-0.019468025
5/11/2009,0.020833333,,-0.011659769,-0.002309611,0.003457929,-0.016660613,0.001889258,0.013146024,0.011064785,-0.03694479,-0.014870939,-0.006476814,,-0.082608712,0.029857205,0.004754358,0.004754358,-0.006516476,0.012035704,-0.014699706,-0.050276456,0.018407363,0.003921106,-0.002309611,-0.028732683,,-0.002304973,,-0.011659769,-0.016660613,-0.015863257,-0.020962666,-0.064817795,,-0.005656239
5/12/2009,-0.04114549,,-0.053212237,-0.046391851,-0.015425008,0.012200212,-0.022429746,-0.071364966,-0.005075337,-0.01487069,-0.092453044,-0.06469319,,0.017772528,-0.067226891,-0.026419558,-0.026419558,-0.049491537,-0.100432457,-0.043052003,-0.038018275,-0.067976424,0.01317388,-0.046391851,-0.04701532,,-0.050117816,,-0.053212237,0.012200212,-0.046418367,-0.052183915,-0.011213565,,-0.025075459
5/13/2009,0.022657055,,-0.028273118,0.02126249,0.000166667,-0.027718986,-0.009238488,-0.026164384,0.016897816,0.010719755,-0.095633491,0.03163479,,-0.001164163,0.022972973,0.010125557,0.010125557,0.052694246,0.015624012,0.016926503,0.012993981,-0.011382799,0.023433018,0.02126249,0.024390244,,-0.019011812,,-0.028273118,-0.027718986,0.0026591,-0.017176143,-0.02319446,,0.001071684
5/14/2009,-0.001678416,,-0.006588108,0.01663193,-0.003332778,-0.007986789,0.004610513,-0.021803348,-0.006113811,-0.005194805,-0.022989224,-0.002495965,,0.048951067,0.023557904,0.002806736,0.002806736,0.024437968,-0.01949427,0.033946562,0.014304923,0.043923241,0.014657529,0.01663193,0.008658009,,0.009818545,,-0.006588108,-0.007986789,-0.014048169,0.02226331,0.011872609,,0.003687403
5/15/2009,0.003026227,,0.004874477,0.016806339,0.02976091,0.001804685,0.026315733,0.0202761,0.023343849,0.004786771,-0.00941056,0.005731737,,0.00444444,0.015702302,0.026389444,0.026389444,0.002321027,0.024709395,0.091294217,0.010431888,-0.012663399,0.010457212,0.016806339,-0.025751073,,0.04966204,,0.004874477,0.001804685,0.075047389,0.04777508,0.000259504,,0.023346765
5/18/2009,0.017096882,,0.013199259,0.022329249,0.025653515,-0.002077126,0.036872505,0.043128964,-0.001078915,0.002381984,0.125889671,0.050669137,,0.027654859,0.020753918,0.023763148,0.023763148,0.056009842,0.036449293,0.030085404,0.037144069,-0.011170873,-0.00272164,0.022329249,0.013491189,,0.021014277,,0.013199259,-0.002077126,0.035196584,0.047831305,-0.022941645,,0.009727852
5/19/2009,0.041529334,,-0.004808186,0.011135539,0.002374545,-0.004446732,0.020989893,0.017430077,-0.011109397,0.027003672,-0.158227805,0.114397674,,0.002798714,0.025311203,0.008371385,0.008371385,0.029953478,0.028947368,-0.008667797,0.00661754,0.020920502,0.025393266,0.011135539,0.005704971,,0.025154477,,-0.004808186,-0.004446732,-0.070421178,0.108999819,0.019212897,,0.008601904
5/20/2009,-0.034177215,,-0.037846097,-0.015247231,-0.019267214,-0.011993279,-0.003567459,0.022576361,-0.020440006,-0.023559108,0.007519837,-0.023008775,,-0.027479617,-0.02994739,-0.035849057,-0.035849057,-0.009336813,-0.030864915,-0.061015016,-0.048118847,-0.006967213,-0.021036537,-0.015247231,-0.028092923,,-0.020521906,,-0.037846097,-0.011993279,-0.019590203,0.008851899,-0.010737281,,-0.025471913
5/21/2009,-0.010484928,,-0.038626609,-0.005053644,0.003220612,-0.002685555,0.000565613,-0.004805195,-0.003185728,-0.021542439,-0.043532677,-0.032607759,,0.008830038,-0.005840634,0.015264188,0.015264188,0.060593397,0.006837402,0.008502024,-0.003482258,-0.000412712,0.016048163,-0.005053644,0.016675931,,-0.013889141,,-0.038626609,-0.002685555,-0.016546476,-0.066542953,-0.004232426,,0.002450408
5/22/2009,-0.018211921,,-0.021205357,-0.018913973,0.017656501,0.022086254,0.007344847,-0.002870938,-0.011505273,0.012109203,-0.058518329,0.016853432,,-0.024288852,0.007973143,-0.00693909,-0.00693909,-0.012186198,-0.036754632,-0.000602168,0.012929519,0.002890173,0.010711999,-0.018913973,-0.006014215,,0.012388695,,-0.021205357,0.022086254,0.014763284,0.011641601,0.0,,0.002444419
5/25/2009,-0.021247892,,0.010262258,0.011566215,-0.011041009,-0.004710572,0.017853134,0.007328884,0.028451342,-0.003480531,-0.016574671,-0.000920175,,-0.015922849,-0.004995837,0.017468944,0.017468944,0.04807117,0.022263451,0.004217714,0.000229896,0.014820914,0.017745786,0.011566215,-0.017051705,,-0.003423473,,0.010262258,-0.004710572,0.020176296,-0.02422744,0.016208251,,0.009289364
5/26/2009,0.059269469,,-0.017674944,-0.003483273,0.009728868,-0.010436577,-0.000826026,0.038066779,0.030807922,0.012006112,0.018258335,0.02488405,,0.009571572,0.00292887,0.015261351,0.015261351,0.031152944,0.024682396,0.014,0.020752052,-0.006896552,0.001432724,-0.003483273,0.035534415,,0.004732582,,-0.017674944,-0.010436577,0.013798311,0.007245663,0.009945347,,0.008513576
5/27/2009,-0.039687703,,0.035618264,-0.023494694,-0.014373717,-0.014624276,-0.016565151,-0.018773467,0.011436414,-0.014020708,0.0400015,0.024279868,,-0.023702053,-0.006257822,-0.012025554,-0.012025554,-0.01284527,-0.015113945,-0.011242604,-0.010024145,-0.057598039,-0.022093357,-0.023494694,-0.012158876,,-0.004855781,,0.035618264,-0.014624276,-0.029338931,-0.03389766,-0.028750759,,-0.009126169
5/28/2009,0.008807588,,0.034016021,-0.002910948,0.010416667,-0.004425949,0.009646619,0.051147959,-0.000150761,0.001968935,-0.031830363,-0.014485109,,0.030982663,-0.010495382,-0.026626094,-0.026626094,0.027707304,0.010250569,0.044683822,0.006769248,0.007368877,-0.018071603,-0.002910948,-0.022155361,,-0.014117583,,0.034016021,-0.004425949,-0.023684728,0.012760453,-0.009854644,,0.004144601
