date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity
1/21/2009,1684626,2667153.0,9696138.0,5997080,12020357,5298374.0,3273877.0,1209028,,1139714.0,1166220,7525381.0,2393042.0,4574310.0,229071,840885.0,,1523353.0,,,6505411.0,1139714,935040,580373.0,514260.0,816099.0,36397328.0,3715347,6966306.0,853037,,692028.0,416459,4356146,220179,5997080,,1060003.0,
1/22/2009,907456,1873830.0,4859886.0,5506100,9180083,3625883.0,2631624.0,1461269,,1485880.0,727549,3429137.0,1924584.0,2039962.0,177913,805373.0,,1126143.0,,,4506169.0,1485880,660012,651534.0,284793.0,580913.0,20826044.0,3412422,10423704.0,474027,,422413.0,294695,4740016,146438,5506100,,646183.0,
1/23/2009,791465,1928555.0,6371848.0,3511770,11372577,2514954.0,3400721.0,1110633,,838991.0,1003984,4656791.0,1794675.0,2624436.0,128840,611232.0,,1032499.0,,,2480795.0,838991,416519,581205.0,295916.0,627289.0,21899255.0,1992003,3133497.0,557847,,679170.0,239316,3587194,192461,3511770,,576539.0,
1/26/2009,748586,1914486.0,6477047.0,3196170,11877177,1930815.0,3232774.0,799407,,1231226.0,748560,4053346.0,1549863.0,3301189.0,153911,733896.0,,750077.0,,,3861398.0,1231226,670839,429356.0,283888.0,241494.0,21106321.0,2450757,3347441.0,532018,,656263.0,185266,4770156,177602,3196170,,649549.0,
1/27/2009,853388,2504014.0,5484102.0,2250980,12677526,2661963.0,4019203.0,707207,,728479.0,935098,2499699.0,1168034.0,2429452.0,149747,451190.0,,1140823.0,,,2488979.0,728479,769464,509540.0,241744.0,477717.0,28062408.0,2040270,3493766.0,375428,,482986.0,228669,4798559,153403,2250980,,447200.0,
1/28/2009,678177,2473877.0,6529349.0,3718870,9644373,2953352.0,2649830.0,1002789,,1017724.0,1219394,3275176.0,980201.0,3039743.0,127166,646135.0,,1936729.0,,,5430377.0,1017724,931219,701620.0,345727.0,619468.0,21024257.0,2690646,5789740.0,340357,,672914.0,303721,6477723,104545,3718870,,407710.0,
1/29/2009,662774,3312358.0,4452930.0,2249420,11943161,1974634.0,2940944.0,1128629,,1054662.0,2442278,3544899.0,943603.0,1852227.0,85237,605402.0,,1956670.0,,,2528821.0,1054662,1034832,434982.0,215264.0,575328.0,21288877.0,2824443,4177562.0,590920,,415031.0,253279,4620543,88194,2249420,,725609.0,
1/30/2009,1434560,2962080.0,6716762.0,3050420,24387495,2960955.0,2949567.0,1638317,,1010339.0,1083623,5173954.0,1066445.0,2400183.0,109453,585005.0,,2436685.0,,,4926613.0,1010339,668268,655319.0,316560.0,883891.0,16145882.0,2683800,3184634.0,661655,,441609.0,244859,4661644,132812,3050420,,662395.0,
2/2/2009,728175,2640959.0,4201718.0,2600830,11227242,1622210.0,1917480.0,670483,,678989.0,891025,2859390.0,1335591.0,1849828.0,80041,670721.0,,1553347.0,,,3240938.0,678989,648602,375098.0,162754.0,257131.0,16295922.0,2047386,3542254.0,417145,,348643.0,170002,2846912,102588,2600830,,516670.0,
2/3/2009,992833,2951851.0,4440233.0,3436750,11655407,1575387.0,2532549.0,807365,,563383.0,537603,4610029.0,1018120.0,1984084.0,101044,559937.0,,1503246.0,,,2436544.0,563383,787416,438846.0,304764.0,304767.0,28422446.0,2412003,3330375.0,785378,,363541.0,204166,3237829,149694,3436750,,650499.0,
2/4/2009,975300,2197035.0,5345816.0,2671430,11361557,2241542.0,4552203.0,1050393,,1002918.0,841203,4319183.0,1174425.0,3064642.0,158398,387000.0,,1143675.0,,,2287020.0,1002918,746007,515245.0,312691.0,492984.0,47143996.0,2608293,3610888.0,638931,,439967.0,189316,3966769,184053,2671430,,550772.0,
2/5/2009,987299,1662342.0,4313572.0,2774820,7133124,1515335.0,1838652.0,1619518,,871259.0,876494,3179146.0,1462266.0,2889806.0,134530,356953.0,,855291.0,,,1872640.0,871259,490081,726417.0,192696.0,252195.0,37120698.0,3211641,5808130.0,463089,,330897.0,416328,3411806,251340,2774820,,424839.0,
2/6/2009,714809,1788264.0,5106409.0,3018390,10808821,2039972.0,3525558.0,1560019,,1216837.0,1006113,8512128.0,1029446.0,4558721.0,142952,652834.0,,1591403.0,,,4162225.0,1216837,568926,718455.0,284324.0,371490.0,27440518.0,2484159,7211209.0,400276,,838162.0,383717,5743732,459861,3018390,,346400.0,
2/9/2009,540486,2761540.0,3640736.0,2910100,8805669,2156499.0,3264898.0,1227555,,1084936.0,523456,6258187.0,1233758.0,2117882.0,94415,438770.0,,1134529.0,,,6733629.0,1084936,468921,490499.0,236891.0,170721.0,16542094.0,2920860,7734144.0,560837,,493554.0,205532,2596810,215642,2910100,,785052.0,
2/10/2009,479503,3590149.0,4988581.0,2338560,8535322,2725646.0,2890654.0,1284859,,1446407.0,887819,4905793.0,1596319.0,1929046.0,103631,607185.0,,1174546.0,,,3354042.0,1446407,665726,527178.0,238046.0,391836.0,18429627.0,2493975,5736485.0,655925,,344818.0,153497,3525263,125929,2338560,,726147.0,
2/11/2009,701865,2051714.0,4512499.0,4163180,6045258,2532581.0,1789666.0,1093025,,1630303.0,465069,3487044.0,1871140.0,1410146.0,69518,666138.0,,478215.0,,,4879166.0,1630303,727222,563091.0,248905.0,357366.0,22942461.0,3164007,7965801.0,732002,,430308.0,388077,2286202,135845,4163180,,482948.0,
2/12/2009,784258,2015270.0,5335661.0,5068700,9436122,2253954.0,2153257.0,2466814,,1624867.0,388958,16444487.0,6855312.0,1571959.0,91492,284477.0,,1093807.0,,,2967324.0,1624867,882866,602003.0,204333.0,647916.0,25008739.0,5126148,6086977.0,389886,,755241.0,387257,3026502,177587,5068700,,493903.0,
2/13/2009,622432,1376106.0,3787537.0,4306790,6746253,1377196.0,2073659.0,3198121,,825277.0,670332,4362884.0,2556362.0,1365840.0,66615,608966.0,,845038.0,,,2153261.0,825277,500105,318253.0,288642.0,238677.0,17599087.0,3093705,2692196.0,406224,,307867.0,235839,5214092,123958,4306790,,435627.0,
2/16/2009,551849,1314116.0,2426016.0,1445900,4995511,1122672.0,1105195.0,813667,,921182.0,419844,3028418.0,3797450.0,926378.0,46465,328569.0,,448995.0,,,5841948.0,921182,310885,241708.0,87954.0,212346.0,14259407.0,1842786,2708293.0,156816,,304079.0,220962,1856957,59025,1445900,,343489.0,
2/17/2009,984215,1537409.0,5130718.0,3439130,11364580,1512986.0,2911055.0,1275093,,958627.0,593107,5179184.0,2413694.0,1612783.0,77006,351033.0,,714422.0,,,7649291.0,958627,705631,491752.0,178122.0,579758.0,17710205.0,1759281,4984046.0,414871,,366204.0,169352,4242627,160425,3439130,,500620.0,
2/18/2009,1108031,3137534.0,5780191.0,2679720,11715612,1945663.0,1801598.0,1148142,,1287969.0,649329,4388632.0,2194313.0,1963004.0,75630,369567.0,,930503.0,,,5692011.0,1287969,2540226,382200.0,264572.0,350728.0,31009311.0,2725455,5034710.0,324556,,413615.0,346261,5230060,142632,2679720,,579525.0,
2/19/2009,3527052,2673561.0,5351628.0,2990030,7213774,2155834.0,1998319.0,1154097,,1557451.0,656170,4981775.0,2654104.0,1592040.0,66790,309599.0,,708983.0,,,3786973.0,1557451,1507455,788643.0,877346.0,322859.0,17385677.0,2812767,2832121.0,293794,,501062.0,337227,3212177,147041,2990030,,461740.0,
2/20/2009,1787908,3554118.0,6932668.0,2160690,12078876,2613687.0,4227590.0,1646252,,1205293.0,747001,6612565.0,1981707.0,2157094.0,92953,386074.0,,1049583.0,,,2581850.0,1205293,1239390,695740.0,374853.0,229303.0,20582958.0,3918282,4442198.0,484235,,545859.0,470501,6114884,137957,2160690,,1063663.0,
2/23/2009,1501417,2950003.0,4492141.0,1927390,9016865,2697265.0,1957114.0,1435327,,1328304.0,552120,3889771.0,2122998.0,1689708.0,95408,664100.0,,946638.0,,,8099501.0,1328304,1101217,731338.0,470337.0,557378.0,26078842.0,4428744,4258164.0,311842,,976963.0,223701,5909930,173780,1927390,,974276.0,
2/24/2009,1414674,3624002.0,6455937.0,1423920,10119847,2942453.0,2902468.0,1648762,,1063900.0,636680,5274506.0,2365286.0,3160137.0,150789,482081.0,,907420.0,,,3256522.0,1063900,994587,558660.0,291053.0,605098.0,36130816.0,3091365,4668013.0,694474,,836272.0,304561,5255099,183367,1423920,,775789.0,
2/25/2009,1494515,2527690.0,4854945.0,2200480,10406965,2335311.0,2165864.0,1238714,,1078015.0,731041,6274850.0,2226714.0,1809225.0,127081,437347.0,,1146419.0,,,3144122.0,1078015,1046664,429919.0,368644.0,290098.0,26358148.0,2967780,3521525.0,614121,,1046280.0,287915,3481892,150203,2200480,,472666.0,
2/26/2009,1131102,2780091.0,4891170.0,2304240,11647638,3677539.0,2875839.0,1066782,,643205.0,887208,5499595.0,2160521.0,1831836.0,567835,591441.0,,1048044.0,,,11864395.0,643205,1372737,507336.0,393781.0,258209.0,22532106.0,4029810,2962282.0,437964,,523824.0,187959,3175076,297088,2304240,,528518.0,
2/27/2009,1512548,2273240.0,5797208.0,3476690,13940633,4448508.0,3167121.0,2085331,,887261.0,917053,6565518.0,2896269.0,1715594.0,198231,408971.0,,1203203.0,,,6754785.0,887261,1632806,658893.0,354118.0,338468.0,22041573.0,2696211,2681821.0,729428,,569485.0,309880,3534337,947679,3476690,,879826.0,
3/2/2009,975642,2718303.0,8311094.0,2845290,11749175,2987973.0,2824405.0,1346114,,1127016.0,891876,8060635.0,3651193.0,1761105.0,214836,1743039.0,,1704711.0,,,19216561.0,1127016,719454,352499.0,237077.0,217716.0,16748387.0,1878780,1805638.0,459132,,700718.0,223560,2475586,208974,2845290,,593552.0,
3/3/2009,957045,3431930.0,8181215.0,1945300,11287363,3183205.0,3084987.0,1331659,,1024559.0,851760,6329201.0,2872343.0,2139455.0,274242,703991.0,,1281594.0,,,8102535.0,1024559,629428,990256.0,393056.0,303317.0,28081573.0,1991652,3471005.0,953378,,710679.0,176904,2990614,292549,1945300,,542740.0,
3/4/2009,684328,2600834.0,7914912.0,2817030,14731870,2894697.0,7175662.0,1522368,,1676836.0,1146353,6578724.0,2045810.0,3441156.0,199044,512810.0,,2393499.0,,,4139279.0,1676836,816778,940914.0,553587.0,453432.0,24053081.0,2669643,3512957.0,643701,,721995.0,207036,6227990,333764,2817030,,771511.0,
3/5/2009,960556,2303991.0,5772484.0,2200000,12562596,2133154.0,3896723.0,1441044,,1569414.0,1303319,8442683.0,1591148.0,2091573.0,224249,705317.0,,1581201.0,,,6784527.0,1569414,898496,854937.0,487274.0,460081.0,19403440.0,4043112,4042117.0,807117,,977366.0,435195,6624069,360600,2200000,,840430.0,
3/6/2009,1709609,2055267.0,7367079.0,2671940,18314981,4514943.0,2931302.0,1769581,,2413200.0,923569,8925714.0,1763917.0,2081879.0,221168,560650.0,,2004526.0,,,7043507.0,2413200,734130,512344.0,313338.0,313501.0,29150498.0,3131118,3229241.0,1629402,,597618.0,337511,5731398,261254,2671940,,538887.0,
3/9/2009,1673998,4023164.0,5898820.0,3562900,13026156,3035876.0,3167782.0,1334741,,1100226.0,835985,7698036.0,2554652.0,1625683.0,205010,476411.0,,1934328.0,,,4219711.0,1100226,730679,536627.0,198196.0,239781.0,31576186.0,2767824,2526092.0,2053809,,822088.0,237913,5252162,333985,3562900,,521817.0,
3/10/2009,1822797,4940429.0,8697506.0,3959620,13038853,2971165.0,4287152.0,1561477,,1186815.0,969515,7374261.0,2323145.0,2827996.0,208098,388738.0,,934791.0,,,3967124.0,1186815,731895,857011.0,356049.0,293960.0,25764426.0,3145611,3537279.0,2037985,,798846.0,353446,6662591,257021,3959620,,512005.0,
3/11/2009,1715339,2643733.0,7338075.0,2513710,14846001,3135751.0,4004131.0,2231967,,1126896.0,717049,7629464.0,1808021.0,3084209.0,201629,559361.0,,1289562.0,,,8088880.0,1126896,608725,814382.0,611830.0,592617.0,26168791.0,3127302,5445061.0,1946535,,667590.0,170959,5893749,145049,2513710,,481985.0,
3/12/2009,840811,3649791.0,5395129.0,3458400,9348241,1697980.0,2423186.0,1277353,,1622909.0,867588,7003584.0,1927423.0,2302004.0,237902,390110.0,,1250525.0,,,17309437.0,1622909,748583,829992.0,316523.0,539171.0,24817293.0,3015129,3270862.0,825993,,645265.0,179327,4746222,130464,3458400,,602316.0,
3/13/2009,1414557,2978923.0,6097871.0,3847760,11961722,2668461.0,2755939.0,1062289,,1457394.0,799843,6380651.0,2125450.0,2186047.0,259734,315088.0,,1291300.0,,,19624884.0,1457394,910898,542404.0,386665.0,339256.0,62544971.0,2542719,3232469.0,898230,,971148.0,158608,3215683,80149,3847760,,672115.0,
3/16/2009,434076,2100732.0,4625167.0,2891850,8943531,2146795.0,2255597.0,985409,,855693.0,548180,5507089.0,1819084.0,1345839.0,175709,282868.0,,943506.0,,,6610201.0,855693,370407,352224.0,324503.0,334013.0,31396449.0,1432230,3106782.0,675962,,516980.0,193611,4054089,79929,2890000,,534714.0,
3/17/2009,403427,2078390.0,4401483.0,1962490,10133776,2621339.0,2763940.0,1507416,,927824.0,727472,4392396.0,1770409.0,1280937.0,123361,249921.0,,1410756.0,,,12468401.0,927824,1014952,371201.0,587728.0,368930.0,22149326.0,1748889,3949652.0,529785,,576414.0,233618,3465633,112759,1962490,,421280.0,
3/18/2009,657370,2653874.0,4022763.0,1596280,10635701,1938536.0,2313853.0,1723212,,457140.0,674588,5623832.0,1179424.0,2060840.0,201746,251854.0,,777917.0,,,9470376.0,457140,662083,505995.0,410268.0,517685.0,23630655.0,2014647,2566911.0,641736,,400710.0,202561,1988603,110289,1596280,,539443.0,
3/19/2009,560446,2891694.0,4736420.0,2717100,12526869,1733133.0,2997509.0,2364843,,1390214.0,672378,5372918.0,2344064.0,2114041.0,228575,334993.0,,1102797.0,,,8440515.0,1390214,467332,580113.0,649907.0,704397.0,19741183.0,1770402,4824252.0,473684,,848563.0,146117,3052219,240331,2717100,,542953.0,
3/20/2009,608125,3512913.0,6346326.0,2581000,18014888,1999510.0,3560910.0,2593188,,1263568.0,924016,9004211.0,2993007.0,2515711.0,260023,499779.0,,1470143.0,,,6347258.0,1263568,651082,928973.0,553345.0,645803.0,23973317.0,1722357,7616789.0,492765,,971891.0,236167,4676353,250258,2581000,,927566.0,
3/23/2009,778488,2549889.0,5705402.0,2374250,10392322,1738397.0,3075970.0,1080354,,676227.0,593857,5804335.0,3106952.0,1920083.0,165163,311996.0,,1290594.0,,,9583498.0,676227,441090,390545.0,271777.0,466875.0,19767013.0,2351289,3815065.0,775578,,450840.0,167381,3209512,91323,2374250,,518979.0,
3/24/2009,433362,3901299.0,4939536.0,2651050,9081004,1488219.0,3039019.0,1409258,,643323.0,754856,5517565.0,2004178.0,1612557.0,146234,395936.0,,1738582.0,,,9850490.0,643323,396291,539624.0,367421.0,605182.0,54654910.0,2665809,3186898.0,641210,,724954.0,169684,3221787,146216,2651050,,374639.0,
3/25/2009,1081253,4308517.0,3792718.0,3684990,10412678,1896784.0,1889061.0,1274462,,1246363.0,451822,5134812.0,1439375.0,3351071.0,117571,458280.0,,1551639.0,,,9169821.0,1246363,484057,349139.0,366073.0,459429.0,42776858.0,1962627,5116726.0,540911,,758035.0,231375,6361774,149649,3684990,,358862.0,
3/26/2009,1248519,4723600.0,3744186.0,2572130,5388686,3413526.0,1696306.0,1288957,,2026725.0,423697,4082286.0,1390577.0,1562745.0,123798,308320.0,,1594246.0,,,6012818.0,2026725,589792,328226.0,565521.0,656556.0,19102215.0,1397595,2468466.0,326765,,1093011.0,164056,9520540,256952,2572130,,291728.0,
3/27/2009,1059258,1964627.0,4432390.0,2736190,16221336,2068179.0,2189796.0,1629021,,1399737.0,497921,3348664.0,1127268.0,1650070.0,244675,959419.0,,1634294.0,,,7099095.0,1399737,732045,598027.0,646286.0,625574.0,18217758.0,1959039,3105497.0,344898,,473620.0,217473,6404357,292571,2736190,,400927.0,
3/30/2009,683042,4056111.0,4258443.0,2325740,12018336,1722156.0,2180909.0,991173,,1093034.0,696082,5946951.0,1307153.0,1949089.0,135353,570190.0,,992591.0,,,12721467.0,1093034,434929,259564.0,735699.0,269845.0,23586999.0,2222871,4391232.0,525312,,545870.0,172838,4322057,257763,2325740,,395850.0,
3/31/2009,1684921,3250738.0,4230148.0,2905070,12318729,2268342.0,2012658.0,1489026,,935369.0,606858,5074015.0,1436224.0,1335769.0,115599,483952.0,,1541664.0,,,4949591.0,935369,643732,414738.0,867386.0,453372.0,18296743.0,1610868,2818262.0,473319,,658939.0,180743,3847189,250293,2905070,,476054.0,
4/1/2009,1212492,4272391.0,5379618.0,3073510,11278588,1751536.0,2392388.0,1048657,,761907.0,683425,6233816.0,1538400.0,1745559.0,105865,690270.0,,1221756.0,,,4839374.0,761907,917347,734819.0,1947003.0,481383.0,19257268.0,1581120,4697650.0,647241,,560647.0,229266,6222519,221054,3073510,,397590.0,
4/2/2009,1283047,7079448.0,7546099.0,3606820,14960472,3093338.0,4722844.0,2211037,,1421418.0,1063136,7166228.0,2717205.0,2901592.0,197060,701459.0,,1745719.0,,,9448757.0,1421418,1137699,907946.0,2193710.0,744972.0,29430618.0,3009054,6934261.0,958118,,584558.0,320066,6357922,276623,3606820,,1208938.0,
4/3/2009,1122943,3890860.0,6362547.0,2295690,16306463,2280828.0,2350247.0,1487181,,1425211.0,729178,7185811.0,2028834.0,1968686.0,269184,841392.0,,1582456.0,,,5856776.0,1425211,913933,552723.0,583711.0,635949.0,25263951.0,5170833,6142617.0,546782,,730347.0,411435,8145508,279309,2295690,,670903.0,
4/6/2009,947706,5612517.0,6538992.0,2335260,9805460,2343344.0,2773177.0,1452144,,1328911.0,648561,6404265.0,1643985.0,1844277.0,194500,692409.0,,1126816.0,,,8979909.0,1328911,935781,584910.0,374985.0,758191.0,45085571.0,3309018,4183897.0,1028951,,429297.0,891230,6821666,206731,2335260,,613227.0,
4/7/2009,1184777,3732797.0,3832661.0,3013060,9748396,2012987.0,2134907.0,1112698,,1217822.0,724169,5234193.0,2535378.0,1587358.0,198739,612129.0,,1158838.0,,,6750020.0,1217822,1051088,1073239.0,333844.0,383309.0,26754762.0,2787027,3869616.0,963168,,403903.0,581696,3378753,556324,3013060,,629124.0,
4/8/2009,590263,2783170.0,5214942.0,2910690,7309177,1747955.0,2161839.0,6077996,,936231.0,592979,5510796.0,1394945.0,1463101.0,124212,597013.0,,839837.0,,,8728020.0,936231,800589,634483.0,503501.0,313152.0,18796578.0,3059763,3870016.0,559264,,338870.0,323210,4457047,117884,2910690,,568043.0,
4/9/2009,1994546,2142751.0,3820673.0,4670390,8989242,2392464.0,2597159.0,2067749,,1030473.0,683725,10962543.0,1329553.0,1509942.0,122408,512145.0,,1146532.0,,,8835318.0,1030473,853223,899278.0,942774.0,693497.0,28531504.0,2356428,3213190.0,806520,,340463.0,353140,6652325,158236,4670390,,869864.0,
4/14/2009,903596,3043187.0,8003848.0,3252230,10727352,2759818.0,2740423.0,1652866,,1072859.0,936700,8281133.0,1287914.0,2052727.0,173295,724548.0,,1004540.0,,,16536423.0,1072859,1018256,615563.0,593989.0,655835.0,20311454.0,6245763,3561347.0,777404,,490999.0,237756,6221448,159526,3252230,,829307.0,
4/15/2009,905355,3736296.0,5497850.0,2158900,7998101,2419080.0,2032381.0,5156480,,979231.0,536132,5986081.0,1440690.0,1249731.0,72359,474473.0,,654339.0,,,8386437.0,979231,493281,423586.0,305808.0,497438.0,16658318.0,3056442,2849660.0,513934,,518522.0,217983,3167332,60989,2158900,,706372.0,
4/16/2009,1380378,3188351.0,5797281.0,9309170,8132417,5870993.0,2286052.0,3662527,,910093.0,460893,5602817.0,1038420.0,2236629.0,167124,386864.0,,979878.0,,,17310710.0,910093,999272,420092.0,251609.0,365569.0,23506016.0,2635932,2228357.0,862421,,491974.0,441912,7686434,102569,9309170,,667463.0,
4/17/2009,1218894,4484817.0,8179729.0,4175380,14723786,4822744.0,3068102.0,3475085,,1503119.0,785065,8373465.0,2717100.0,2511961.0,136646,429878.0,,2310883.0,,,12643455.0,1503119,1421020,448145.0,452496.0,526278.0,31110175.0,2157858,4121071.0,880945,,682046.0,332805,7236288,108595,4175380,,610350.0,
4/20/2009,919046,2592027.0,5247024.0,3795340,10856109,2605618.0,2779480.0,2871539,,790466.0,761904,4927057.0,1897477.0,2334643.0,134418,398142.0,,912281.0,,,10140413.0,790466,733701,383980.0,173296.0,407646.0,26334495.0,2730888,4320446.0,748106,,464593.0,283508,7990016,122568,3795340,,483214.0,
4/21/2009,899123,3213206.0,6346277.0,4309470,23145037,2748051.0,2456255.0,3703221,,833353.0,698948,5718785.0,2557887.0,1859640.0,132016,424365.0,,1424627.0,,,11215725.0,833353,757735,441065.0,213319.0,442493.0,22690057.0,2486664,3385820.0,995098,,678998.0,300678,6186204,132242,4309470,,924092.0,
4/22/2009,1334381,3863659.0,5168159.0,3767570,12842694,1792663.0,4106955.0,3149463,,935700.0,766750,4700351.0,1638622.0,2171558.0,132658,322466.0,,974994.0,,,8443331.0,935700,720183,380035.0,225086.0,286051.0,38430102.0,3195186,5197487.0,495133,,564037.0,222889,5722601,158638,3767570,,487932.0,
4/23/2009,664402,5029620.0,4343637.0,3441200,13875987,1716019.0,2517653.0,2818414,,1118348.0,1861736,4762213.0,930506.0,1928746.0,102879,530894.0,,1507596.0,,,4563773.0,1118348,1575235,604134.0,258786.0,391083.0,22401656.0,3112257,4697394.0,589941,,1482546.0,252046,5236778,152274,3441200,,482918.0,
4/24/2009,1145089,7112949.0,4742024.0,2238150,12785243,2360929.0,3100764.0,2489683,,699279.0,1236405,8701293.0,2545086.0,1363514.0,107852,368592.0,,1257007.0,,,5114075.0,699279,835902,664673.0,174144.0,294319.0,22273290.0,2622600,8497517.0,543897,,953654.0,235311,3686815,430775,2238150,,559413.0,
4/27/2009,839364,2745156.0,3765845.0,1874650,8235512,1910749.0,2092977.0,1842718,,1057709.0,682800,4593957.0,3352833.0,1253967.0,62597,1259876.0,,869953.0,,,5035810.0,1057709,679200,273652.0,160462.0,157921.0,13136707.0,3260643,2784077.0,311511,,742609.0,194643,3312365,96603,1874650,,470559.0,
4/28/2009,497738,2743406.0,4514865.0,4774310,10076562,2859616.0,2576579.0,2699212,,906233.0,577711,9316845.0,2416726.0,1439942.0,155338,641117.0,,1327376.0,,,4809685.0,906233,766103,278042.0,147627.0,187801.0,26317175.0,2851347,2551615.0,462363,,408960.0,177907,4966790,81860,4774310,,423127.0,
4/29/2009,955523,2226548.0,4828838.0,3757310,12343166,2297633.0,1985957.0,3563166,,1286217.0,584588,6443533.0,1941570.0,1984768.0,86189,540442.0,,3836011.0,,,5198217.0,1286217,842359,398031.0,170632.0,170527.0,29923159.0,1983678,2609239.0,619571,,386841.0,193509,2876853,171971,3757310,,414426.0,
4/30/2009,1379306,3729688.0,7055816.0,4828370,13092724,2644848.0,3079183.0,1179639,,1003728.0,779457,8989337.0,2519278.0,2259297.0,155644,538395.0,,1858098.0,,,9029748.0,1003728,587333,688738.0,380086.0,773984.0,27302136.0,1668333,3576456.0,526005,,490603.0,258285,5315814,208709,4828370,,412484.0,
5/4/2009,757036,1642266.0,5311131.0,5269920,10760486,1941818.0,1778470.0,748614,,768838.0,379567,6375309.0,1645293.0,1345590.0,124866,599142.0,,1162765.0,,,5670207.0,768838,318269,371064.0,156122.0,212918.0,26851985.0,1668528,1821692.0,646026,,275110.0,189335,4540241,88535,5269920,,201946.0,
5/5/2009,2266464,3734932.0,6482558.0,5078360,12957670,1733178.0,2636263.0,943786,,1273026.0,838106,8428823.0,3179669.0,3681307.0,170749,730693.0,,1496222.0,,,5437771.0,1273026,1205001,499093.0,278510.0,461365.0,56394244.0,2158341,3013641.0,729996,,616889.0,205531,5738853,140918,5078360,,419369.0,
5/6/2009,2648886,3456170.0,5808734.0,2674600,13926339,2234351.0,2474886.0,1187854,,983845.0,926284,7804484.0,1940893.0,3012990.0,130566,1105460.0,,1763374.0,,,13763633.0,983845,713125,711848.0,240995.0,349111.0,54261201.0,2837196,3889770.0,1280717,,713944.0,187716,5484311,179290,2674600,,1158118.0,
5/7/2009,1446176,3132303.0,9328482.0,3429340,12093448,3893340.0,3333730.0,1754838,,1319759.0,789452,7610238.0,2452105.0,3267000.0,157152,710941.0,,2172164.0,,,13984315.0,1319759,1213719,654102.0,311957.0,312000.0,43731455.0,3175302,3607146.0,1220232,,819804.0,289110,7832666,136556,3429340,,1139599.0,
5/8/2009,998562,2464121.0,6498098.0,2471210,9165816,2927950.0,2071582.0,761619,,791708.0,473438,3916093.0,2184219.0,1561006.0,144788,654263.0,,953400.0,,,8584019.0,791708,511879,478810.0,410456.0,211658.0,24124816.0,1924014,2801370.0,603591,,542662.0,287854,6380382,143495,2471210,,706076.0,
5/11/2009,758106,3383476.0,13650095.0,2494460,11265853,3838802.0,3306006.0,1010133,,1082628.0,635371,5518170.0,2911999.0,2289793.0,117808,667486.0,,1769068.0,,,6822252.0,1082628,791317,976266.0,228042.0,324872.0,27219469.0,2888991,3684587.0,717582,,476220.0,336819,6377640,56625,2494460,,648069.0,
5/12/2009,1636566,5216671.0,15903809.0,2397470,14069582,3499376.0,2745782.0,846661,,1380615.0,516515,3866942.0,2140857.0,1455237.0,161791,516851.0,,1132848.0,,,4257564.0,1380615,748314,722917.0,252037.0,246252.0,19395972.0,1848810,2493270.0,613551,,510481.0,194075,4742120,99825,2397470,,642471.0,
5/13/2009,1246212,2818809.0,6960582.0,3160720,13460396,3553982.0,3088897.0,2947382,,877293.0,1056780,6504979.0,2848201.0,2378601.0,130811,735308.0,,995841.0,,,12987795.0,877293,485871,973280.0,658656.0,292012.0,38381017.0,3113670,2959384.0,639540,,933269.0,265044,5146464,131936,3160720,,532875.0,
5/14/2009,1023857,3361963.0,8586823.0,1891310,10386265,2856674.0,2148603.0,1426111,,627174.0,637012,5232210.0,2304583.0,1710506.0,161781,472130.0,,1170480.0,,,20713749.0,627174,414611,422205.0,307448.0,393706.0,25277579.0,3450108,3856407.0,445747,,742020.0,517460,4535365,111582,1891310,,448989.0,
5/15/2009,1092513,3069798.0,6299667.0,2614980,10884140,2260813.0,2314584.0,911611,,603727.0,507896,4134172.0,2067079.0,1924016.0,145828,359662.0,,2103246.0,,,8699342.0,603727,608529,482116.0,309514.0,325666.0,19379643.0,2162823,3613994.0,476131,,661806.0,442493,4945446,67668,2614980,,969000.0,
5/18/2009,1137384,2026111.0,4937243.0,2867790,8784780,1865280.0,1913278.0,1856918,,621810.0,435673,5528848.0,1756272.0,1388567.0,92316,384850.0,,1178112.0,,,7402403.0,621810,500210,415517.0,307838.0,725755.0,26145742.0,2207214,2313633.0,452320,,541982.0,285445,12562064,81891,2867790,,529245.0,
5/19/2009,1068236,3663309.0,9788209.0,3090860,14641161,2376032.0,2775863.0,1086639,,1053927.0,540535,6345017.0,2932293.0,1853176.0,105158,479924.0,,1031117.0,,,11586961.0,1053927,626124,1173179.0,227531.0,410461.0,28904534.0,2312043,3844874.0,561601,,576106.0,602524,6579572,93971,3090860,,531820.0,
