date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity,WLN FP Equity.1,TEP FP Equity,ALO FP Equity.1,STLAP FP Equity,ERF FP Equity,EDEN FP Equity.1,VIV FP Equity.1,MSCI FRANCE
6/17/2003,0.007312614,-0.024324324,-0.026504322,-0.024113001,-0.04591986,-0.009434479,-0.001566741,0.025722864,-0.011068509,0.008750574,0.023188406,0.037186509,,,0.009035256,-0.003609258,-0.001667168,,,,,0.0,0.023188406,-0.014009308,,-0.006323482,,-0.002366746,-0.011095282,0.007995999,-0.013902688,,-0.025326038,0.010611733,0.002596054,-0.013636364,-0.04591986,,-0.017758047,,-0.008017493,0.009035256,,0.042471042,,-0.024113001,0.004971002
6/18/2003,-0.02722323,-0.025854109,-0.025018352,-0.025286913,-0.048129982,-0.023058655,-0.027239977,0.000810875,0.003108818,0.004815464,-0.033994334,-0.002223457,,,-0.056715271,0.010869205,-0.037563161,,,,,-0.00625095,-0.033994334,-0.004736119,,-0.002391159,,0.0,0.000704522,-0.014423157,-0.012924411,,-0.005864985,-0.001543802,-0.019678923,0.006152074,-0.048129982,,-0.003766478,,-0.025716385,-0.056715271,,0.055555556,,-0.025286913,-0.014250383
6/19/2003,0.007835821,0.03507109,-0.023396231,0.032137601,-0.034782609,-0.007184389,0.004305497,-0.006468569,0.008058521,-0.009584773,-0.001256808,0.002785515,,,-0.022150874,-0.028673624,0.006072091,,,,,-0.030820412,-0.001256808,-0.012919753,,-0.001594744,,-0.017767733,0.015761766,-0.003659402,0.02380795,,-0.002952665,-0.012369515,-0.00264131,0.0,-0.034782609,,0.02268431,,-0.000754148,-0.022150874,,-0.01754386,,0.032137601,0.008124253
6/20/2003,-0.009255831,-0.041208791,-0.003091163,-0.035925595,-0.027360694,0.02274142,-0.01018596,-0.001624356,-0.02767606,-0.007744312,-0.01635906,-0.024722222,,,-0.029126871,0.009224037,-0.018104621,,,,,0.005839301,-0.01635906,-0.003438939,,-0.011181039,,-0.036190985,-0.021041307,-0.023254552,0.0,,-0.040169158,-0.052615884,-0.016419492,-0.025969267,-0.027360694,,-0.036968577,,-0.023396226,-0.029126871,,-0.021428571,,-0.035925595,-0.023228253
6/23/2003,-0.023916293,0.005730659,-0.034883691,-0.018654245,-0.041509434,0.020212011,-0.027084012,-0.013859374,-0.017076983,-0.009764589,-0.049466951,-0.013671319,,,0.00999901,-0.007310894,-0.012289974,,,,,0.007099849,-0.049466951,-0.006224351,,-0.025845642,,-0.032538018,-0.03592827,0.001253429,0.011397626,,-0.00617069,-0.005289756,-0.01453958,-0.018009546,-0.041509434,,-0.028790787,,-0.061051005,0.00999901,,-0.011678832,,-0.018654245,-0.006915797
6/24/2003,0.007274119,-0.002849003,0.056224849,0.026589881,0.016821761,0.031698526,0.002225863,0.005784629,0.012226041,0.004924617,0.014804845,0.008663009,,,0.023101255,0.003682368,0.013332934,,,,,0.007049796,0.014804845,0.0,,0.008291051,,0.009052241,0.05225083,0.008509871,-0.018169697,,0.019508836,0.006979177,0.015846995,-0.006392607,0.016821761,,0.004743083,,0.009053498,0.023101255,,-0.003692762,,0.026589881,0.000855223
6/25/2003,-0.012542759,0.012380952,0.023574149,-0.00554399,0.010559662,0.014880422,-0.010553765,0.001647071,-0.013985829,-0.019601937,0.013262599,-0.001145147,,,-0.016126284,0.016513219,0.0,,,,,0.0,0.013262599,-0.009735755,,-0.009050086,,0.012821552,-0.010416667,0.014149403,0.003517719,,0.023910519,-0.009903021,-0.015599785,-0.007228916,0.010559662,,-0.008654603,,-0.004078303,-0.016126284,,-0.006671609,,-0.00554399,-0.002319336
6/26/2003,0.046959199,0.024459078,-0.015601793,0.008064872,0.004179728,0.025074902,0.003926585,-0.02215211,0.011607086,0.001004419,0.020506108,-0.008311837,,,0.029505251,0.010832177,0.014034093,,,,,0.017810524,0.020506108,0.0,,-0.004144017,,0.010124725,0.048768421,0.01199227,-0.008169641,,0.022079245,0.053999727,0.01147541,0.025898058,0.004179728,,0.042063492,,0.014742015,0.029505251,,-0.01641791,,0.008064872,0.001101187
6/27/2003,-0.014705882,-0.019283747,0.013584967,-0.025225146,-0.007977801,-0.014308213,0.001120865,-0.014259543,-0.00956159,0.012985327,-0.000855066,0.013872832,,,-0.044584001,0.014284501,-0.025950815,,,,,0.00248898,-0.000855066,-0.016852782,,0.0,,-0.016282817,0.010378088,0.022973294,0.011763937,,-0.023679861,-0.047435624,-0.013506213,-0.032342016,-0.007977801,,-0.0156131,,-0.021791768,-0.044584001,,0.001517451,,-0.025225146,-0.007944268
6/30/2003,-0.009701493,-0.016853933,-0.024571903,-0.037852626,-0.043356643,-0.023876767,-0.033517578,-0.004257916,-0.001286073,-0.009870529,-0.035087719,-0.020524515,,,-0.016667461,0.010563032,-0.000887486,,,,,-0.01247086,-0.035087719,0.008575,,-0.011665502,,-0.033131519,-0.075834186,-0.045153832,0.00930316,,-0.000852347,-0.017931077,-0.029572837,0.014669927,-0.043356643,,-0.039071567,,-0.022277228,-0.016667461,,0.003787879,,-0.037852626,-0.021806086
7/1/2003,0.031273549,0.046666667,0.0282443,0.036055563,0.043859649,0.017268438,0.003463119,-0.006839012,-0.005799797,0.04681983,0.031929047,0.016589057,,,0.013559234,-0.043553296,0.045331975,,,,,0.010114192,0.031929047,0.020532269,,0.004210378,,0.044805132,0.078466781,0.020549002,-0.002075161,,0.002559222,0.080124465,0.045711061,0.004024096,0.043859649,,0.019323671,,-0.028691983,0.013559234,,0.056603774,,0.036055563,0.021914358
7/2/2003,-0.025940811,0.04822566,0.028210767,0.012035183,0.010854342,0.021215577,0.00173166,0.03184298,-0.001944544,0.058993501,-0.021916631,-0.009447466,,,-0.00669076,-0.016392896,0.036564702,,,,,0.0,-0.021916631,0.02082355,,-0.01762553,,0.002524917,0.038212752,0.007279742,0.012469734,,0.042903698,0.001879147,0.001618996,0.007991936,0.010854342,,-0.003159558,,-0.002606429,-0.00669076,,-0.031428571,,0.012035183,0.004067045
7/3/2003,0.024381095,0.004340278,-0.023826649,-0.002511781,-0.012816072,-0.012929237,-0.012076401,-0.027523497,-0.002595529,0.0,0.013181019,-0.014450867,,,0.006735828,0.005555367,0.004921926,,,,,-0.000626995,0.013181019,0.0,,-0.001709227,,0.006283139,-0.019199939,-0.005542135,0.000907358,,0.001221062,0.051232581,-0.001616379,-0.017452381,-0.012816072,,0.019017433,,0.066202091,0.006735828,,0.006637168,,-0.002511781,-0.006259973
7/4/2003,0.008055657,0.058772688,0.047337213,0.034495822,0.060701754,0.021516432,0.047146295,0.048030357,-0.005860207,0.068277612,0.043365134,0.032844575,,,0.00334538,0.050643235,0.028571151,,,,,0.0,0.043365134,0.01970877,,0.044515984,,0.053745027,0.02772911,0.031002238,0.002508784,,0.03092172,0.031797496,0.063680518,0.048464875,0.060701754,,0.042379471,,0.012254902,0.00334538,,-0.002930403,,0.034495822,0.035820158
7/7/2003,0.016709045,0.013061224,0.011299448,-0.005449885,0.025471386,-0.006411346,-0.009445633,-0.000820164,-0.011133397,-0.013456569,-0.014962594,-0.006246451,,,-0.003334226,0.000876752,0.016667768,,,,,-0.001882165,-0.014962594,0.002667787,,-0.0106596,,-0.008300623,0.006352381,-0.013153998,-0.006133593,,0.00631288,-0.003168981,0.012683917,-0.021586891,0.025471386,,0.008951884,,0.04842615,-0.003334226,,0.006612785,,-0.005449885,-0.000476985
7/8/2003,-0.027867095,-0.01369863,-0.00139658,-0.015247997,0.022580645,-0.023040132,-0.017958614,-0.006553351,-0.001323547,-0.024721455,-0.044303797,-0.025714286,,,-0.0234103,0.0,0.003121953,,,,,-0.00312381,-0.044303797,-0.000659354,,0.0,,-0.010765158,0.033122924,-0.003096547,-0.016694644,,-0.035293866,-0.020224444,-0.00501002,-0.008645737,0.022580645,,-0.014417745,,-0.023864511,-0.0234103,,-0.009489051,,-0.015247997,-0.010737294
7/9/2003,-0.026093348,-0.020424837,-0.043356649,-0.026591299,-0.026498423,-0.021699091,-0.002856971,0.007422833,0.009283993,-0.019233153,-0.006622517,0.003519062,,,-0.017124101,-0.013135489,-0.007003689,,,,,-0.006916845,-0.006622517,-0.009982224,,-0.001656845,,-0.012092869,-0.013740416,0.007641365,0.011160922,,-0.017071198,-0.033913111,-0.02366566,-0.003192985,-0.026498423,,-0.008252063,,-0.007097792,-0.017124101,,-0.020633751,,-0.026591299,-0.013265798
7/10/2003,0.010566038,0.007506255,0.024122739,0.001265337,-0.016202203,0.006267423,-0.013183346,0.004907648,-0.007885483,0.015155345,0.014222222,-0.006428989,,,0.006966677,-0.021294791,0.011755145,,,,,0.006330088,0.014222222,0.001340724,,-0.003319189,,-0.018354896,0.052941013,0.022986619,-0.000922175,,0.016956316,0.008545801,0.009798865,-0.007171372,-0.016202203,,0.007186082,,0.001588562,0.006966677,,0.015048909,,0.001265337,0.011855292
7/11/2003,0.019790889,0.062913907,0.033547484,0.027937626,0.026679842,0.015332894,-0.006964565,-0.006509363,-0.005297626,0.027212649,0.020595968,-0.017058824,,,0.0,0.008160403,0.029434215,,,,,0.002504636,0.020595968,0.00067338,,-0.008325606,,0.031167876,0.030573271,0.009961042,0.011743739,,-0.018302718,0.065677771,0.061287028,0.012857246,0.026679842,,0.034923019,,0.0222046,0.0,,-0.007412898,,0.027937626,0.009663003
7/15/2003,0.00585866,-0.000778816,-0.004834294,-0.0160699,0.020532563,-0.01321131,-0.006433585,-0.018854567,-0.005992867,0.007696037,0.009016745,-0.005385996,,,-0.0172981,0.036868897,0.003762618,,,,,0.004386467,0.009016745,0.0,,-0.027700135,,-0.024185738,-0.00541799,-0.002294117,-0.005915997,,0.012429302,0.046861972,0.003368624,0.016640122,0.020532563,,-0.023584906,,-0.021722265,-0.0172981,,-0.017923824,,-0.0160699,-0.008134944
7/16/2003,-0.017837641,-0.016367888,-0.040943734,-0.003123675,-0.02640679,-0.018174138,0.000583579,0.002505071,0.010048329,-0.027141339,-0.012765957,-0.002707581,,,-0.021128534,0.02168434,-0.015741677,,,,,0.021874525,-0.012765957,0.0,,0.014673795,,-0.05327901,-0.030697074,-0.009656174,-0.01236128,,-0.015549386,-0.011663743,-0.056115108,0.005448126,-0.02640679,,0.016722408,,-0.001586043,-0.021128534,,0.011406844,,-0.003123675,-0.005186347
7/17/2003,0.037435137,0.013470681,0.002170719,-0.011347613,-0.011624152,-0.001945906,-0.022349211,0.000835201,-0.001989673,0.023540684,0.006034483,-0.004524887,,,-0.025178717,-0.013583264,0.006093242,,,,,0.021387691,0.006034483,0.002010955,,-0.000845886,,0.04580816,0.025161365,-0.02646287,-0.01506065,,0.005402803,-0.00631634,0.008130081,-0.019372093,-0.011624152,,-0.009137427,,-0.015091342,-0.025178717,,0.015037594,,-0.011347613,0.000242483
7/18/2003,-0.011432655,-0.023455825,-0.030324816,-0.009553563,-0.025155178,-0.019036515,0.014438302,-0.0208151,0.00199364,-0.015329488,-0.017994859,0.008181818,,,-0.055349145,-0.001721814,-0.018169019,,,,,0.00060036,-0.017994859,-0.015391583,,-0.011077224,,-0.031285034,-0.004044446,-0.014065106,0.002823055,,-0.014054042,-0.033148727,-0.015120968,-0.010292409,-0.025155178,,-0.004057543,,-0.014516129,-0.055349145,,-0.01037037,,-0.009553563,-0.013939394
7/21/2003,-0.006143838,0.000800641,-0.00744601,0.009005714,-0.008713137,-0.002486916,0.003559765,-0.018707778,0.033817556,-0.032874024,0.010034904,-0.015329125,,,-0.027346739,-0.003447464,-0.000770478,,,,,-0.002981818,0.010034904,0.027187792,,0.0,,0.011627432,-0.031886957,-0.008466314,0.031675387,,0.0,-0.003139854,0.018423746,0.017588,-0.008713137,,-0.010740741,,0.007364975,-0.027346739,,0.002994012,,0.009005714,0.003318992
7/22/2003,-0.010909091,-0.016,0.019504762,-0.010193911,-0.026031102,0.016460576,-0.001770452,0.008663725,-0.008337662,-0.007155541,-0.006911447,0.098595849,,,0.028115609,-0.00519014,-0.000771073,,,,,-0.010212269,-0.006911447,-0.001984341,,-0.000856085,,0.005100873,-0.003889233,-0.016097314,-0.011826599,,0.001256899,0.014615417,0.004020101,-0.018838157,-0.026031102,,0.012354923,,-0.001624695,0.028115609,,0.0,,-0.010193911,-0.000612595
7/23/2003,0.012867647,0.016260163,0.018395982,0.03025587,0.069767442,0.040233848,0.005920301,0.008589309,0.005174266,0.036035557,0.011309265,0.000277855,,,0.011717575,0.0,0.006176403,,,,,0.018184833,0.011309265,0.037800661,,0.0,,0.031775576,-0.020135257,-0.033713846,0.015879438,,0.010048273,0.012992786,-0.031531532,0.018383853,0.069767442,,0.009245562,,0.026037429,0.011717575,,0.0,,0.03025587,0.021208778
7/24/2003,0.010526316,-0.0136,-0.017341117,-0.006242225,-0.003569111,-0.009431506,-0.020015521,0.00936986,-0.008364483,0.002609947,-0.004301075,-0.013888889,,,-0.027030013,0.005217218,-0.005371558,,,,,0.002388578,-0.004301075,-0.00319808,,0.00517188,,-0.013549116,-0.010739231,0.009236981,-0.003395965,,-0.006219812,-0.000276584,-0.02377261,-0.023566564,-0.003569111,,-0.007328692,,-0.012688343,-0.027030013,,-0.007462687,,-0.006242225,-0.015486194
7/25/2003,0.031968391,0.04541768,0.030147058,0.02327037,-0.000651254,0.02285687,0.006005664,-0.007591333,-0.014276234,0.02254699,-0.004319654,0.005070423,,,0.023811603,0.01211103,0.03086432,,,,,0.001191443,-0.004319654,0.010260706,,-0.005145269,,-0.023720875,0.017051163,-0.030249887,0.000224365,,0.011681845,0.020919252,0.014822657,0.028165955,-0.000651254,,0.018826135,,0.042570281,0.023811603,,0.003759398,,0.02327037,0.016827216
7/28/2003,-0.033762617,0.034134988,-0.014989304,-0.00860713,0.011078527,0.010238461,-0.005969811,-0.003402044,-0.00395053,-0.000851925,0.00867679,-0.016255605,,,0.023257798,-0.004273014,-0.017963548,,,,,-0.002975064,0.00867679,0.010785722,,0.0,,0.060102957,-0.025911664,0.001833843,-0.000911277,,-0.011131152,-0.016118601,-0.019300991,-0.007816901,0.011078527,,-0.026449275,,0.026964561,0.023257798,,0.0,,-0.00860713,-0.007674781
7/29/2003,-0.002881844,0.04276069,0.011594217,-0.026045569,-0.019013858,0.045164394,0.0,0.011089172,0.006608043,0.003400576,0.012903226,-0.003988604,,,0.045454167,0.006008729,0.001523337,,,,,-0.004159433,0.012903226,0.001252353,,0.014648498,,0.051864846,0.018469484,0.009942621,0.002729307,,0.033360229,0.040543518,0.006382979,0.003146663,-0.019013858,,0.024562709,,0.000750188,0.045454167,,-0.025468165,,-0.026045569,0.006646526
7/30/2003,0.018424855,0.01942446,0.002865304,-0.005090498,0.008541393,0.035711124,0.015014159,-0.016035316,0.014444986,0.016915264,-0.005944798,0.026887872,,,0.12318543,0.005970758,0.009894177,,,,,-0.005375368,-0.005944798,0.012544436,,0.002553694,,0.022937665,-0.003687758,0.0176186,0.0,,0.036319346,-0.010676219,0.01744186,-0.012570755,0.008541393,,0.021067926,,0.007496252,0.12318543,,-0.00076864,,-0.005090498,0.01152461
7/31/2003,-0.008513657,0.014114326,0.016428627,-0.031335986,-0.002605863,-0.018729088,-0.014792068,0.006862478,0.000648463,-0.022463626,0.000854336,0.013927577,,,-0.006449804,0.0,0.008289629,,,,,-0.011411357,0.000854336,0.003091838,,-0.016947433,,0.003367043,0.005552111,-0.010185691,-0.001357441,,-0.02219522,0.008633145,-0.016103896,0.009554064,-0.002605863,,-0.001067236,,-0.022321429,-0.006449804,,-0.006153846,,-0.031335986,-0.012580109
8/1/2003,-0.021824687,-0.028531663,0.001405525,-0.02906308,0.00163292,-0.020388612,-0.004200163,0.003407853,-0.014878114,-0.011907276,-0.007255655,-0.00467033,,,-1.0,-0.017810099,-0.014200866,,,,,-0.006076277,-0.007255655,-0.00370165,,0.004304738,,-0.013411202,-0.022702384,-0.00539824,0.004091871,,0.007564535,-0.010164995,-0.012671595,-0.023659119,0.00163292,,-0.005698006,,-0.014459665,-1.0,,0.001547988,,-0.02906308,-0.008533654
8/4/2003,0.010241405,0.016475645,0.018947284,0.023791678,-0.034235409,0.01239798,-0.008448482,0.007643356,0.034800214,0.003440169,0.01805675,-0.00441623,,,,0.017271277,0.021228588,,,,,0.009774045,0.01805675,0.0,,0.027465129,,0.01811672,0.016318267,0.007498245,-0.001137426,,-0.012252592,0.025130333,0.016042781,0.005646158,-0.034235409,,0.003939828,,0.023166023,,,-0.020865533,,0.023791678,0.014062311
8/5/2003,-0.035119479,0.002818887,-0.032369164,-0.017925041,-0.020931803,-0.020123384,-0.007295008,-0.005896688,-0.019034977,-0.01973851,-0.019425676,-0.013861935,,,,-0.018676471,-0.017818319,,,,,-0.011501233,-0.019425676,-0.006816391,,-0.012525135,,-0.037815914,-0.014824011,-0.002055294,-0.000677644,,-0.007600872,-0.01634053,-0.029473684,-0.017662651,-0.020931803,,-0.028184088,,-0.014339623,,,-0.00789266,,-0.017925041,-0.019844591
8/6/2003,0.003752345,-0.022487702,-0.01779358,0.004737399,-0.001724138,0.004467606,0.004285077,-0.001698707,0.006466993,-0.012261623,-0.008182601,0.032611751,,,-0.200689183,0.002596125,0.003024345,,,,,0.001842992,-0.008182601,-0.001870451,,-0.012694135,,-0.005774713,-0.006263343,-0.009257181,0.000230695,,-0.000807666,-0.035371324,-0.015726681,-0.014717786,-0.001724138,,-0.001835536,,-0.014548239,-0.200689183,,-0.010342084,,0.004737399,0.001341627
8/7/2003,0.009719626,-0.004313444,0.011594217,0.004020966,-0.000690846,0.011108187,-0.014640959,0.005090959,0.023136255,-0.007092124,0.022145028,0.014157365,,,0.038957141,0.0,0.015824705,,,,,0.007934443,0.022145028,0.0,,0.005140887,,0.0,-0.005999981,-0.000780438,0.003620378,,-0.004437504,0.013889297,-0.009917355,-0.004157642,-0.000690846,,-0.011033468,,0.013209013,0.038957141,,-0.003215434,,0.004020966,0.012302071
8/8/2003,-0.009626064,0.01299639,0.001432709,0.006054972,0.002419634,0.007910911,0.006191586,-0.003372194,-0.005650823,0.005359724,0.008496177,-0.001342282,,,-0.041664183,-0.000863134,-0.002966783,,,,,0.005456925,0.008496177,-0.002501039,,0.006819458,,0.018601118,-0.000314187,-0.003376141,0.010390189,,0.012156728,0.007945508,0.007234279,0.008325,0.002419634,,0.006693938,,0.007668712,-0.041664183,,0.0,,0.006054972,0.007099025
8/11/2003,0.023551402,-0.009978617,0.018598004,-0.004004455,0.005172414,0.009595433,0.019693754,-0.000849354,-0.00126579,0.009770278,0.044650379,0.008870968,,,-0.047824548,0.011226225,0.006696231,,,,,-0.003612094,0.044650379,0.00250731,,0.002545045,,0.005702187,0.008885714,0.008342543,-0.000896002,,0.009211309,-0.016581715,0.022099448,0.004958719,0.005172414,,-0.007757665,,0.050989346,-0.047824548,,-0.008064516,,-0.004004455,0.005495818
8/12/2003,0.00109569,0.023038157,0.010533699,0.018056811,0.010291595,-0.004318531,-0.018103926,0.00169324,-0.001897807,-0.001766784,-0.003629032,-0.003463896,,,0.022827081,-0.015373043,0.010347561,,,,,0.004839719,-0.003629032,0.024995807,,-0.018579202,,0.013624402,0.039647702,0.019387258,0.002462765,,-0.010711524,0.010504962,0.01027027,0.034539758,0.010291595,,0.001489203,,-0.016654598,0.022827081,,0.007317073,,0.018056811,0.001307034
8/13/2003,0.006202116,0.009148487,0.027797057,0.002640619,0.005093379,0.029067489,0.060843182,-0.003387655,-0.004434444,-0.004403956,0.023876973,0.007754011,,,0.026788039,0.005205765,0.000731024,,,,,0.024100357,0.023876973,0.0,,0.011181302,,0.024640366,0.008480655,0.004058085,0.00535385,,0.012029952,-0.00793246,0.008025682,0.000810817,0.005093379,,0.007434944,,-0.003681885,0.026788039,,-0.00968523,,0.002640619,0.015782604
8/14/2003,0.004350979,0.016039052,-0.002028353,0.003286254,0.001013514,0.022343248,0.018541379,-0.005946818,-0.011456007,0.046022567,0.0,0.008490316,,,-0.03913135,0.009490267,0.05774928,,,,,0.029416498,0.0,0.01158845,,0.007663929,,0.03278934,-0.005708266,0.008842714,-0.002443632,,0.009116391,0.018197662,0.014861996,0.015869612,0.001013514,,0.006273063,,0.044345898,-0.03913135,,0.000814996,,0.003286254,0.010981308
8/18/2003,-0.001444043,-0.006863418,0.033197781,-0.01372918,0.046236922,-0.014433365,-0.006821945,0.010258517,0.007082953,0.032150998,0.015019763,-0.013417522,,,0.022625538,0.005128034,0.002763801,,,,,0.019421186,0.015019763,0.006631505,,0.007595526,,0.02327319,0.011771844,0.009011478,-0.01445755,,0.022783103,0.025721826,0.037656904,-0.001548097,0.046236922,,-0.00770077,,0.009200283,0.022625538,,0.001628664,,-0.01372918,0.003004391
8/19/2003,-0.00867679,-0.00691085,0.009836057,0.000659506,0.002903226,-0.016316263,-0.020618494,0.005073728,-0.006395874,-0.012300957,-0.013629283,-0.026666667,,,0.0,-0.005101871,0.001378775,,,,,-0.000562334,-0.013629283,-0.003590815,,-0.003352572,,-0.023779165,-0.018794805,-0.025558875,0.005869247,,-0.007294381,-0.024549644,0.007056452,0.010947448,0.002903226,,-0.003695492,,-0.025946704,0.0,,0.0,,0.000659506,-0.008870968
8/20/2003,0.006564551,0.009742519,0.022727254,-0.006614255,-0.005467996,-0.006382861,0.020466574,0.020206177,0.003861558,0.025732049,0.02921437,0.038356164,,,0.004425964,0.007691008,0.001375512,,,,,0.003938552,0.02921437,0.0,,-0.002517852,,0.007412452,0.034661097,0.059334232,-0.005835,,0.03288142,-0.007848737,0.033533534,0.041061511,-0.005467996,,0.003338279,,-0.006479482,0.004425964,,-0.002439024,,-0.006614255,0.007555504
8/21/2003,0.005434783,0.009648518,0.026666686,0.053313745,0.029754204,-0.011128967,0.020056094,-0.001653859,0.007051182,0.003231419,0.016877637,-0.004485488,,,-0.004406461,0.014420261,0.004811767,,,,,-0.002802215,0.016877637,-0.002404841,,0.009268889,,0.022084815,0.002353812,0.004808829,-0.001357655,,0.00935953,0.036552856,0.042130751,0.037946429,0.029754204,,0.009242144,,0.03115942,-0.004406461,,0.002444988,,0.053313745,0.008421781
8/22/2003,-0.01009009,-0.021843003,-0.036487272,-0.000629879,0.008165829,-0.008655751,-0.002808822,-0.014047422,-0.008911696,-0.011292597,-0.01659751,0.004505698,,,-0.017698986,-0.025919209,-0.012996418,,,,,-0.003917094,-0.01659751,-0.012053189,,0.00334137,,-0.014408691,-0.020518909,-0.017704864,-0.000899362,,-0.022630749,-0.017108175,-0.033457249,-0.008602151,0.008165829,,-0.013919414,,-0.014757554,-0.017698986,,0.012195122,,-0.000629879,-0.010868322
8/25/2003,-0.012013105,0.011165387,-0.007060348,-0.024693303,-0.020249221,-0.010046287,-0.019717138,-0.009220619,0.0,-0.038332161,-0.019562716,0.0,,,-0.00901142,0.024032823,-0.002078942,,,,,0.000564228,-0.019562716,-0.012193127,,-0.006660485,,-0.003135072,0.011673117,0.00097509,0.002260896,,-0.017847166,-0.023025011,-0.003846154,0.027483731,-0.020249221,,-0.008172363,,-0.007845934,-0.00901142,,0.068273092,,-0.024693303,-0.0111034
8/26/2003,0.009579956,-0.02484472,0.01809949,0.005192947,0.014626391,0.009262703,0.0,0.003384783,0.015413134,-0.002545753,0.015258216,-0.023746702,,,0.004546682,0.013412497,-0.014582912,,,,,-0.001691729,0.015258216,0.002470167,,-0.001676286,,0.014665313,0.002955613,-0.009977349,0.006544594,,0.01198264,0.008770372,0.031853282,-0.000717799,0.014626391,,-0.015355805,,0.006470165,0.004546682,,-0.226315789,,0.005192947,0.007251462
8/27/2003,0.0,0.027600849,0.008888963,0.003237435,0.014728925,0.005246903,0.007468387,-0.00674673,0.003795615,0.012751206,0.006165703,0.026486486,,,0.009052207,-0.002482316,0.009160647,,,,,-0.003372075,0.006165703,-0.00246408,,0.010074604,,0.011353873,0.00619469,0.008358528,-0.002019783,,0.012225906,0.016842166,0.036950421,0.004943697,0.014728925,,0.007607455,,-0.005714286,0.009052207,,-0.028182702,,0.003237435,0.013701811
8/28/2003,0.009854015,-0.008264463,0.042794132,-0.014166705,0.016059296,-0.017391115,0.012551596,0.003396279,-0.015121779,-0.013434006,0.021830716,-0.025803054,,,0.004480565,-0.00248647,0.002094912,,,,,-0.005650591,0.021830716,0.012962976,,-0.004150906,,0.01020485,0.013192612,0.013161493,0.006071612,,0.006792402,0.017902253,0.02165088,0.002102298,0.016059296,,-0.014345036,,0.034482759,0.004480565,,-0.014,,-0.014166705,-0.003207331
8/29/2003,0.022768341,0.064583333,0.026554069,0.041137551,0.009118541,-0.038937621,0.036053007,0.038914663,0.023673591,0.055322573,0.011994003,0.015405405,,,0.232146629,0.006650495,0.016725643,,,,,0.0,0.011994003,0.024378453,,0.002498925,,0.042418888,0.026623264,-0.007218436,-0.008267082,,0.004121489,0.023619943,-0.011037528,0.004888078,0.009118541,,0.028341632,,0.024305556,0.232146629,,-0.027383367,,0.041137551,0.015513675
9/1/2003,-0.007067138,-0.005218526,-0.006466797,0.041407452,-0.015662651,0.006904265,0.0,0.022805993,0.006248723,-0.004031028,0.0,0.009848283,,,0.02536112,0.004128343,0.002056142,,,,,0.003972709,0.0,0.005350971,,-0.004157818,,0.002910272,0.005352296,-0.013084972,0.002702252,,0.024637607,0.058207786,0.002232143,0.009039666,-0.015662651,,0.005214153,,-0.003389831,0.02536112,,0.070907195,,0.041407452,0.001810569
9/2/2003,0.060142349,0.04,0.057396439,0.024708804,0.043451652,0.017830752,0.032085439,0.0,0.0068322,0.010525006,0.071481481,-0.008170796,,,0.045937055,0.003288695,0.036935975,,,,,0.006795699,0.071481481,0.000593689,,0.031769394,,0.088887531,0.012052145,0.011540777,-0.00606195,,0.01894229,0.116548907,0.008908686,-0.009641446,0.043451652,,-0.003334568,,0.053061224,0.045937055,,0.006815969,,0.024708804,0.017847057
9/3/2003,-0.023162135,0.008827238,-0.013430301,0.001755192,0.028152493,-0.003142938,0.007374639,-0.004781275,-0.006785838,-0.018425762,-0.022468026,0.003188945,,,0.016892696,-0.006557829,-0.002639316,,,,,0.0050581,-0.022468026,-0.008872453,,0.020262205,,-0.029277005,-0.01190862,-0.018446909,0.016944545,,-0.018945779,0.042752556,0.000883002,0.01044561,0.028152493,,-0.00929368,,-0.029715762,0.016892696,,-0.022243714,,0.001755192,-0.003551215
9/4/2003,0.0,0.01625,-0.024390277,-0.008218264,-0.011979464,-0.000452345,-0.031903039,0.004804245,0.003104959,0.012241118,-0.009547383,0.005298013,,,0.029897344,0.006601119,0.00463037,,,,,0.0,-0.009547383,0.000598648,,0.005554657,,0.01645266,-0.005046257,-0.002473382,-0.001329687,,-0.035718365,-0.001043089,0.036612263,-0.011040586,-0.011979464,,0.002251407,,-0.036617843,0.029897344,,0.002967359,,-0.008218264,-0.005457178
9/5/2003,0.015463918,-0.005535055,-0.01046507,-0.004143182,-0.017321016,-0.004054849,0.02593384,-0.008758101,-0.009286045,0.004031028,0.002142092,-0.024505929,,,0.003226677,0.008197787,-0.016458579,,,,,-0.004471572,0.002142092,-0.016696465,,0.011066865,,0.028771524,-0.014649197,-0.008180338,-0.009793761,,-0.017385214,-0.021456614,0.042978723,-0.009052328,-0.017321016,,0.025084238,,0.02902557,0.003226677,,0.023668639,,-0.004143182,0.004479283
