,date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity,WLN FP Equity.1,TEP FP Equity,ALO FP Equity.1,STLAP FP Equity,ERF FP Equity,EDEN FP Equity.1,VIV FP Equity.1,MSCI FRANCE,,,
5707,6/14/2021,8.37,112.4,0.9956,8.4864,38.89,10.45,25.2131,96.01,177.35,,56.48,148.5,12.308,11.459,45.46,10.29,23.1445,,20.07,12.275,50.18,4.002,56.48,123.1,88,19.9565,,,28.22,,24.96,4.5315,59.6215,54.42,31.565,1196,38.89,78.97,86.1,78.97,321,45.46,16.942,87.13,50.18,8.4864,190,,,
5708,6/15/2021,8.32,113.18,0.973,8.4602,38.91,10.112,25.1167,95.73,178.95,,54.68,147.96,12.332,11.3012,45.86,10.4,22.9478,,20.05,12.19,49.81,4,54.68,123.14,89.38,19.8054,,,27.91,,24.62,4.4245,59.4601,53.6,31.55,1203,38.91,79.04,86.14,79.04,321.7,45.86,16.878,86.92,49.81,8.4602,190.52,,,
5709,6/16/2021,8.165,114.08,0.9436,8.5097,39.23,10.046,24.972,95.81,181.05,,54.7,148,12.244,11.3777,44.92,10.14,23.1344,,20,12.245,49.8,4,54.7,125.34,89.14,19.7344,,,27.62,,24.38,4.372,59.4161,54.02,31.5,1204,39.23,80.65,86.08,80.65,320.9,44.92,16.902,89.14,49.8,8.5097,190.91,,,
5710,6/17/2021,8.095,114.6,0.9461,8.4835,39.31,10.018,24.7406,96.24,180.6,,54.92,149.26,12.128,11.3442,43.59,9.41,23.0134,,19.98,12.17,50.28,4,54.92,126.24,88.26,19.4945,,,27.25,,24.16,4.3885,59.4307,53,31.86,1209,39.31,81.24,86.92,81.24,322.3,43.59,16.956,90.66,50.28,8.4835,191.21,,,
5711,6/18/2021,8.165,112.72,0.9424,8.405,39.45,9.89,24.2007,94.13,179.1,,53.88,149.48,11.9,11.1196,43.38,9.505,22.7915,,19.98,11.76,49.73,4.003,53.88,124.78,87.28,19.0058,,,26.45,,23.54,4.3455,58.0804,52.82,30.44,1213,39.45,80.16,85.8,80.16,325.4,43.38,16.472,92.38,49.73,8.405,188.57,,,
5712,6/21/2021,8.455,112.92,0.9363,8.3847,39.65,9.904,24.22,94.02,179.6,,54.7,150.4,11.8,11.1196,43,9.09,22.6856,,20,12.015,49.6,4.003,54.7,125.94,87.94,19.1835,,,26.86,,22.74,4.328,57.4492,51.56,30.155,1225.5,39.65,80.36,85.32,80.36,328.4,43,17.008,92.8,49.6,8.3847,189.27,,,
5713,6/22/2021,8.44,112.64,0.9589,8.4079,40.1,9.916,24.3839,94.29,179.95,,54.28,150.02,11.73,11.0239,42.63,8.925,22.504,,19.99,12.09,49.49,4.001,54.28,126.54,88.74,19.3612,,,26.78,,22.69,4.3355,57.6254,52.14,30.535,1223,40.1,79.34,85.68,79.34,331.3,42.63,16.98,93.6,49.49,8.4079,189.57,,,
5714,6/23/2021,8.45,111.3,0.9883,8.1375,40.06,9.657,24.0079,92.75,183.5,,54.12,152.96,11.57,10.9427,42.5,9.1,22.2367,,19.985,11.845,49.63,4.001,54.12,123.9,88.62,19.1657,,,26.96,,22.71,4.288,56.5539,51.68,30.165,1205,40.06,78.96,84.9,78.96,339.9,42.5,16.958,93.95,49.63,8.1375,187.87,,,
5715,6/24/2021,8.52,111.92,0.9889,8.1957,41.06,9.62,24.4417,93.91,187.4,,54.36,155.4,11.684,11.1674,42.93,8.99,21.9644,,20.03,12,50.34,4.001,54.36,126.36,89.68,19.1835,,,27.04,,22.73,4.316,57.2878,52.38,30.75,1228.5,41.06,81,85.86,81,342.8,42.93,17.002,94.97,50.34,8.1957,190.14,,,
5716,6/25/2021,8.555,110.32,0.9852,8.2131,40.92,9.608,24.2682,93.26,187,,55.08,155.52,11.63,11.1626,43.25,8.215,21.7828,,20,11.905,50.5,4.003,55.08,124.48,89.2,19.1657,,,26.87,,22.52,4.58,57.9629,52.68,30.785,1227,40.92,80.65,85.94,80.65,346.6,43.25,17.03,96.15,50.5,8.2131,189.97,,,
5717,6/28/2021,8.44,107.1,1.0073,8.2102,41.32,9.569,24.1428,90.77,188.65,,53.86,154.6,11.592,11.067,43.02,7.375,20.8951,,19.98,11.68,49.27,4,53.86,118.94,89.08,18.8991,,,26.21,,21.83,4.586,57.0089,52.36,30.955,1221.5,41.32,79.88,84.14,79.88,345,43.02,16.836,97.77,49.27,8.2102,188.11,,,
5718,6/29/2021,8.48,106.48,0.9969,8.2451,40.92,9.563,24.4899,90.53,187.55,,54.14,155.58,11.566,11.1674,42.79,7.18,20.8044,,20,11.72,48.42,4.001,54.14,117.4,89.7,19.2101,,,26.59,,21.45,4.547,56.0989,52.46,31.155,1231.5,40.92,79.37,85.68,79.37,346.1,42.79,16.786,97.38,48.42,8.2451,188.34,,,
5719,6/30/2021,8.525,108.44,1.0005,8.2364,40.9,9.615,24.5574,89.99,187.2,,53.94,155.64,11.554,11.0144,42.59,7.64,20.527,,20.05,11.56,48.05,4,53.94,116.92,89.26,19.0502,,,25.37,,21.73,4.5055,57.7575,51.3,30.605,1228.5,40.9,78.94,86.04,78.94,342.3,42.59,16.54,96.4,48.05,8.2364,186.74,,,
5720,7/1/2021,8.595,109.9,0.9926,8.2858,40.82,9.664,25.001,91.34,187,,55.52,152.98,11.732,11.22,43,8.27,20.8094,,20.06,11.725,48.27,4.012,55.52,118.8,89.78,19.3168,,,25.79,,22.23,4.5435,59.0931,51.98,30.72,1220,40.82,80.03,86.7,80.03,342.3,43,16.68,95.46,48.27,8.2858,188.04,,,
5721,7/2/2021,8.64,112.22,1.0005,8.3149,41.3,9.605,25.242,91.58,185.35,,55.52,152.44,11.754,11.5785,43.03,8.195,20.8649,,20.09,11.665,48.82,4.001,55.52,119.42,90.46,19.3256,,,25.71,,22.63,4.5695,59.7243,52.62,31.415,1218,41.3,80.95,87.04,80.95,346.7,43.03,16.682,96.24,48.82,8.3149,188.08,,,
5722,7/5/2021,8.6,113.08,1.0042,8.2742,41.24,9.597,25.242,91.86,184.35,,55.38,152.38,11.698,11.3777,43.79,7.955,21.3238,,20.09,11.755,48.92,4.001,55.38,120.18,91.5,19.3612,,,25.76,,22.86,4.619,59.5482,52.26,31.76,1220,41.24,80.7,87.48,80.7,344.8,43.79,16.942,95.57,48.92,8.2742,188.4,,,
5723,7/6/2021,8.425,110.88,0.9852,8.2858,42.04,9.534,25.2613,91.57,184.1,,54.52,151.6,11.594,10.6893,40.1,7.52,20.9405,,19.585,11.485,49.4,4,54.52,117.86,91.2,18.9169,,,24.96,,22.53,4.6195,58.7702,52.18,31.63,1224,42.04,82.14,88.28,82.14,347.1,40.1,16.71,97.77,49.4,8.2858,186.87,,,
5724,7/7/2021,8.42,109.82,0.91,8.2713,42.54,9.433,25.3191,91.8,184.8,,54.5,155.18,11.68,10.9044,37.92,7.43,20.6177,,19.55,11.195,49.56,4,54.5,115.96,92.06,19.1124,,,24.7,,22.03,4.606,58.1244,52.6,31.89,1237.5,42.54,82.98,88.26,82.98,350.9,37.92,16.582,99.5,49.56,8.2713,187.53,,,
5725,7/8/2021,8.345,109.02,0.8843,8.1056,42.575,9.368,24.866,90.5,180.2,,52.48,152.8,11.528,10.804,37.53,7.42,20.6783,,19.585,11.075,48.61,4,52.48,117.2,90.54,19.0413,,,24.19,,21.57,4.5765,55.6292,51.44,31.025,1204.5,42.575,80.33,88,80.33,346.5,37.53,16.05,101,48.61,8.1056,184.02,,,
5726,7/9/2021,8.41,112.76,0.9155,8.2131,42.625,9.485,25.0202,91.74,180.85,,53.16,154.34,11.606,10.8758,37.83,7.635,20.5068,,19.545,11.315,48.61,4.001,53.16,119.92,91.7,19.5478,,,24.98,,22.16,4.655,55.864,52.74,32.115,1235.5,42.625,80.83,89.82,80.83,348,37.83,16.478,101.58,48.61,8.2131,187.57,,,
5727,7/12/2021,8.515,112.2,0.9087,8.1811,43.16,9.592,25.3577,92.31,182.4,,53.14,156.32,11.64,10.8997,37.55,7.35,20.1134,,19.54,11.28,48.8,,53.14,116.68,92.22,19.53,,,24.3,,22.26,4.6125,54.6017,43.28,32.385,1252,43.16,82.03,89,82.03,353,37.55,16.47,104.12,48.8,8.1811,188.42,,,
5728,7/13/2021,8.485,111.24,0.9314,8.2102,43.575,9.62,25.242,91.41,183.6,,53.94,157.38,11.618,10.6463,35.95,7.15,19.6998,,19.6,11.3,48.58,,53.94,114.74,93.2,19.5211,,,24.3,,21.73,5.008,54.3228,42.86,32.455,1266.5,43.575,82.32,88.68,82.32,355.1,35.95,16.242,101.84,48.58,8.2102,188.38,,,
5729,7/14/2021,8.515,110.98,0.932,8.1928,43.79,9.594,25.1745,90.03,183.75,,54.3,157.48,11.612,10.4168,36.08,7.395,19.2056,,19.56,11.29,48.69,,54.3,115.26,92.52,19.45,,,24.27,,21.57,5.033,53.6917,42.35,33.215,1269.5,43.79,82.7,88.2,82.7,353.4,36.08,16.25,102.16,48.69,8.1928,188.29,,,
5730,7/15/2021,8.255,110.4,0.9204,8.1899,43.445,9.531,24.7696,88.58,183.15,,53.2,154.04,11.456,10.3929,36,7.5,19.1551,,19.535,11.22,48.08,,53.2,112.96,92.26,19.3789,,,23.86,,20.85,4.8625,52.9138,41.03,32.54,1269,43.445,81.21,87.32,81.21,353.1,36,16.014,101.66,48.08,8.1899,186.44,,,
5731,7/16/2021,8.155,110.64,0.9057,8.1404,43.6,9.593,25.1456,89.19,184.2,,52.8,152.24,11.622,10.4359,35.62,7.42,19.6948,,19.6,10.89,48.7,,52.8,113.54,91.78,19.2812,,,23.72,,21.3,4.915,53.1046,41.83,32.17,1250,43.6,81.24,87.58,81.24,353.3,35.62,15.698,102.02,48.7,8.1404,185.74,,,
5732,7/19/2021,7.97,103.58,0.8488,8.0154,43.635,9.364,24.5864,85.68,180.25,,50.62,148.58,11.228,10.0344,35.15,7.185,19.1249,,19.62,10.395,47.39,,50.62,107.84,90,18.9969,,,23.18,,20.12,4.7915,51.49,40.41,31.36,1232,43.635,79.7,84.6,79.7,348.4,35.15,15.116,104.78,47.39,8.0154,181.18,,,
5733,7/20/2021,8.035,106,0.8885,8.0067,43.175,9.368,24.4803,86.06,181.15,,51.5,149.64,11.092,9.8862,36.04,7.42,19.1904,,19.6,10.84,47.68,,51.5,110.88,91.24,19.3079,,,23.14,,20.46,4.9075,51.3285,40.01,31.11,1240,43.175,80.23,85.8,80.23,348.4,36.04,15.18,101.6,47.68,8.0067,182.47,,,
5734,7/21/2021,8.18,110.64,0.902,8.1433,43.245,9.485,24.972,87.87,182.95,,54.04,151.92,11.182,10.087,36.68,7.89,19.7503,,19.63,10.98,48.69,,54.04,115.92,92.38,19.6011,,,23.78,,21.39,4.992,54.0146,40.41,32.33,1257.5,43.245,82.5,88.32,82.5,348.6,36.68,15.68,100.18,48.69,8.1433,185.71,,,
5735,7/22/2021,8.195,109.52,0.921,8.2858,44.35,9.462,25.1841,88.41,183.7,,54.18,153.28,11.316,10.2591,36.32,7.8,19.831,,19.64,11.18,49.98,,54.18,114.5,93.4,19.5567,,,22.8,,21.29,4.912,53.8531,40.24,32.28,1262,44.35,84.45,88.84,84.45,357.6,36.32,15.57,102.34,49.98,8.2858,186.32,,,
5736,7/23/2021,8.23,111.5,0.9253,8.2742,44.455,9.524,25.2902,90.15,186.35,,54.8,155.12,11.464,10.3738,36.98,7.78,19.7755,,19.66,11.335,50.78,,54.8,116.4,93.72,19.6899,,,24.16,,21.33,4.968,54.6751,40.89,33.22,1288,44.455,84.37,89.48,84.37,360.6,36.98,15.724,102.9,50.78,8.2742,188.76,,,
5737,7/26/2021,8.285,112,0.932,8.2364,44.375,9.623,25.5602,90.01,184.75,,55.48,153.9,11.486,10.3642,36.59,8.35,20.2344,,19.69,11.375,51.06,,55.48,116.22,93.24,19.992,,,24.23,,21.88,4.9675,54.7632,40.89,33.35,1280.5,44.375,84.84,90.38,84.84,356.7,36.59,15.9,100.7,51.06,8.2364,188.9,,,
5738,7/27/2021,8.21,112.32,0.9283,8.1695,44.96,9.66,25.7144,89.01,184.95,,53.66,152.94,11.398,10.3929,36.54,8.495,20.2193,,19.675,11.6,49.2,,53.66,115.26,92.7,20.2053,,,23.93,,21.25,4.886,54.6898,41.24,32.565,1270,44.96,77.28,90.14,77.28,355.6,36.54,15.684,100.54,49.2,8.1695,187.61,,,
5739,7/28/2021,8.01,115.3,0.9308,8.1579,46.285,9.627,26.1772,90.21,185.6,,53.62,153.38,11.558,10.3595,36.6,8.36,20.4967,,19.66,11.805,49,,53.62,116.82,92.58,20.2497,,,24.16,,21.5,4.9445,53.1926,39.93,33.175,1295.5,46.285,78.96,91.6,78.96,353.8,36.6,15.824,100.06,49,8.1579,189.71,,,
5740,7/29/2021,8.25,116,0.9375,8.2858,45.965,9.313,26.9293,90.51,187.5,,53.74,153.96,11.6,10.0009,35.54,8.22,20.7136,,19.645,11.825,49.24,,53.74,113,92.98,20.1075,,,24.62,,20.85,5.164,53.5009,41.2,35.04,1287,45.965,79.99,90.76,79.99,358.4,35.54,16.336,99.25,49.24,8.2858,190.27,,,
5741,7/30/2021,8.055,115.7,0.9081,8.2858,46.52,9.395,26.6883,89.21,186.1,,53.22,159.16,11.252,9.8145,34.96,8.18,19.7654,,19.67,11.425,48.98,,53.22,110.3,94.92,19.992,,,24.38,,20.45,5.164,52.767,40.32,34.54,1289,46.52,78.91,88.5,78.91,355.6,34.96,16.19,100.84,48.98,8.2858,189.82,,,
5742,8/2/2021,8.165,116.78,0.891,8.2974,46.94,9.445,26.8811,89.77,186.15,,53.36,164,11.346,10.0296,35.16,7.955,20.5623,,19.68,11.35,49.91,,53.36,111.48,94.82,20.0365,,,24.5,,20.71,5.198,52.7817,40.57,34.98,1310,46.94,80.15,89,80.15,357.3,35.16,16.374,101.32,49.91,8.2974,191.52,,,
5743,8/3/2021,8.045,114.78,0.8757,8.3614,47.16,9.508,26.7365,89.55,185.45,,53.44,166.16,11.482,10.1874,34.67,7.92,20.0932,,19.72,11.165,49,,53.44,109.5,95.28,20.0453,,,24.19,,20.47,5.289,51.901,39.42,35.105,1326.5,47.16,78.58,87.64,78.58,357,34.67,17.046,102.3,49,8.3614,192.49,,,
5744,8/4/2021,8,114.44,0.8996,8.3905,47.52,9.477,26.3894,89.44,186.55,,54.06,166.2,11.518,10.2017,34.67,7.74,20.3404,,19.62,11.27,49.04,,54.06,109.42,95.78,20.1431,,,24.39,,20.55,5.338,53.266,39.24,35.515,1332.5,47.52,78.55,87.8,78.55,361.4,34.67,17.422,102,49.04,8.3905,193.1,,,
5745,8/5/2021,7.99,116.64,0.8891,8.4312,47.985,9.47,26.5147,90.36,187.1,,54.62,166.2,11.622,10.2782,35.02,7.805,20.9254,,19.62,11.345,49.54,,54.62,111.5,95.92,20.2053,,,25,,20.99,5.268,54.1467,39.09,35.8,1335.5,47.985,78.36,88.98,78.36,362,35.02,17.426,112.48,49.54,8.4312,194.32,,,
5746,8/6/2021,8.08,116.9,0.9008,8.5678,48.07,9.524,26.4761,90.46,187.15,,54.44,165.9,11.65,10.3595,35.37,7.635,20.6026,,19.61,11.64,49.34,,54.44,112.6,95.64,20.4452,,,25.46,,21.32,5.25,53.4275,43.34,35.94,1340.5,48.07,79.1,88.38,79.1,359.1,35.37,17.832,112.74,49.34,8.5678,195.16,,,
5747,8/9/2021,8.135,114.76,0.9406,8.6114,47.96,9.536,26.4665,89.55,186.9,,54.1,166.1,11.654,10.3738,35.13,7.4,20.4715,,19.645,11.38,49.06,,54.1,110.1,95.04,20.4807,,,25.21,,20.94,5.239,53.4275,44.63,36.5,1334.5,47.96,79.12,87.7,79.12,359.1,35.13,17.952,114.94,49.06,8.6114,195,,,
5748,8/10/2021,8.145,115.16,0.9577,8.5969,48.17,9.525,26.5726,89.52,186.85,,54.7,163.16,11.682,10.5172,35.94,7.48,20.3605,,19.64,11.355,48.91,,54.7,109.58,95.82,20.614,,,25.59,,20.9,5.191,53.3541,44.7,36.425,1330,48.17,77.86,87.92,77.86,358.5,35.94,17.95,113.58,48.91,8.5969,195.19,,,
5749,8/11/2021,8.13,115.72,0.9932,8.7364,48.08,9.549,26.7172,90.91,184.75,,54.68,163.22,11.8,10.5363,35.32,7.5,20.5774,,19.6,11.2,49.07,,54.68,109.6,96.84,20.8539,,,25.4,,20.99,5.155,53.3541,44.49,36.24,1334,48.08,76.94,88.06,76.94,359.1,35.32,18.018,113.5,49.07,8.7364,196.18,,,
5750,8/12/2021,8.215,115.3,0.9907,8.7713,48.23,9.572,26.8714,91.36,184.85,,54.72,163.9,11.794,10.4598,35.89,7.48,20.4311,,19.66,11.165,48.92,,54.72,109.7,97.24,20.9339,,,25.69,,20.94,5.141,52.8844,43.98,36.59,1339.5,48.23,76.45,87.6,76.45,360.7,35.89,18.464,113.84,48.92,8.7713,196.76,,,
5751,8/13/2021,8.275,115.44,0.9767,8.8527,47.89,9.626,27.2378,91.46,185.7,,54.98,164.92,11.922,10.5268,35.5,7.485,20.3202,,19.63,10.94,48.65,,54.98,109.74,97.54,20.9694,,,25.85,,21.15,5.192,53.0312,43.47,36.49,1347.5,47.89,76.06,87.28,76.06,362.1,35.5,18.584,113.76,48.65,8.8527,197.05,,,
5752,8/16/2021,8.31,114.62,0.9442,8.8818,47.655,9.604,27.1896,91.17,185.6,,55,163.16,11.952,10.5746,35.93,7.255,19.9217,,19.65,10.88,48.41,,55,107.68,97.64,20.6318,,,25.56,,20.9,5.155,52.3266,43.36,36.535,1325,47.655,75.46,87.26,75.46,362.6,35.93,18.33,115.48,48.41,8.8818,195.62,,,
5753,8/17/2021,8.3,113.54,0.9369,8.9458,47.84,9.617,27.1414,90.45,184.35,,54.76,163.92,11.95,10.5459,36.35,7.27,19.8007,,19.66,10.82,48.3,,54.76,106.62,97.34,20.4985,,,24.75,,20.38,5.16,51.7542,43.36,36.1,1330,47.84,74.99,86.44,74.99,364.4,36.35,17.83,117.16,48.3,8.9458,195.2,,,
5754,8/18/2021,8.36,113.62,0.9724,9.0068,47.75,9.696,27.5753,91.73,184.7,,54.48,162.34,12.148,10.761,36.65,7.38,19.8814,,19.66,11.1,48.75,,54.48,106.58,97.42,20.5962,,,24.86,,20.53,5.149,52.1065,43.11,36.47,1280,47.75,74.61,86.36,74.61,366.3,36.65,17.962,117.28,48.75,9.0068,194.02,,,
5755,8/19/2021,8.19,110.04,0.9271,8.9894,47.8,9.689,27.691,90.61,177.7,,52.8,160.04,12.164,10.7754,36.78,7.055,19.5637,,19.655,10.725,48.27,,52.8,104.32,96.68,19.9832,,,24.17,,20.32,5.059,51.0643,42.53,35.85,1220,47.8,75,84.32,75,365.6,36.78,17.352,118.3,48.27,8.9894,189.59,,,
5756,8/20/2021,8.28,110.48,0.9179,9.1406,48.03,9.82,27.7778,90.27,175.75,,53.12,160.58,12.338,10.8279,35.7,6.84,19.3165,,19.65,10.635,48.02,,53.12,104.62,96.84,19.7966,,,23.95,,20.32,5.09,50.9176,42.17,36.39,1233,48.03,74,83.9,74,366.6,35.7,17.148,119.52,48.02,9.1406,190.22,,,
5757,8/23/2021,8.38,111.72,0.9161,9.1028,48.48,9.794,27.826,90.74,178.25,,53.7,162.76,12.316,10.8949,36.19,7.235,19.8007,,19.64,10.66,48.08,,53.7,104.1,96.9,19.841,,,24,,20.15,5.148,50.8001,42.29,36.475,1270,48.48,75.19,84.18,75.19,369.6,36.19,17.198,118.98,48.08,9.1028,191.76,,,
5758,8/24/2021,8.34,113.46,0.91,9.0853,48.43,9.763,28.0285,90.78,177.3,,54.2,161.52,12.374,11.0048,36.7,7.41,20.9052,,19.65,10.795,48.65,,54.2,105.34,96.96,20.0187,,,24.11,,20.29,5.138,51.3873,42.38,36.62,1250,48.43,75.25,84.44,75.25,369,36.7,17.252,118.34,48.65,9.0853,191.34,,,
5759,8/25/2021,8.415,115.92,0.9155,9.1289,48.5,9.761,27.9995,91.27,177.35,,55.4,161.86,12.212,11,37.03,7.55,20.8296,,19.65,10.76,48.2,,55.4,107.04,96.34,20.0898,,,24.11,,20.67,5.173,51.446,42.19,36.77,1251.5,48.5,74.55,84.84,74.55,368.6,37.03,17.28,118.44,48.2,9.1289,191.65,,,
5760,8/26/2021,8.545,115,0.9075,9.3702,48.45,9.694,27.6042,90.96,176.9,,55.46,161.08,12.048,10.9714,36.75,7.71,20.4664,,19.635,10.89,47.68,,55.46,107.02,96.78,19.9476,,,24,,20.76,5.169,51.0497,42.28,36.55,1238,48.45,74.37,85.2,74.37,371,36.75,17.056,118.72,47.68,9.3702,191.39,,,
5761,8/27/2021,8.61,115.02,0.9051,9.4429,48.74,9.679,27.556,90.89,177.7,,55.76,162.04,12.034,10.9188,36.87,7.75,20.3605,,19.62,10.925,48.04,,55.76,107.12,97.16,20.152,,,24.14,,20.95,5.17,50.9616,42.86,37.265,1241,48.74,74.55,86.08,74.55,373.3,36.87,17.154,118.86,48.04,9.4429,191.89,,,
5762,8/30/2021,8.575,114.86,0.9155,9.5825,48.74,9.678,27.7199,90.46,177.65,,55.76,162.46,12.08,10.957,36.53,7.8,20.0579,,19.635,11.13,47.97,,55.76,106.32,97.36,20.1786,,,23.85,,20.91,5.18,50.4772,42.84,37.9,1246.5,48.74,74.98,85.66,74.98,375.6,36.53,17.014,120.16,47.97,9.5825,192.1,,,
5763,8/31/2021,8.495,115.7,0.9124,9.3964,48.305,9.62,28.0092,90.89,177.95,,55.52,166.26,12.132,10.9714,36.4,7.815,19.8965,,19.65,11.065,48,,55.52,106.26,96.92,19.7166,,,24.08,,20.7,5.081,51.3873,43.96,37.715,1244.5,48.305,75.27,85.94,75.27,374.4,36.4,16.938,120.08,48,9.3964,191.9,,,
5764,9/1/2021,8.51,118,0.9149,9.4574,49.155,9.646,28.7998,93.75,184.55,,56.22,167.5,12.256,10.871,36.22,7.8,20.1134,,19.61,11.15,48.21,,56.22,108.24,97.36,19.6811,,,23.91,,20.96,5.088,51.7395,45.74,37.92,1270,49.155,75.99,86.88,75.99,375.9,36.22,16.834,121.4,48.21,9.4574,194.22,,,
5765,9/2/2021,8.465,116.78,0.9118,9.5214,49.02,9.589,28.7419,92.98,186.05,,56.84,168.9,12.09,10.6367,35,7.95,20.184,,19.62,11.03,47.82,,56.84,107,97.6,19.7432,,,23.79,,20.8,5.148,51.6808,45.5,37.935,1271.5,49.02,75.01,86.22,75.01,376.6,35,17.132,123.3,47.82,9.5214,194.27,,,
5766,9/3/2021,8.375,114.48,0.8873,9.5737,48.79,9.549,28.5298,91.14,183.7,,55.78,166.46,11.994,10.479,34.62,7.685,19.8158,,19.61,11.65,46.95,,55.78,104.44,97.38,19.6722,,,23.31,,20.46,5.098,50.9469,45.18,37.9,1255,48.79,72.39,85.82,72.39,377.1,34.62,17.14,122.7,46.95,9.5737,192.13,,,
5767,9/6/2021,8.43,115.88,0.8898,9.7133,49.115,9.535,28.2599,90.98,185.85,,56.66,169.1,12.056,10.4407,34.11,7.4,19.7049,,19.615,11.675,47.07,,56.66,104.22,97.4,19.8232,,,22.9,,20.59,5.124,51.079,44.8,38.195,1277.5,49.115,72.98,86,72.98,380.9,34.11,17.236,124.08,47.07,9.7133,193.6,,,
5768,9/7/2021,8.34,114.1,0.9167,9.5941,49.075,9.514,28.3177,90.8,185.5,,56.7,169.14,11.888,10.3355,33.67,7.25,19.6494,,19.62,12.1,47.08,,56.7,102.86,98.34,19.8232,,,22.82,,20.71,5.107,52.312,44.79,38.22,1294.5,49.075,71.81,84.04,71.81,384.9,33.67,17.1,123.8,47.08,9.5941,193.19,,,
5769,9/8/2021,8.515,113.72,0.9106,9.5069,48.555,9.546,28.3177,91.86,186,,55.98,169.7,12.028,10.3499,33.38,7.04,19.7755,,19.685,12.02,47.05,,55.98,101.64,96.9,19.6544,,,22.2,,20.02,5.057,52.0184,43.75,37.55,1285,48.555,71.31,83.42,71.31,382.7,33.38,16.622,125.8,47.05,9.5069,191.74,,,
5770,9/9/2021,8.51,115.2,0.8934,9.5214,49.11,9.465,27.961,90,187.65,,56.26,170.38,12.004,10.3499,32.64,7.255,19.5838,,19.63,11.795,47.05,,56.26,104.82,96.92,19.5655,,,22.19,,19.825,5.058,52.0037,42.4,37.615,1289.5,49.11,71.3,84.1,71.3,379.9,32.64,16.682,124.12,47.05,9.5214,192.11,,,
5771,9/10/2021,8.47,114.36,0.8849,9.565,48.495,9.355,27.7199,87.93,188.8,,56,170.36,11.758,10.2686,31.76,7.155,19.1451,,19.62,11.695,46.85,,56,104.7,97.24,19.3434,,,22.25,,19.035,5.04,52.2533,44.87,38.24,1302,48.495,71.08,83.12,71.08,377.4,31.76,16.702,125.3,46.85,9.565,191.44,,,
5772,9/13/2021,8.495,115.08,0.8634,9.4778,47.945,9.417,27.8935,88.97,189.65,,56.3,169.44,11.972,10.369,31.74,7.405,19.5687,,19.64,11.725,47.06,,56.3,107.3,97.3,19.4767,,,22.74,,19.475,4.942,52.7523,45.16,38.115,1279,47.945,70.63,84.3,70.63,373.6,31.74,16.866,121.62,47.06,9.4778,191.72,,,
5773,9/14/2021,8.595,112.76,0.8696,9.4574,48.88,9.395,28.0188,88.82,189.6,,56.26,170.18,11.986,10.479,31.69,7.21,19.1904,,19.65,12.175,47.13,,56.26,103.66,97.66,19.45,,,22.65,,19.24,4.9,52.312,46.61,39.5,1269.5,48.88,70.71,83.16,70.71,376.1,31.69,16.96,123.4,47.13,9.4574,191.13,,,
5774,9/15/2021,8.605,112.36,0.8359,9.219,49.205,9.369,27.961,87.12,182.4,,56.44,169.1,11.77,10.3164,30.22,7.42,18.913,,19.64,12.535,46.42,,56.44,102.36,97.36,19.1213,,,22.72,,18.905,4.7865,51.7395,44.72,39.63,1247.5,49.205,68.52,81.88,68.52,370.7,30.22,17.344,123.2,46.42,9.219,189.03,,,
5775,9/16/2021,8.54,114.88,0.8078,9.2714,50.4,9.307,28.202,88.13,183.1,,56.9,171.18,11.764,10.283,31.16,7.16,19.256,,19.67,12.77,46.35,,56.9,104.62,98.8,19.1657,,,21.46,,19.065,4.815,52.0918,45.27,39.99,1260,50.4,69.23,81.58,69.23,373,31.16,17.414,124.6,46.35,9.2714,190.06,,,
5776,9/17/2021,8.505,113.04,0.8537,9.2307,50.01,9.353,27.36,86.16,185.05,,56.1,170.3,11.834,10.1874,32.24,7.08,19.5838,,19.69,12.755,46.62,,56.1,105.28,97.34,18.6859,,,21.58,,19.25,4.73,52.1212,45.52,38.89,1277.5,50.01,68.01,80.74,68.01,368.4,32.24,16.95,125.5,46.62,9.2307,188.81,,,
5777,9/20/2021,8.47,111.94,0.8261,9.1667,49.9,9.275,27.15,86.8,186,,55.68,168.8,11.746,10.0296,31.27,6.465,20.6228,,19.67,12.23,46.67,,55.68,107.66,94.16,18.2949,,,20.89,,19.085,4.635,52.4881,46.08,38.24,1258,49.9,66.72,81.28,66.72,364.8,31.27,16.068,124.54,46.67,9.1667,185.78,,,
