date,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity.1,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity.1,8179618Q LN Equity.1,CPI LN Equity.1,FTSE ALL SHARES
9/15/2009,596229,2189680.0,,,98163.0,,12958016.0,3929881,5297031.0,1130724.0,515385.0,1983269.0,15707561,277042.0,438928,675387.0,6138008.0,1012863.0,2815872.0,667093,1682338,826875,1134178,,747439.0,,15141547,,,2847809.0,3685930,1111529,182132.0,675761.0,656963,,2735032.0,18540561,3065053,3530769.0,,1499412.0,,1118731,,1001676.0,1137227.0,344224.0,5889593,,878336.0,1147539,,11009637.0,1323288,3120971.0,530316,5775744.0,7245831.0,,1606628.0,,,3140731,8198069.0,3166246,,,,
9/16/2009,532633,316190.0,,,164250.0,,6269433.0,5578128,10366936.0,1271494.0,551500.0,1643794.0,39326388,393963.0,445928,4504855.0,5287343.0,1219079.0,1513896.0,1223089,5450308,1744151,837272,,738178.0,,16087466,,,1966085.0,4190285,1372879,212793.0,1603134.0,3489683,,4025170.0,10928979,2453514,1602485.0,,1355289.0,,2158608,,2919643.0,1732680.0,284216.0,6029683,,235284.0,815683,,6103055.0,1964400,2271694.0,625429,3608346.0,13024106.0,,950238.0,,,2650883,8142287.0,1924641,,,,
9/17/2009,326286,1146867.0,,,267176.0,,3073418.0,3820070,7621356.0,2639196.0,1518514.0,1495799.0,26546910,220096.0,390699,2504807.0,4561502.0,1053055.0,1136232.0,609102,11529459,1695915,1262444,,825162.0,,9688583,,,2311605.0,3067898,2249257,167816.0,965536.0,831456,,2570342.0,10672506,2343335,1553260.0,,1225618.0,,1842820,,2440470.0,1702536.0,251622.0,3971096,,364934.0,1232246,,6141090.0,1178392,3536084.0,833330,2857689.0,7536474.0,,865299.0,,,1868112,22031639.0,2542023,,,,
9/18/2009,1084478,2213462.0,,,243075.0,,14318502.0,12621692,8848335.0,1322115.0,1418837.0,2149986.0,18684845,359429.0,799069,3168633.0,10261581.0,5046234.0,2623331.0,2204229,22955167,21759860,7584180,,1914176.0,,29439716,,,4213399.0,10286053,2608361,433872.0,2821773.0,858461,,3278271.0,15333603,7434990,4881094.0,,4018206.0,,2654981,,3601101.0,1431647.0,489533.0,6698988,,1431793.0,7291609,,5415913.0,2055791,4755599.0,656350,3800403.0,13767721.0,,2524616.0,,,4154807,16091096.0,4536996,,,,
9/21/2009,392756,2422728.0,,,190473.0,,4291663.0,5004248,2700120.0,765538.0,614817.0,2225705.0,11441691,310242.0,341583,989692.0,3546103.0,988658.0,1279345.0,1165903,5679929,4613616,1441294,,671272.0,,14212097,,,2478018.0,3082458,1223296,87733.0,931578.0,568276,,1065214.0,8054096,4417348,2445854.0,,1584949.0,,383176,,2119835.0,1622493.0,284225.0,4513329,,406718.0,1501245,,2799834.0,810862,2692948.0,494858,1820664.0,4319775.0,,1823558.0,,,1741583,7012513.0,1391640,,,,
9/22/2009,436982,1372489.0,,,124747.0,,5633562.0,4404621,5642233.0,395252.0,453799.0,1027101.0,10647182,99453.0,384560,1002840.0,2277568.0,1506121.0,1374821.0,1671985,4529385,6137572,997890,,867385.0,,15144653,,,2874498.0,3094863,1824367,122153.0,960300.0,429424,,1123087.0,6057772,2857165,8365616.0,,1221513.0,,1503389,,3004452.0,1231119.0,249264.0,7275431,,443790.0,745002,,5024772.0,747797,1820900.0,415413,1889885.0,8040306.0,,830514.0,,,932306,18041073.0,1339212,,,,
9/23/2009,632422,3033036.0,,,155944.0,,7580009.0,10083277,4968471.0,1147105.0,471700.0,587509.0,10972897,176464.0,258943,774490.0,4544638.0,4160157.0,2125162.0,948922,3654212,2725396,1573464,,598789.0,,10127713,,,1789546.0,3241890,2895775,189348.0,856519.0,493724,,1194469.0,9406822,3145473,841441.0,,22828511.0,,1555108,,3407045.0,1135501.0,316853.0,3920521,,1279603.0,1072670,,4073221.0,1205343,2484196.0,491749,2373545.0,6673234.0,,936732.0,,,4781949,15653443.0,2181607,,,,
9/24/2009,589058,3105301.0,,,118685.0,,4892274.0,10479918,6993411.0,1001152.0,1118195.0,1093579.0,19918246,204162.0,785177,2709459.0,3824956.0,2368137.0,1327832.0,1079980,5288814,1988271,1127508,,1080115.0,,15128834,,,3439076.0,5276661,2391872,304542.0,3629804.0,1434922,,2847434.0,12462955,6435350,1681803.0,,6274223.0,,2207963,,2954845.0,2145566.0,239377.0,5959377,,363299.0,1441484,,5299705.0,2118085,2735690.0,919970,3411031.0,13405756.0,,3014376.0,,,6208202,25544397.0,2280162,,,,
9/25/2009,459784,416890.0,,,138361.0,,3253264.0,6092738,10217156.0,380138.0,660581.0,1407385.0,8068960,148276.0,621183,931933.0,6935538.0,1670669.0,1056574.0,1984669,2141373,2200252,660145,,726607.0,,15703799,,,3168361.0,5315232,1958465,96350.0,998016.0,886444,,4048512.0,9780969,3715956,870966.0,,6453117.0,,1463819,,3291045.0,2028367.0,148639.0,5891377,,508564.0,1391041,,3126743.0,3915578,3027992.0,772919,1473326.0,7318451.0,,495191.0,,,1661330,14751856.0,2576953,,,,
9/28/2009,342265,420553.0,,,177143.0,,4873880.0,4034525,8704605.0,555305.0,613831.0,1293299.0,8744770,244660.0,452406,999978.0,6799122.0,1366520.0,1118632.0,766434,4257279,2958171,865823,,951488.0,,9975913,,,3886530.0,5612408,1877019,488611.0,881099.0,754941,,2737556.0,9160147,3128472,783141.0,,3651890.0,,710679,,2512340.0,2627531.0,261865.0,3359163,,435846.0,1039702,,9903572.0,1328186,1338124.0,425236,1708756.0,9076928.0,,417557.0,,,2435160,8846811.0,1965121,,,,
9/29/2009,392507,872545.0,,,218733.0,,3615134.0,4586860,18134187.0,731434.0,445286.0,1650080.0,19537207,145771.0,453272,602527.0,3305571.0,871587.0,1716612.0,634274,5866936,4365796,555662,,913536.0,,11407356,,,2414642.0,3627955,1261731,135215.0,995957.0,582259,,1265637.0,13687265,6619162,2586630.0,,2509038.0,,689360,,1295137.0,1463302.0,114046.0,4282180,,263111.0,474772,,4689981.0,1503549,1251985.0,599054,1381774.0,6911845.0,,616562.0,,,2272524,7692859.0,1326690,,,,
9/30/2009,641414,2511907.0,,,266733.0,,6140532.0,5897354,11918651.0,707404.0,662413.0,1380144.0,26340182,263585.0,722400,1306202.0,4319893.0,1930589.0,1612813.0,891295,4331968,1838345,1122246,,1816430.0,,17841894,,,3732730.0,5606636,2676554,296577.0,2384137.0,1010260,,2203452.0,19588782,3792704,3723487.0,,4244344.0,,2026050,,2557647.0,1657682.0,190584.0,12300811,,195400.0,1174267,,6143175.0,1255867,1767332.0,446578,3378489.0,8704699.0,,760306.0,,,2780530,14142107.0,3620748,,,,
10/1/2009,725630,1843363.0,,,326924.0,,7641912.0,4976930,7685497.0,912614.0,831006.0,1901291.0,19473257,162494.0,498590,1288116.0,5727627.0,920000.0,1587162.0,660381,2830291,1417295,1069093,,1064874.0,,10382507,,,1797328.0,3901193,2625882,128298.0,944965.0,645921,,3595690.0,13025616,4454020,2194658.0,,3934158.0,,1741782,,2675722.0,4044464.0,974671.0,10435484,,386058.0,668868,,13512805.0,885737,2490137.0,719572,2680082.0,10399935.0,,573157.0,,,1947460,15738034.0,2415138,,,,
10/2/2009,553381,851750.0,,,340541.0,,6239418.0,4463727,5971536.0,896401.0,831693.0,1456683.0,17249258,153416.0,600212,1220763.0,5162730.0,1323669.0,2049893.0,974596,4074460,2781804,1006855,,1179783.0,,13995345,,,3530328.0,3364556,3177891,126518.0,811605.0,1123974,,2771704.0,8935552,2350194,1621230.0,,4573045.0,,1948917,,4106533.0,2239961.0,365248.0,6603950,,303485.0,1492026,,9211216.0,1208469,1512932.0,501896,3370326.0,12225572.0,,558572.0,,,2919430,12387881.0,2537129,,,,
10/5/2009,478437,298727.0,,,253275.0,,4644242.0,6327404,5583566.0,717035.0,385480.0,840316.0,11551441,128078.0,375575,629266.0,4399473.0,1808706.0,1999545.0,973537,4188235,1578338,359966,,500657.0,,11039868,,,4171554.0,2931869,3871107,115996.0,1170829.0,1098384,,1415203.0,7023152,2189573,3333025.0,,4549190.0,,1521526,,2132544.0,1834808.0,224172.0,3755089,,130825.0,703845,,5571579.0,1261049,1121228.0,725043,1768666.0,8314807.0,,809950.0,,,1250965,12995311.0,2308200,,,,
10/6/2009,537101,343333.0,,,211297.0,,8318404.0,5563399,5268553.0,1537704.0,798016.0,2547509.0,11004917,164339.0,574438,1519007.0,14172065.0,2879669.0,1198133.0,595297,4473991,1576083,801235,,1896678.0,,14261547,,,2719349.0,3134684,3022926,79402.0,1297302.0,1276222,,2521830.0,6989395,2596086,2179203.0,,5084008.0,,631470,,3246852.0,3799541.0,425356.0,4939442,,577483.0,1283264,,4037620.0,1793592,1104838.0,516620,2192308.0,13687880.0,,610805.0,,,1943589,11456431.0,4506450,,,,
10/7/2009,449199,830214.0,,,198750.0,,5727294.0,5802377,5453851.0,1238775.0,545481.0,818743.0,19353090,163788.0,454874,1716132.0,20783822.0,1785412.0,1679993.0,1080075,4832548,997080,978715,,1862024.0,,15097915,,,2410762.0,2501463,1535152,208878.0,1523439.0,1642166,,1399105.0,9126220,3030040,2546842.0,,3919186.0,,1669576,,2119485.0,2041638.0,243314.0,7393571,,239527.0,1199160,,5229259.0,1428909,1283419.0,703189,1646732.0,20889431.0,,891051.0,,,1835783,10017131.0,4064299,,,,
10/8/2009,537605,2044596.0,,,209143.0,,6183427.0,5856754,4471313.0,826530.0,879956.0,828688.0,17263343,153735.0,368314,1005150.0,28728848.0,1524165.0,774113.0,1499167,8232781,1457759,647822,,2937876.0,,13503738,,,1732709.0,3959758,1507948,354657.0,2838172.0,1721876,,2167377.0,8563723,5298042,1374055.0,,2516566.0,,1298563,,2806814.0,3421261.0,329732.0,15490639,,419255.0,1077550,,4176142.0,2274035,1109775.0,490820,3164344.0,19853069.0,,1781422.0,,,2329489,9063645.0,3885216,,,,
10/9/2009,676316,738017.0,,,145954.0,,4139450.0,3970752,9282909.0,1007048.0,414203.0,972962.0,19478035,109274.0,299776,1729622.0,7410664.0,1080940.0,1074653.0,860566,9832320,302375,607933,,1108896.0,,16197247,,,1598936.0,3809496,1751652,180553.0,2013707.0,1149299,,1120511.0,5467896,4577590,1036995.0,,1824272.0,,836551,,1505026.0,2262459.0,194049.0,7479591,,199494.0,1271567,,5982110.0,1961911,677413.0,618619,1843994.0,8759541.0,,1313039.0,,,2056142,8018691.0,4688899,,,,
10/12/2009,646483,388319.0,,,186863.0,,3638631.0,4409290,6409772.0,990628.0,446823.0,837786.0,9117528,702028.0,477783,726267.0,3902346.0,1177373.0,1182723.0,535449,6826317,527138,893921,,522028.0,,14419405,,,4495764.0,3103012,1754922,391413.0,1541957.0,606340,,1004008.0,9510006,4660506,1506283.0,,3517549.0,,462523,,1247403.0,1053535.0,289156.0,3753180,,178532.0,1096864,,3625205.0,2984118,1465395.0,389232,1883135.0,10672080.0,,400840.0,,,1200747,7232832.0,3391661,,,,
10/13/2009,549441,825591.0,,,382283.0,,5221548.0,4320079,9841570.0,1457297.0,917949.0,1310114.0,16545621,201634.0,568940,1179850.0,5642944.0,2689576.0,2430177.0,900306,6912036,944659,980276,,1013168.0,,15722442,,,2592468.0,4614362,2209088,303353.0,1825903.0,1205787,,1597430.0,9920818,6356220,7263919.0,,3625758.0,,768777,,1912913.0,1616565.0,346312.0,5806245,,331369.0,2916472,,7483115.0,4957843,1097016.0,1149521,2837421.0,9801944.0,,292064.0,,,2678572,7493573.0,6028426,,,,
10/14/2009,836815,1472515.0,,,268951.0,,5665812.0,6044498,9133288.0,2503132.0,557797.0,2142378.0,19595581,115340.0,2351875,727134.0,4637704.0,1777286.0,3934573.0,10654047,7034113,997424,761050,,1734749.0,,23586637,,,3768034.0,3642829,2371571,249928.0,1449948.0,1752473,,1361403.0,20050119,3092569,1818858.0,,3835244.0,,872869,,4958886.0,3583900.0,494278.0,5155693,,1152843.0,1345599,,9486264.0,2006932,1025685.0,1061840,2916977.0,12611689.0,,640338.0,,,3870195,10925638.0,3372294,,,,
10/15/2009,727569,1870726.0,,,255725.0,,4296877.0,10052239,7818573.0,3069807.0,3483993.0,2344539.0,14503040,163342.0,1392656,1427599.0,5809440.0,834962.0,1479758.0,1450790,17057313,333807,708734,,909629.0,,18994016,,,2851762.0,6615298,1089190,358260.0,779267.0,1028899,,2839439.0,8564169,2958933,2653599.0,,2820368.0,,1260768,,3152695.0,1897307.0,179020.0,5161402,,691395.0,1343377,,7607798.0,2005481,1211094.0,699322,1967139.0,20763972.0,,434388.0,,,4633378,11073642.0,2673983,,,,
10/16/2009,1365173,612464.0,,,136311.0,,4163904.0,8383681,5342042.0,1175835.0,2424371.0,1342451.0,10830048,107904.0,630733,1131285.0,6243411.0,1304436.0,1157921.0,1296391,13149064,738574,566660,,932108.0,,42109083,,,3545343.0,6396911,1563121,247940.0,3163225.0,1028287,,3628479.0,8200641,2783375,5486230.0,,3799117.0,,777093,,2262800.0,1476351.0,557901.0,4738579,,211849.0,1212921,,6012452.0,1664427,1233209.0,322124,1937962.0,8947678.0,,422656.0,,,5752031,11664349.0,3277625,,,,
10/19/2009,602920,221919.0,,,141723.0,,1763327.0,7473440,2888242.0,464103.0,953402.0,1148303.0,8943764,69827.0,540741,1359594.0,12583079.0,929142.0,1093849.0,1385579,9466053,440326,548566,,780756.0,,29335826,,,1922127.0,4629819,1336446,279410.0,1015772.0,917845,,1003406.0,6639109,1712761,5107500.0,,2205153.0,,506338,,1454217.0,1280637.0,312137.0,4740242,,243549.0,421123,,3250754.0,1859873,779489.0,367284,1599187.0,6090210.0,,318807.0,,,2671183,8813289.0,1968835,,,,
10/20/2009,814320,420703.0,,,225935.0,,3829408.0,3598814,4838227.0,1636597.0,1094853.0,2331505.0,8203927,113858.0,887803,939193.0,7201847.0,1378775.0,1676117.0,996874,7345793,919574,1089791,,871557.0,,21320327,,,6002978.0,1875040,2276671,309741.0,8572241.0,1334262,,1491485.0,8270700,2499506,5226762.0,,1323489.0,,639788,,3498729.0,1280950.0,211056.0,9519976,,182537.0,618633,,5230182.0,1257790,1370086.0,512499,3797738.0,14600384.0,,512172.0,,,2456971,8105201.0,5134425,,,,
10/21/2009,779017,530887.0,,,233414.0,,4347905.0,4037235,4628667.0,766143.0,925506.0,1516039.0,8006599,90780.0,823735,1695251.0,3432527.0,3426550.0,1503539.0,1172987,8638991,863133,598357,,951312.0,,73967003,,,3179647.0,4023192,2022414,271217.0,4407417.0,1232106,,4020446.0,14158728,3340033,3967301.0,,1945725.0,,1278473,,2405148.0,2334599.0,317083.0,12633693,,200548.0,866889,,12853804.0,1200651,1755126.0,997221,3667391.0,14732717.0,,726180.0,,,3099136,8373347.0,3980159,,,,
10/22/2009,723445,247444.0,,,181679.0,,3455939.0,2730445,7524022.0,1356524.0,752059.0,1411433.0,12032074,163275.0,616267,997682.0,4128378.0,3328994.0,1632156.0,874580,3818362,398421,809395,,1711381.0,,17298856,,,4121889.0,2555667,1829507,213641.0,2027708.0,796897,,2024315.0,6397558,1883119,1666592.0,,2011140.0,,1775895,,2000643.0,1428092.0,227381.0,5321985,,146855.0,970816,,8203897.0,2029391,1523180.0,503035,3026789.0,9570026.0,,602653.0,,,3747419,13694278.0,3756870,,,,
10/23/2009,511215,391938.0,,,144949.0,,2757169.0,3795455,4110516.0,905506.0,578654.0,688878.0,9035097,744038.0,432855,559347.0,4727884.0,1939623.0,2435689.0,711199,6081468,796634,373524,,720951.0,,18678631,,,3124115.0,2688885,1698016,257177.0,1860186.0,842089,,2911521.0,5541045,1370233,2552453.0,,1700619.0,,847030,,2445960.0,1871890.0,145916.0,3036793,,140683.0,543922,,3095051.0,1947049,1058064.0,284429,1722794.0,8169402.0,,1052591.0,,,3499695,6926336.0,9055681,,,,
10/26/2009,443250,519078.0,,,150110.0,,4357407.0,3769590,5079483.0,773231.0,619998.0,1332074.0,8122921,107650.0,443313,678846.0,4222923.0,1215035.0,1336428.0,638939,4051575,1002659,456914,,1170481.0,,14225162,,,1685120.0,3003701,2259994,133121.0,1176776.0,687688,,1769347.0,8599619,1690951,3305816.0,,1811480.0,,712718,,2205990.0,1674945.0,195348.0,6889291,,117763.0,690666,,4967086.0,1933333,948834.0,484418,1198616.0,6803702.0,,354461.0,,,2203801,16418015.0,2448484,,,,
10/27/2009,628270,909852.0,,,206033.0,,4114552.0,4979388,5491969.0,806660.0,545924.0,1758656.0,5732944,75380.0,430587,928642.0,5492168.0,2976559.0,1581762.0,601694,4773659,961783,478003,,905450.0,,17712139,,,2973562.0,2913107,1802683,237650.0,1517655.0,700030,,2096285.0,12558743,1188580,1641373.0,,2219612.0,,1225019,,2259411.0,4148343.0,251292.0,7239982,,179445.0,883971,,9310262.0,2880840,689953.0,662158,1692458.0,10110381.0,,1416824.0,,,3397372,16872151.0,2081733,,,,
10/28/2009,716125,1107852.0,,,357720.0,,6837910.0,8908641,5705222.0,787129.0,744443.0,1920320.0,13841835,142709.0,687528,1079922.0,9572584.0,1658094.0,3223872.0,953289,8074743,844711,818584,,1259141.0,,20879479,,,2909795.0,3049382,3193478,217967.0,1689982.0,1009195,,2005388.0,22048690,2591229,1757019.0,,4550220.0,,1165511,,2433055.0,2690803.0,388080.0,7754607,,331418.0,837436,,8084999.0,1688479,1491421.0,559831,1760548.0,19562170.0,,1036977.0,,,3255883,19882176.0,3931904,,,,
10/29/2009,614376,227816.0,,,292131.0,,3172077.0,6089318,4606770.0,913216.0,670718.0,958981.0,10105893,106623.0,947454,931689.0,3990182.0,1596680.0,1890791.0,1554921,5331707,657216,1058836,,1074534.0,,20085941,,,2624737.0,3584880,4474961,207744.0,1607185.0,970987,,1221906.0,13085123,2184815,1464404.0,,3180352.0,,1111323,,2042654.0,2501988.0,511308.0,6446654,,390707.0,860278,,6117828.0,1573289,1307278.0,616965,4448841.0,16737424.0,,785726.0,,,2631013,10059888.0,4237905,,,,
10/30/2009,635684,281391.0,,,204158.0,,5076922.0,7640452,5003691.0,2005301.0,903648.0,1703756.0,12383090,203279.0,620698,1647303.0,4522055.0,1412043.0,1885456.0,1015264,4399991,432092,493188,,1037401.0,,16781842,,,2113466.0,3748500,1387424,322199.0,1124372.0,932885,,2142959.0,11165999,1660080,2622585.0,,3307670.0,,888081,,2563606.0,2309501.0,961623.0,14842689,,328501.0,886141,,7775229.0,1811989,1322448.0,299733,4946571.0,14454076.0,,223258.0,,,2080212,9528101.0,4268573,,,,
11/2/2009,428710,279580.0,,,175368.0,,2970593.0,6131463,4883450.0,447065.0,1602200.0,3687026.0,5631622,149066.0,616583,1406816.0,5136538.0,1812429.0,1519685.0,1109465,4290150,685044,585797,,918758.0,,9310690,,,2291943.0,7304814,1455225,160866.0,2019242.0,873276,,1445095.0,6079561,1328883,1482386.0,,2888181.0,,513668,,2247132.0,2110519.0,711667.0,8289962,,118966.0,855648,,5716240.0,2194785,1506687.0,441540,2494958.0,13594613.0,,409238.0,,,1605318,11337814.0,2994114,,,,
11/3/2009,530889,366498.0,,,232132.0,,6615508.0,5262532,5529654.0,460659.0,1271802.0,1313354.0,8543079,88301.0,403642,2046135.0,4370638.0,1551088.0,3094081.0,988772,6042710,457726,666067,,1001732.0,,9913642,,,2613556.0,9103389,2191145,111156.0,2238176.0,2308437,,4883476.0,8825525,1638771,1661381.0,,3239615.0,,505203,,1741035.0,1583302.0,495484.0,16410460,,218541.0,747761,,5955214.0,1193330,1161861.0,970123,3765064.0,13340344.0,,421874.0,,,2848942,7611858.0,5424064,,,,
11/4/2009,472160,335725.0,,,162546.0,,4572882.0,3073813,5645463.0,761754.0,1192414.0,1032202.0,9869703,222572.0,870468,589059.0,5014109.0,1341086.0,1354054.0,1600400,7555557,782647,609984,,1246822.0,,17729839,,,2231228.0,3538378,4552159,182828.0,1423800.0,991686,,4130432.0,11656444,2092158,3102092.0,,2016580.0,,964017,,1456299.0,2208116.0,391654.0,8532004,,614312.0,924801,,8703337.0,1876895,1569313.0,620481,2490981.0,13354695.0,,386975.0,,,3746784,17110981.0,2491707,,,,
11/5/2009,474380,208647.0,,,209656.0,,4424108.0,7059950,6216684.0,741563.0,313647.0,1104193.0,12198787,373808.0,917750,744717.0,2388953.0,7711433.0,1372013.0,1039118,5530984,1165437,376637,,1084857.0,,12648788,,,14547597.0,2550689,2494699,77725.0,1565597.0,427144,,3108221.0,10584705,3129560,1885395.0,,2444502.0,,1069386,,1449235.0,2274863.0,546911.0,12346095,,648338.0,1999008,,4435617.0,2784743,2377486.0,714331,2747262.0,15591305.0,,182356.0,,,3439589,11386633.0,4370636,,,,
11/6/2009,548401,156913.0,,,150521.0,,4408936.0,5510405,5021995.0,784860.0,509716.0,821856.0,9538358,371259.0,563885,889779.0,5310322.0,3243584.0,1920602.0,1560273,5268154,1014704,588859,,660633.0,,14113645,,,9389066.0,3221208,2846299,358176.0,1008757.0,550728,,1755895.0,9765138,3353664,1451435.0,,1639869.0,,1763974,,1878139.0,1307625.0,401711.0,4129025,,522207.0,1545300,,6059803.0,2755021,1006214.0,1197658,1816528.0,9515091.0,,767312.0,,,2642783,21389854.0,2074385,,,,
11/9/2009,443711,103488.0,,,139324.0,,2775941.0,3519281,5013046.0,1206889.0,279480.0,597067.0,10594141,1497424.0,492610,261255.0,3759708.0,1718827.0,834879.0,1225731,2884903,1663220,501337,,755781.0,,12585837,,,3750649.0,2125955,1988371,379359.0,963167.0,385419,,2425667.0,6607593,3024493,856759.0,,1540235.0,,475442,,1534916.0,1844719.0,262700.0,8996867,,123066.0,567957,,3452761.0,1660298,824925.0,1099323,1119205.0,9367415.0,,477906.0,,,1477559,12253766.0,2548495,,,,
11/10/2009,343593,402510.0,,,183355.0,,2968174.0,5697922,13220264.0,1791314.0,433949.0,517064.0,10674462,152596.0,347557,773612.0,3526056.0,1714127.0,5513314.0,531170,3201448,676412,564422,,738898.0,,21142236,,,3742387.0,7208987,1755013,147970.0,863168.0,604318,,1570400.0,13521045,2074703,1644681.0,,2202387.0,,422818,,2255435.0,1271660.0,346318.0,2264478,,222741.0,749733,,4671577.0,1556111,906470.0,1043917,2130489.0,6622534.0,,647578.0,,,5200443,9041234.0,1416855,,,,
11/11/2009,646385,1956509.0,,,132746.0,,4207664.0,6552451,6997774.0,1648780.0,982018.0,1040343.0,5863812,152476.0,271521,910080.0,2272564.0,1232187.0,2199389.0,837286,5427581,691810,627807,,1227628.0,,26237387,,,2363226.0,3662870,1661944,323542.0,1353328.0,540747,,2106444.0,17895742,788382,1070395.0,,2275884.0,,845291,,1881580.0,1342428.0,342932.0,6707250,,1067837.0,873811,,3587733.0,1339591,596303.0,1021473,1964429.0,9287550.0,,554094.0,,,3169236,10489043.0,5073735,,,,
11/12/2009,368552,714436.0,,,101407.0,,4421356.0,5159284,4225960.0,1333150.0,965662.0,720418.0,12044878,196709.0,293887,1041761.0,6455880.0,801412.0,1709820.0,477562,5592352,645985,796492,,663570.0,,25561251,,,2344086.0,21791431,1565587,406495.0,772302.0,784401,,1783861.0,16491559,2322018,1331172.0,,3912543.0,,843020,,2728448.0,1595689.0,302025.0,2436572,,3057978.0,1725999,,5868453.0,1005771,974724.0,2706511,1981546.0,13600405.0,,89793.0,,,2467013,46194244.0,2193634,,,,
11/13/2009,646508,465989.0,,,162608.0,,2902242.0,6960654,3705388.0,433446.0,507782.0,799880.0,14668775,124829.0,428926,972201.0,6337532.0,1404152.0,1690266.0,484942,5230416,1016105,670382,,2807858.0,,20199388,,,1603700.0,27191651,3065814,499694.0,1053689.0,429537,,1696714.0,8391658,1453166,895663.0,,3711144.0,,939555,,1305052.0,2113466.0,325553.0,2003418,,995498.0,398745,,9015579.0,1546045,710703.0,1242887,1071024.0,13881915.0,,182385.0,,,2664989,41983112.0,2816253,,,,
11/16/2009,487900,390064.0,,,358659.0,,2224957.0,4543783,5140650.0,887963.0,459262.0,1224901.0,12193073,108074.0,279720,906425.0,6544664.0,3375783.0,1540219.0,1315475,3356592,720912,879134,,1024961.0,,15080131,,,2220518.0,20254352,2373490,338032.0,566625.0,481115,,1395282.0,17081797,1482652,4286470.0,,2511916.0,,1161372,,1898020.0,2650388.0,491089.0,1880007,,164179.0,346492,,5219385.0,2109089,614368.0,1037733,1266984.0,8381878.0,,117859.0,,,5707267,15800677.0,1576925,,,,
11/17/2009,619268,593089.0,,,255748.0,,4527712.0,6311719,3446119.0,460888.0,361859.0,826489.0,10909912,72655.0,433434,640307.0,5464503.0,1176883.0,1553589.0,538016,4132696,626544,767924,,1518610.0,,16293820,,,1293698.0,17018390,2243340,202509.0,910594.0,387593,,3296993.0,8453930,1399760,2733162.0,,2056749.0,,320526,,1598226.0,1239950.0,340910.0,1465201,,129261.0,576699,,4061994.0,2106965,851732.0,679153,989244.0,13077921.0,,336530.0,,,2632413,14388181.0,1964655,,,,
11/18/2009,536160,325232.0,,,306441.0,,5756276.0,5114743,2611092.0,3215727.0,498189.0,805421.0,6443547,47475.0,329001,1311579.0,4185297.0,1827032.0,4070744.0,1003524,3859685,848059,867142,,829383.0,,28489208,,,3646173.0,5058375,2352660,156168.0,966617.0,389847,,1859706.0,10077793,1542564,3353050.0,,2760042.0,,756204,,2222241.0,1945350.0,172415.0,2311928,,251112.0,644453,,3802876.0,2602464,846022.0,736362,1062522.0,43438786.0,,143576.0,,,5470084,8559129.0,13113974,,,,
11/19/2009,584460,368224.0,,,224823.0,,5397367.0,3821353,4625227.0,1066408.0,373507.0,882524.0,8071979,48436.0,592444,1259498.0,3254059.0,2231410.0,2272234.0,784394,3695052,590658,1939088,,1199482.0,,22084515,,,1971074.0,17413570,1341581,277491.0,1164138.0,437278,,1756926.0,5654797,1479148,1689927.0,,3769944.0,,713352,,2543330.0,1326995.0,241113.0,3547568,,679964.0,621844,,4260868.0,3144193,882077.0,500340,1187150.0,17544911.0,,318830.0,,,3851625,12385135.0,7597442,,,,
11/20/2009,629701,138604.0,,,206256.0,,6983387.0,5460882,6038024.0,1344403.0,437942.0,987532.0,9779206,176174.0,614616,1942630.0,2630084.0,2309780.0,4638535.0,1153293,2868880,5577605,917157,,970377.0,,25201930,,,4681360.0,6369758,1758960,138339.0,1836635.0,553894,,2189295.0,9537291,2006723,1480895.0,,3950538.0,,700299,,2048397.0,1271782.0,247821.0,5133108,,380973.0,969165,,6839840.0,1283404,1321027.0,741829,1262600.0,13220973.0,,245783.0,,,3573019,10542009.0,5710976,,,,
